"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q1","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the existence of elephants in our community",NA,"strongly agree",1
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q1","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the existence of elephants in our community",NA,"agree",2
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q1","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the existence of elephants in our community",NA,"no opinion (neutral)",3
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q1","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the existence of elephants in our community",NA,"disagree",4
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q1","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the existence of elephants in our community",NA,"strongly disagree",5
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q2","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I encourage to increase the no of elephants in the area",NA,"strongly agree",1
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q2","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I encourage to increase the no of elephants in the area",NA,"agree",2
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q2","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I encourage to increase the no of elephants in the area",NA,"no opinion (neutral)",3
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q2","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I encourage to increase the no of elephants in the area",NA,"disagree",4
"temesgen_2025_elephant_conserv_attitude","temesgen_2025_elephant_conserv_attitude_1","Q2","Attitude statement toward elephant conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I encourage to increase the no of elephants in the area",NA,"strongly disagree",5
