"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"enkavi_2019_stroop","enkavi_2019_stroop_1","blue_blue","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"BLUE printed in blue ink","B key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","blue_blue","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"BLUE printed in blue ink","B key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","blue_green","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"BLUE printed in green ink","G key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","blue_green","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"BLUE printed in green ink","G key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","blue_red","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"BLUE printed in red ink","R key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","blue_red","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"BLUE printed in red ink","R key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","green_blue","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"GREEN printed in blue ink","B key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","green_blue","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"GREEN printed in blue ink","B key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","green_green","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"GREEN printed in green ink","G key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","green_green","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"GREEN printed in green ink","G key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","green_red","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"GREEN printed in red ink","R key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","green_red","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"GREEN printed in red ink","R key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","red_blue","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"RED printed in blue ink","B key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","red_blue","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"RED printed in blue ink","B key","Correct",1
"enkavi_2019_stroop","enkavi_2019_stroop_1","red_green","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"RED printed in green ink","G key","Incorrect",0
"enkavi_2019_stroop","enkavi_2019_stroop_1","red_green","Stroop task (color-word interference), expfactory `stroop` implementation used in the Self-Regulation Ontology battery","In this experiment you will see ""color"" words (RED, BLUE, GREEN) appear one at a time. The ""ink"" of the words also will be colored. For example, you may see: RED [in blue ink], BLUE [in blue ink] or BLUE [in red ink]. Your task is to press the button corresponding to the ink color of the word. It is important that you respond as quickly and accurately as possible. The response keys are as follows: WORD [in red ink]: ""R key""; WORD [in blue ink]: ""B key""; WORD [in green ink]: ""G key""",NA,"RED printed in green ink","G key","Correct",1
