"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,"definitely not",1
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,NA,2
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,NA,3
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,NA,4
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,NA,5
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,NA,6
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH1","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Staying at home, limiting going out only to cases in which it is necessary.",NA,"definitely yes",7
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,"definitely not",1
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,NA,2
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,NA,3
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,NA,4
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,NA,5
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,NA,6
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH2","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Keeping physical distance from other people in public places.",NA,"definitely yes",7
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,"definitely not",1
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,NA,2
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,NA,3
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,NA,4
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,NA,5
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,NA,6
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH3","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Switching from public transport to driving, cycling, etc.",NA,"definitely yes",7
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,"definitely not",1
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,NA,2
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,NA,3
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,NA,4
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,NA,5
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,NA,6
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH4","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Not socializing with friends/family.",NA,"definitely yes",7
"pilch_2021_coping_behavior","pilch_2021_coping_behavior_1","BEH5","Coping Behavior Scale (CBS)","Polish","Did you engage in any of the following activities during the previous two weeks?",NA,"Shopping during less busy hours to avoid crowded places.",NA,"definitely not",1
