table,note
dou2025_ans,"Clean pass with three caveats. (1) item_text is the administered Chinese wording, taken verbatim from the source workbook's own question-column headers (figshare 30033097, file 57597382, Sheet1 columns 8-25 = the ANS block); the leading survey numbering ('7、'..'24、') was stripped and nothing else was changed. The English item_text_translated was produced by this project (translation_source=machine_translation) -- neither the deposit nor either paper publishes an English rendering of these 18 Chinese items. (2) No response-option wording is shipped: option_text is blank for all 6 levels because the administered 6-point Chinese anchors appear nowhere in the deposit or the paper. The paper's own gloss -- 'A seven-point Likert scale (1 being ""strongly disagree,"" and 7 being ""strongly agree"")' -- describes Swiatek et al.'s original scale, not what these respondents answered: the raw workbook contains only the values 1-6 across all 18 ANS columns (counts 162/332/688/3119/5197/3966, no 7 anywhere, so this is not a truncation by data/dou2025_aesthetics.py). Shipping those endpoints on a 6-point scale would have been inventing anchors, so they were deliberately not shipped. (3) Step 3b instrument check: the table is the ANS and not one of the paper's other two scales (AReA, 1-5, dou2025_area; WCTS, 1-5, dou2025_wcts) -- the 18 columns sit in the workbook's ANS block and reproduce the deposit's own SPSS descriptives labelled Asa1-Asa6/As1-As7/Asb1-Asb5. But the paper describes the ANS as the 12-item final scale, while 18 items were administered. Reading the Chinese against Swiatek et al. (2024) S1 Appendix, 12 of the 18 correspond one-to-one to the published final 12-item ANS (Chinese 3,4,5,6 = final 5-8 everyday; 9,10,11,12 = final 1-4 art; 14,15,16,17 = final 9-12 nature) and six (Chinese 1,2,7,8,13,18) are additional items, apparently retained from that study's 18-item pilot pool, whose English wording is published nowhere (Swiatek's Table 1 lists ANS1-ANS18 by code only, with no wording). That is a content correspondence observed here, not a claim from either paper."
dou2025_ans,"Rights checked before transcribing. The instrument originates in Swiatek, Szczesniak, Borkowska, Stempien, Wojtkowiak & Diessner (2024), PLOS ONE 19(3):e0299326, CC BY 4.0, which publishes the final scale in its S1 Appendix; the ANS has no separate distribution page, and no fee, permission-required, non-commercial, no-derivatives or no-redistribution clause is locatable for it -- the only rights statement on that article is PLOS's standard CC BY notice. Silence is permission (SKILL.md 'Rights on the wording'), so it ships. The administered Chinese actually transcribed here came from Dou et al.'s own CC BY 4.0 deposit, which is a second, independent permissive source. No instrument_rights_register.csv row was written: a round may write a 'block' row but never a 'ship' row."
dou2025_ans,"OWED AT UPLOAD: this table carries IRW-generated English (translation_source=machine_translation), so a line on the public issues page is due when it is uploaded, not now. Its sibling dou2025_area (batch_027) is in the same state."
song_2025_sc,"PASS WITH CAVEATS, batch_278 (2026-09-20). 30 rows / 6 items / resp 1-5; validate_items.R --table-sets PASS on both sets; verify_song_2025_sc.R VERDICT: PASS (all 6 items reproduce Table 2's Mean/Median/SD/EK/Skewness, largest deviation 0.0005 at tol 0.0015, every pair separated). (1) Table 2's SC rows are printed on a flipped scale unique to this block in the paper: Mean = 5-mean(live), Median = 6-median(live), SD/EK/Skew raw; the flip is uniform across the six items so it does not weaken the verification, but it means the paper prints SC6 as mean 1.019 with SD 0.867, which is impossible on its own 1-5 scale. (2) KEYING: SC1-SC5 are stored reverse-keyed relative to the wording shipped for them (r = -0.34..-0.53 with SC6; -0.43..-0.53 with the study's positively worded PJ items; +0.45..+0.51 with its negated SLS items), while SC6 runs the natural way -- shipped as a public_note, and the numbers are reproducible from verify_song_2025_sc.R section C. (3) The dictionary Description reads 'Servant-leadership survey block SC (unlabeled construct)'; the construct is the study's Service climate scale (Table 3), worth correcting in the dictionary. (4) English shipped for a Chinese administration (fallback, language=Chinese, _translated empty); option_text blank because the study never prints its five-point anchors. RETRY TEST: n/a -- not blocked; the table shipped."
song_2025_wwb,"CLEAN PASS with caveats, batch_278 (2026-09-20). 15 rows, 3 items (WWB1-WWB3) x resp 1-5; validate_items.R --table-sets PASS on both sets."
song_2025_wwb,"CAVEAT 1 -- English is a substitute, not the administered wording. The study was run in Chinese on frontline hospitality employees in China with back-translation; no Chinese text exists in the article XML (0 CJK) or the S1 xlsx (CJK only in Excel locale furniture), so the paper's English ships in the base fields with _translated empty and language=Chinese (text_source=translated_substitute, translation_source=study_supplied)."
song_2025_wwb,CAVEAT 2 -- no response-option labels exist. The paper states only 'A five-point Likert scale was used to evaluate each construct'; option_text is blank in all 15 rows rather than padded with the resp integers.
song_2025_wwb,"CAVEAT 3 -- dictionary Description drift (Step 3b). The IRW dictionary row reads 'Servant-leadership survey block WWB (unlabeled construct)'. WWB is the Work wellbeing dimension of the employee wellbeing scale (Zheng, Zhu, Zhao & Zhang 2015 EWBS; Becker et al. 2019), per Table 3's own block heading. Worth correcting in the dictionary; the shipped instrument field already names it."
song_2025_wwb,"RIGHTS -- no block, and the sibling block does not reach this table. instrument_rights_register.csv blocks the EWBS LIFE-wellbeing subscale (EWBS-LWB, batch_277) because those items are SWLS; that row is subscale-scoped and none of WWB1-WWB3 is an SWLS item. WWB2 'I find real enjoyment in my work.' is verbatim Brayfield & Rothe (1951) Index of Job Satisfaction, which has no rights-holder page, fee, permission gate or redistribution clause that could be quoted (searched 2026-09-20) -- silence is permission, and a bare journal copyright notice is not an instrument term (PANAS case). No register row was written."
song_2025_wwb,RETRY TEST: N/A -- not a block. The table passed and the CSV is written; nothing is pending a retry.
