"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,1
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,2
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,3
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,4
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,5
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,6
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","A new loss of taste or smell is a symptom of COVID-19",NA,NA,7
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,1
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,2
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,3
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,4
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,5
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,6
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception1_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 can be spread by people who do not show symptoms",NA,NA,7
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,1
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,2
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,3
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,4
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,5
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,6
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_1","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","The COVID-19 virus is man-made",NA,NA,7
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 is being spread by 5G cell phone technology",NA,NA,1
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 is being spread by 5G cell phone technology",NA,NA,2
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 is being spread by 5G cell phone technology",NA,NA,3
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 is being spread by 5G cell phone technology",NA,NA,4
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 is being spread by 5G cell phone technology",NA,NA,5
"ecps_sahm_2024_distrust","ecps_sahm_2024_distrust_1","misperception2_2","COVIDiSTRESS Global Survey Round II: COVID-19 misperceptions",NA,"We will now present a few statements about the COVID-19 virus and about you. Please read the statements and indicate to what extent you agree with them.","COVID-19 is being spread by 5G cell phone technology",NA,NA,6
