"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,"lowest",0
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,1
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,2
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,3
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,4
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,5
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,6
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,7
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,8
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,9
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,10
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,11
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,12
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,13
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,14
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,15
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,16
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,17
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,18
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,19
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,20
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,21
"zhang_2020_trait_creativity_mood","zhang_2020_trait_creativity_mood_1","originality","12-item experience-sampling (ESM) questionnaire: state creativity and mood states (Zhang et al. 2020, PLOS ONE)","Chinese",NA,NA,"During the last 30 minutes, how original were your ideas or products?",NA,NA,22
