table,note
frikha_2023_pe_ms,"Step 3b (metadata, not the item text): the IRW dictionary/biblio Description (metadata/biblio.csv line 6462) reads 'Perceived Motivation Scale (PE-MS)'. That expansion does not exist. The paper (PLOS ONE 19(2):e0297822, Questionnaires section) calls it 'the PE motivation (PE-MS) scale of Sulz et al.', and the study's own S2 File is titled 'Physical Education Motivation Scale (PEMS Arabic version)'. Unlike the sibling frikha_2023_pe_acrs -- whose Description named an entirely different construct (an 'E-learning Acceptance and Course Rating Scale') -- this one names the right instrument with the wrong expansion of the acronym, so it is a wording correction, not a mismatch: the live q13-q21 content IS the PE-MS. Description should read 'Physical Education Motivation Scale (PE-MS)'. instrument is set to the S2 File's own title. Administered in Arabic (translated from English by the authors, per the paper's Beaton-protocol description); base text fields hold the S2 File's Arabic, _translated holds the same file's English."
frikha_2023_pe_ms,"Subscale structure confirmed rather than assumed: S2 File's codification key gives intrinsic motivation 13,16,19; extrinsic 14,17,20; amotivation 15,18,21, and the workbook's stored IM/EM/AM sum columns reproduce those exact triples on 308/308 rows. No source-workbook artifact here (the sibling PE-ACRS block had 2 stale Competence cells; the PE-MS block has none)."
frikha_2023_pe_ms,"RETRY TEST: NO. Determinate verdict -- the item text was found and shipped; the S2 File (CC BY PLOS supplement) publishes all 9 items in the administered Arabic and in English, and the mapping verified exactly against the source workbook. The only access failure was Harvard Dataverse 504ing twice during the verify run, which was worked around with a byte-identical cached copy and does not affect the verdict. An unchanged retry would reproduce this result."
fukuda_2021_health_literacy,"PASS with caveats -- three, all disclosed on the rows themselves or in provenance. 184 rows = 46 items x 4 response options. (1) SCALE DIRECTION IS REVERSED relative to the canonical HLS-EU-Q47 key AND relative to this paper's own Methods section. The annex prints 1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy, and the paper's Methods states '1 = ""very difficult,"" 2 = ""difficult,"" 3 = ""easy,"" 4 = ""very easy""'. The deposited S1 Data does not: its cells read very easy / fairly easy / fairly difficult / very difficult, and data/fukuda_2021_healthliteracy.py maps them 1/2/3/4 in that order, so in the LIVE table a higher resp means MORE difficulty, i.e. LOWER health literacy. option_text ships the S1 file's own labels because those are what actually produced the integers; anyone computing an HLS-EU index from this table must reverse. (2) HLS-EU-Q47 QUESTION 39 IS ABSENT FROM THE IRW TABLE and this is a processing artefact, not a source gap. The S1 file does hold it, in a column named 'ヘルスリテラシー　項目39　Health literacy item 39', and the processing script selects columns with startswith('Health literacy'), which skips it. Every code above the gap therefore shifts: hl_item39..hl_item46 are HLS-EU-Q47 questions 40..47, and the shipped text follows that shift. Item text for the absent question 39 ('understand information in the media on how to get healthier?') is recovered and banked here in case the response table is ever rebuilt. (3) hl_item6 (Q6, 'understand the leaflets that come with your medicine?') has ZERO observations at resp=3 in both the raw S1 column and the live table (431/510/0/37 across levels 1/2/3/4 of 978 responses). The option row for resp=3 is shipped anyway because every health-literacy column in S1 carries the same four labels; audit_batch.R may flag the item as using only 3 of 4 levels, which is the response data's property, not a coverage gap in this file. LANGUAGE: administered in Japanese to Japanese educators; neither the deposit nor the paper publishes any Japanese wording (the S1 file's only Japanese strings are one column name and one stray cell value), so this takes the documented fallback -- English in the base fields, language=Japanese, _translated columns empty, text_source=translated_substitute. TRANSCRIPTION: item_text is lifted verbatim from the HLS-EU Consortium's own annex, including its inconsistencies, which were deliberately NOT normalised -- Q41 reads 'judge where your life affects your health and well-being?' (the annex's own wording, not the 'how where you live' variant seen elsewhere), and Q46 spells 'wellbeing' where Q41 and Q47 spell 'well-being'. STEP 3b: the table name matches the instrument. The live data is 46 items on a 4-point self-rated difficulty scale and the S1 headers literally read 'Health literacy item N', so this is the HLS-EU-Q47, not one of the paper's other batteries (the information-reliability and withholding blocks are separate IRW tables). RIGHTS: no block. The wording IRW copied comes from Sørensen et al. 2013, BMC Public Health 13:948, Additional file 1, published by the HLS-EU Consortium itself under CC BY 2.0; the annex carries a bare '© HLS-EU Consortium' line and nothing more. Third-party pages describe an application process for obtaining the questionnaire in order to ADMINISTER it, which is the ECR-R shape (a restriction on use of the scale, not on what an openly licensed publication published); m-pohl.net/tools returns 403 and ahla-asia.org states no restriction on reproduction. No enforced fee and no quotable no-redistribution clause was found, so under the 2026-09-04 quote test silence is permission and no wording_rights flag is set. RETRY TEST: NO. A verdict was reached, not an access failure -- the source data file, the paper and the instrument annex were all retrieved in full, the hard gate passed against live sets, and verify_fukuda_2021_health_literacy.R returns VERDICT: PASS with 0 of 184 count cells mismatched. An unchanged retry produces the same 184 rows. The only things that would change this file are a rights holder publishing a redistribution bar for the HLS-EU-Q47, or someone recovering the Japanese administered wording (Nakayama et al. 2015's validated Japanese HLS-EU-Q47 is the obvious candidate but is off-source, which the standard explicitly defers to a later backfill pass)."
fukuda_2021_info_reliability,"Clean pass with caveats. (1) English fallback: the survey was administered to Japanese educators, but the only deposit (S1 Data, XLSX) and the paper publish the 8 information-source labels and the 5 anchor labels in English only -- zero Japanese characters appear in any of the 8 'Information reliability' column headers or in any of their 5,000 cell values (the file's only Japanese text is the Health literacy item 39 header). So item_text/option_text ship English, language=Japanese, the _translated columns are empty, text_source=translated_substitute. (2) instructions left blank: the study never published verbatim instructions; the paper only describes the task in the third person ('Participants were asked what sources they used for health and medical information and to rate their reliability on the following 5-point Likert scale'), so nothing was put in a field defined as the words a participant read. (3) Source-internal data discrepancy, not a text problem: info_source3 (newspaper article) has mean 3.51 (SD 0.74) in the live table and in the S1 column itself, against the paper's published 3.33 (SD 0.95); the S1 newspaper column contains zero 'untrusted' responses while the paper's SD implies some. The other 7 items match the published means to <=0.01. (4) Transcription deviations, all cosmetic: the header separator was normalised to ': ' (the S1 headers use a fullwidth colon on 6 columns, an ASCII colon on 1, and no separator at all on 'Information reliabilityTV information'), a leading ideographic space was stripped from column 30, trailing spaces were stripped, and the source's typo 'nformation from medical personnel' was corrected to 'Information ...'. No other wording was changed."
fukuda_2021_withholding_behavior,"Clean pass with one caveat: administered in Japanese, but only English wording exists in the CC BY 4.0 paper (Table 4) and the S1 data file, so the English ships in the base fields with language=Japanese and empty _translated columns (documented fallback, text_source=translated_substitute). instructions and section_prompt are blank because the source publishes no instruction stem -- each item is a complete question. RETRY TEST: not applicable, no block; the table shipped. If it were re-run unchanged the result would be identical (mapping verified 6/6 against Table 4's published Yes-counts). Instrument scope: the paper's Table 4 lists 10 preventive-practice items; this table holds only the six whose S1 header begins 'Withholding' (the stockpiling, body-temperature, disinfection and social-distancing items are not in the IRW table), so the instrument name covers a superset of the six shipped rows."
gabriel_2026_knowledge_confidence,"Item text ships the authors' own published English for the nine knowledge statements (paper Table 2); the study was administered in German and the German statement wording is not in the deposit (S2 Dataset: Data_Code / Data_label / Variables_Label sheets) nor in any paper supplement (only S1 Table and S2 Dataset exist), so item_text_translated is empty by the translated_substitute fallback while language=German. option_text IS the administered German, verbatim from the Data_label sheet, with the paper's English in option_text_translated. Instructions are the paper's Table 2 header ('nine statements'); the codebook's Variables_Label column phrases the same instruction slightly differently and still says '10 statements' -- the questionnaire originally had ten and one was dropped as imprecisely formulated (paper, Methods). These items are the confidence rating paired with each true/false judgement, so item_text is the statement being judged, not a confidence question; the confidence framing is in instructions. correct_response is blank: a confidence rating has no key (the statements' keys belong to the sibling knowledge table). RETRY TEST: not applicable, this table passed and shipped."
gabriel_2026_media_use,"PASS with a caveat. The study is a German nationwide online survey (Gabriel & Bitsch 2026, PLOS ONE 10.1371/journal.pone.0341457, CC BY 4.0). Its S2 Dataset xlsx carries the item wording only in the authors' English (sheet Variables_Label), while the ADMINISTERED German survives only in the response value labels (sheet Data_label). So option_text ships the administered German (Regelmaessig/Haeufig/Gelegentlich/Selten/Nie) with the authors' own English from Fig 6 in option_text_translated, while item_text and instructions ship the authors' English with the _translated twins left EMPTY -- the documented fallback signal (language=German + empty item_text_translated) marking this table for a later German backfill. Checked for a German original: the paper has only two supplements (S1 Table, a DOCX of DKE statistics; S2 Dataset, this xlsx) and neither contains a German questionnaire. RETRY TEST: not blocked, so no retry is owed; had it blocked it would have been NO (the German original is simply not in the deposit or the paper's supplements)."
fukuda_2021_health_literacy,"ORCHESTRATOR-CONFIRMED (Step 5b) processing defect, and it CORRECTS data/fukuda_2021_healthliteracy.py's own comment. That comment (line 11) states item 39 is 'missing from the source file'. It is not: S1 Data holds all 47 Health-literacy columns. Column 39's header is the only one of the 47 not starting with the ASCII prefix -- it reads 'HERUSURITERASHI(JP) item39(JP) Health literacy item 39' with a Japanese prefix and ideographic spaces -- so line 82's startswith('Health literacy') selector drops it, leaving 46. Because line 83 then renumbers the survivors 1..46 by their embedded number, hl_item1..38 align with source Q1..Q38 but hl_item39..hl_item46 are source Q40..Q47, an off-by-one above the gap. Verified column-by-column: hl_item38 <- Q38 (counts 183/537/215/43), hl_item39 <- Q40 (120/515/270/61), hl_item46 <- Q47 (77/318/398/134). The shipped item text follows the TRUE source numbering, so the itemtext is correct; what is wrong is the response table, which silently omits Q39 and is a candidate for reprocessing (the selector should match on 'Health literacy item' anywhere in the header, not at position 0). Worth a GitHub issue -- NOT filed by this round, left for human triage."
fukuda_2021_health_literacy,"ORCHESTRATOR-CONFIRMED (Step 5b) reversed scale direction, straight from the processing script rather than inferred: HL_MAP (lines 37-42) is {very easy:1, fairly easy:2, fairly difficult:3, very difficult:4}, so a HIGHER resp means MORE difficulty, i.e. LOWER health literacy -- the opposite of the canonical HLS-EU-Q47 scoring and of the paper's own Methods description. The agent's decision to let option_text follow the data (those labels are what produced the integers) rather than the paper is correct and is disclosed in public_note."
fukuda_2021_health_literacy,"ORCHESTRATOR-CONFIRMED: hl_item6 has zero observations at resp=3, counts 1..4 = 431/510/0/37 recomputed from S1. audit_batch.R did NOT flag it (batch is 6/6 PASS, no WARNs). This is a property of the response data -- nobody chose 'fairly difficult' on that item -- not an itemtext defect; the option row ships correctly."
fukuda_2021_info_reliability,"ORCHESTRATOR-CONFIRMED (Step 5b) and the agent's numbers are exact: recomputing from S1 gives info_source3 (newspaper article) mean 3.51, SD 0.74, range 2-5 -- the only one of the 8 items with no 'untrusted' response, which independently matches the table_sets ground truth resp_min=2. Against the paper's published 3.33 / SD 0.95. The deposit and the live IRW table agree with each other, so this is a source-internal deposit-vs-paper discrepancy, NOT an IRW mapping or processing error, exactly as the agent characterised it. No action on the itemtext."
frikha_2023_pe_ms,"ORCHESTRATOR-CONFIRMED (Step 5b) metadata defect, milder than the sibling's. metadata/biblio.csv line 6462 reads 'Perceived Motivation Scale (PE-MS); 9 items (q13-q21); N=308; 1-5 Likert; university students in Saudi Arabia'. The construct, item range, N and response format are all right -- only the acronym expansion is invented: PE-MS is the Physical Education Motivation Scale, per the study's own S2 File title. Contrast frikha_2023_pe_acrs (batch_033), where the Description named an entirely different construct. Recommended fix: expand PE-MS as 'Physical Education Motivation Scale'. Below the public issues-page bar (an internal metadata correction, not a text-vs-table mismatch)."
