"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr1","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I never evaluate my social interactions with others after they occur.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr1","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I never evaluate my social interactions with others after they occur.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr1","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I never evaluate my social interactions with others after they occur.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr1","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I never evaluate my social interactions with others after they occur.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr1","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I never evaluate my social interactions with others after they occur.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr1","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I never evaluate my social interactions with others after they occur.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass2","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I spend a great deal of time taking inventory of my positive and negative characteristics.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass2","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I spend a great deal of time taking inventory of my positive and negative characteristics.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass2","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I spend a great deal of time taking inventory of my positive and negative characteristics.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass2","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I spend a great deal of time taking inventory of my positive and negative characteristics.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass2","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I spend a great deal of time taking inventory of my positive and negative characteristics.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass2","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I spend a great deal of time taking inventory of my positive and negative characteristics.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass3","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I like evaluating other people’s plans.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass3","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I like evaluating other people’s plans.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass3","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I like evaluating other people’s plans.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass3","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I like evaluating other people’s plans.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass3","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I like evaluating other people’s plans.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass3","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I like evaluating other people’s plans.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass4","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often compare myself with other people.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass4","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often compare myself with other people.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass4","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often compare myself with other people.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass4","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often compare myself with other people.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass4","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often compare myself with other people.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass4","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often compare myself with other people.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr5","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I don’t spend much time thinking about ways others could improve themselves.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr5","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I don’t spend much time thinking about ways others could improve themselves.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr5","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I don’t spend much time thinking about ways others could improve themselves.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr5","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I don’t spend much time thinking about ways others could improve themselves.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr5","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I don’t spend much time thinking about ways others could improve themselves.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","assr5","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I don’t spend much time thinking about ways others could improve themselves.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass6","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often critique work done by myself and others.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass6","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often critique work done by myself and others.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass6","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often critique work done by myself and others.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass6","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often critique work done by myself and others.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass6","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often critique work done by myself and others.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass6","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often critique work done by myself and others.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass7","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often feel that I am being evaluated by others.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass7","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often feel that I am being evaluated by others.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass7","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often feel that I am being evaluated by others.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass7","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often feel that I am being evaluated by others.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass7","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often feel that I am being evaluated by others.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass7","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I often feel that I am being evaluated by others.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass8","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am a critical person.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass8","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am a critical person.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass8","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am a critical person.",NA,NA,3
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass8","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am a critical person.",NA,NA,4
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass8","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am a critical person.",NA,NA,5
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass8","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am a critical person.",NA,"Strongly Agree",6
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass9","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am very self-critical and self-conscious about what I am saying.",NA,"Strongly Disagree",1
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass9","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am very self-critical and self-conscious about what I am saying.",NA,NA,2
"pierro_2018_assessment_s3","pierro_2018_assessment_s3_1","ass9","Regulatory Mode Questionnaire (RMQ) — Assessment scale","Italian",NA,NA,"I am very self-critical and self-conscious about what I am saying.",NA,NA,3
