id,item,resp,cov_identity,cov_efficacy,cov_age,cov_gender
1.0,hef1,3.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hef2,1.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hef3,2.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hef4,3.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hid1,3.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hid2,2.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hid3,3.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
1.0,hid4,2.0,0.1937292800396134,-0.2978353964734551,25.0,1.0
2.0,hef1,3.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hef2,0.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hef3,2.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hef4,1.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hid1,3.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hid2,1.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hid3,1.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
2.0,hid4,3.0,-0.2164604496137872,-1.020945344589783,51.0,1.0
3.0,hef1,2.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hef2,3.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hef3,3.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hef4,1.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hid1,1.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hid2,1.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hid3,1.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
3.0,hid4,2.0,-1.0010999073203426,0.1443028937421792,30.0,0.0
4.0,hef1,1.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hef2,2.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hef3,2.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hef4,2.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hid1,1.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hid2,1.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hid3,1.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
4.0,hid4,1.0,-1.1811086198958796,-0.4413278706438394,35.0,1.0
5.0,hef1,3.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hef2,4.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hef3,3.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hef4,3.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hid1,2.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hid2,3.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hid3,3.0,0.3493058297404518,1.2691426701321378,35.0,1.0
5.0,hid4,3.0,0.3493058297404518,1.2691426701321378,35.0,1.0
7.0,hef1,3.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hef2,3.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hef3,3.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hef4,4.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hid1,3.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hid2,3.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hid3,2.0,0.469497320605556,1.115981114050128,24.0,0.0
7.0,hid4,3.0,0.469497320605556,1.115981114050128,24.0,0.0
8.0,hef1,1.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hef2,2.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hef3,2.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hef4,1.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hid1,1.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hid2,1.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hid3,1.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
8.0,hid4,1.0,-1.1811086198958796,-0.6024874091779278,46.0,1.0
9.0,hef1,2.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hef2,3.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hef3,3.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hef4,3.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hid1,3.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hid2,2.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hid3,3.0,0.4256618216360481,0.5445030504985521,54.0,1.0
9.0,hid4,3.0,0.4256618216360481,0.5445030504985521,54.0,1.0
10.0,hef1,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hef2,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hef3,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hef4,2.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hid1,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hid2,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hid3,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
10.0,hid4,1.0,-1.1811086198958796,-0.9784321283409596,28.0,0.0
11.0,hef1,1.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hef2,2.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hef3,3.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hef4,2.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hid1,2.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hid2,3.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hid3,1.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
11.0,hid4,3.0,-0.0341282659792496,-0.2347161208780185,20.0,0.0
12.0,hef1,3.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hef2,3.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hef3,3.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hef4,4.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hid1,4.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hid2,3.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hid3,4.0,1.705851805666813,1.115981114050128,34.0,1.0
12.0,hid4,4.0,1.705851805666813,1.115981114050128,34.0,1.0
13.0,hef1,2.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hef2,2.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hef3,3.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hef4,2.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hid1,2.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hid2,2.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hid3,2.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
13.0,hid4,3.0,-0.0974989213545242,-0.1093352494354538,27.0,0.0
14.0,hef1,1.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hef2,1.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hef3,1.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hef4,1.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hid1,1.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hid2,2.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hid3,1.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
14.0,hid4,2.0,-0.7621731295744436,-1.215135842174778,48.0,1.0
15.0,hef1,1.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hef2,1.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hef3,1.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hef4,1.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hid1,1.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hid2,2.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hid3,2.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
15.0,hid4,3.0,-0.3678893562372318,-1.215135842174778,27.0,1.0
16.0,hef1,3.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hef2,1.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hef3,1.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hef4,3.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hid1,2.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hid2,2.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hid3,2.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
16.0,hid4,3.0,-0.0974989213545242,-0.6071190302750484,24.0,0.0
17.0,hef1,3.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hef2,3.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hef3,3.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hef4,3.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hid1,2.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hid2,3.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hid3,2.0,0.1309419200685862,0.7546989000819821,22.0,1.0
17.0,hid4,3.0,0.1309419200685862,0.7546989000819821,22.0,1.0
18.0,hef1,1.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hef2,1.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hef3,1.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hef4,0.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hid1,1.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hid2,1.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hid3,2.0,-0.958003946124,-1.449809099762382,25.0,1.0
18.0,hid4,1.0,-0.958003946124,-1.449809099762382,25.0,1.0
19.0,hef1,4.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hef2,3.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hef3,4.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hef4,4.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hid1,4.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hid2,4.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hid3,3.0,1.7448730164870212,1.6705925743786745,43.0,0.0
19.0,hid4,4.0,1.7448730164870212,1.6705925743786745,43.0,0.0
20.0,hef1,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hef2,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hef3,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hef4,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hid1,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hid2,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hid3,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
20.0,hid4,2.0,-0.2750927753491299,-0.3280763314766987,42.0,0.0
21.0,hef1,2.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hef2,1.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hef3,2.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hef4,2.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hid1,1.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hid2,0.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hid3,2.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
21.0,hid4,2.0,-0.9530235013263644,-0.5783433452279969,20.0,1.0
22.0,hef1,2.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hef2,3.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hef3,3.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hef4,3.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hid1,2.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hid2,2.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hid3,2.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
22.0,hid4,3.0,-0.0974989213545242,0.5445030504985521,39.0,1.0
23.0,hef1,0.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hef2,1.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hef3,1.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hef4,0.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hid1,0.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hid2,3.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hid3,1.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
23.0,hid4,3.0,-0.6200270315539788,-1.6501024378501037,51.0,1.0
24.0,hef1,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hef2,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hef3,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hef4,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hid1,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hid2,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hid3,1.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
24.0,hid4,0.0,-2.0534033575248847,-2.5238557635238528,49.0,0.0
26.0,hef1,2.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hef2,1.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hef3,1.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hef4,1.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hid1,2.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hid2,3.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hid3,2.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
26.0,hid4,3.0,0.1309419200685862,-1.0791610434094026,52.0,1.0
27.0,hef1,1.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hef2,1.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hef3,0.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hef4,3.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hid1,1.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hid2,2.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hid3,1.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
27.0,hid4,1.0,-0.9249041750744232,-1.1318493345539855,35.0,1.0
28.0,hef1,2.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hef2,3.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hef3,2.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hef4,2.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hid1,3.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hid2,3.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hid3,3.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
28.0,hid4,3.0,0.7290168885576795,-0.0523762886191109,27.0,1.0
29.0,hef1,2.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hef2,3.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hef3,3.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hef4,3.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hid1,3.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hid2,3.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hid3,2.0,0.469497320605556,0.5445030504985521,38.0,0.0
29.0,hid4,3.0,0.469497320605556,0.5445030504985521,38.0,0.0
30.0,hef1,0.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hef2,2.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hef3,2.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hef4,1.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hid1,0.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hid2,1.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hid3,0.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
30.0,hid4,1.0,-1.790986159434644,-0.7133453288551779,26.0,1.0
31.0,hef1,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hef2,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hef3,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hef4,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hid1,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hid2,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hid3,1.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
31.0,hid4,2.0,-1.0010999073203426,-1.215135842174778,28.0,1.0
32.0,hef1,0.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hef2,1.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hef3,2.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hef4,1.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hid1,0.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hid2,1.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hid3,2.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
32.0,hid4,3.0,-0.9015131284151384,-1.070542865571074,28.0,1.0
33.0,hef1,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hef2,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hef3,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hef4,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hid1,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hid2,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hid3,0.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
33.0,hid4,3.0,-1.836269406221148,-2.5238557635238528,28.0,1.0
34.0,hef1,2.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hef2,2.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hef3,3.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hef4,2.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hid1,2.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hid2,3.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hid3,2.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
34.0,hid4,3.0,0.1309419200685862,-0.1093352494354538,28.0,0.0
35.0,hef1,1.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hef2,3.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hef3,3.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hef4,3.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hid1,1.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hid2,1.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hid3,2.0,-0.958003946124,0.4011787899876753,25.0,1.0
35.0,hid4,1.0,-0.958003946124,0.4011787899876753,25.0,1.0
36.0,hef1,3.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hef2,3.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hef3,3.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hef4,2.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hid1,3.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hid2,2.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hid3,3.0,0.1937292800396134,0.412865448259922,66.0,1.0
36.0,hid4,2.0,0.1937292800396134,0.412865448259922,66.0,1.0
37.0,hef1,3.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hef2,3.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hef3,4.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hef4,4.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hid1,3.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hid2,2.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hid3,3.0,0.6826728413186304,1.4936145160602483,24.0,0.0
37.0,hid4,4.0,0.6826728413186304,1.4936145160602483,24.0,0.0
38.0,hef1,1.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hef2,1.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hef3,1.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hef4,1.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hid1,3.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hid2,3.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hid3,3.0,0.7290168885576795,-1.215135842174778,22.0,0.0
38.0,hid4,3.0,0.7290168885576795,-1.215135842174778,22.0,0.0
39.0,hef1,1.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hef2,2.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hef3,3.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hef4,2.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hid1,2.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hid2,3.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hid3,3.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
39.0,hid4,3.0,0.3493058297404518,-0.2347161208780185,18.0,1.0
40.0,hef1,1.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hef2,2.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hef3,2.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hef4,1.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hid1,2.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hid2,3.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hid3,1.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
40.0,hid4,3.0,-0.0341282659792496,-0.6024874091779278,27.0,1.0
41.0,hef1,2.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hef2,1.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hef3,2.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hef4,1.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hid1,1.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hid2,3.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hid3,1.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
41.0,hid4,3.0,-0.3594920997521103,-0.7791098979174884,25.0,1.0
42.0,hef1,3.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hef2,3.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hef3,4.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hef4,3.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hid1,2.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hid2,2.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hid3,2.0,-0.0974989213545242,1.18686219187955,30.0,1.0
42.0,hid4,3.0,-0.0974989213545242,1.18686219187955,30.0,1.0
43.0,hef1,1.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hef2,2.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hef3,3.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hef4,3.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hid1,2.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hid2,2.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hid3,3.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
43.0,hid4,2.0,-0.1221500274433391,-0.0220525827947015,33.0,1.0
44.0,hef1,2.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hef2,3.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hef3,2.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hef4,2.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hid1,2.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hid2,3.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hid3,2.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
44.0,hid4,3.0,0.1309419200685862,-0.0523762886191109,30.0,1.0
45.0,hef1,3.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hef2,4.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hef3,3.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hef4,4.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hid1,4.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hid2,4.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hid3,3.0,1.7448730164870212,1.5639041064235633,28.0,0.0
45.0,hid4,4.0,1.7448730164870212,1.5639041064235633,28.0,0.0
46.0,hef1,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hef2,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hef3,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hef4,4.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hid1,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hid2,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hid3,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
46.0,hid4,3.0,0.7290168885576795,1.115981114050128,22.0,1.0
47.0,hef1,1.0,0.1309419200685862,-0.1796438037990476,21.0,1.0
47.0,hef2,3.0,0.1309419200685862,-0.1796438037990476,21.0,1.0
