"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"wang_2016_study3_power","wang_2016_study3_power_1","p1","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"I can get people to listen to what I say",NA,NA,"非常不符合","very much does not fit me",1
"wang_2016_study3_power","wang_2016_study3_power_1","p1","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"I can get people to listen to what I say",NA,NA,"有些不符合","somewhat does not fit me",2
"wang_2016_study3_power","wang_2016_study3_power_1","p1","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"I can get people to listen to what I say",NA,NA,"不能确定","cannot decide",3
"wang_2016_study3_power","wang_2016_study3_power_1","p1","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"I can get people to listen to what I say",NA,NA,"有些符合","somewhat fits me",4
"wang_2016_study3_power","wang_2016_study3_power_1","p1","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"I can get people to listen to what I say",NA,NA,"完全符合","completely fits me",5
"wang_2016_study3_power","wang_2016_study3_power_1","p2","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"My wishes do not carry much weight",NA,NA,"完全符合","completely fits me",1
"wang_2016_study3_power","wang_2016_study3_power_1","p2","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"My wishes do not carry much weight",NA,NA,"有些符合","somewhat fits me",2
"wang_2016_study3_power","wang_2016_study3_power_1","p2","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"My wishes do not carry much weight",NA,NA,"不能确定","cannot decide",3
"wang_2016_study3_power","wang_2016_study3_power_1","p2","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"My wishes do not carry much weight",NA,NA,"有些不符合","somewhat does not fit me",4
"wang_2016_study3_power","wang_2016_study3_power_1","p2","Sense of Power Scale (Anderson, John & Keltner, 2012), generalized form","Chinese",NA,NA,NA,NA,"My wishes do not carry much weight",NA,NA,"非常不符合","very much does not fit me",5
