"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"abdullah_2024_hpbbloat_stress","main","SM2","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I learnt how to manage stress from books, or educational books (health magazines, health tv program, tv).",NA,"Never",1
"abdullah_2024_hpbbloat_stress","main","SM2","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I learnt how to manage stress from books, or educational books (health magazines, health tv program, tv).",NA,"Seldom",2
"abdullah_2024_hpbbloat_stress","main","SM2","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I learnt how to manage stress from books, or educational books (health magazines, health tv program, tv).",NA,"Sometimes",3
"abdullah_2024_hpbbloat_stress","main","SM2","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I learnt how to manage stress from books, or educational books (health magazines, health tv program, tv).",NA,"Often",4
"abdullah_2024_hpbbloat_stress","main","SM2","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I learnt how to manage stress from books, or educational books (health magazines, health tv program, tv).",NA,"Very often",5
"abdullah_2024_hpbbloat_stress","main","SM4","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I listened to music to reduce stress.",NA,"Never",1
"abdullah_2024_hpbbloat_stress","main","SM4","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I listened to music to reduce stress.",NA,"Seldom",2
"abdullah_2024_hpbbloat_stress","main","SM4","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I listened to music to reduce stress.",NA,"Sometimes",3
"abdullah_2024_hpbbloat_stress","main","SM4","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I listened to music to reduce stress.",NA,"Often",4
"abdullah_2024_hpbbloat_stress","main","SM4","Health Promoting Behaviour for Bloating (HPB-Bloat) scale, Stress Management subscale","This form consists of 17 questions to explore the actions which believed to help reduce abdominal bloating. Please rate yourself based on what you have done previously and, the answers may vary by individuals. Please shared what helps you to improve abdominal bloating. There are five answers which could be selected:",NA,"I listened to music to reduce stress.",NA,"Very often",5
