"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ali_2021_phq9","ali_2021_phq9_1","phq9_1","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Little interest or pleasure in doing things",NA,"Not at all",0
"ali_2021_phq9","ali_2021_phq9_1","phq9_1","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Little interest or pleasure in doing things",NA,"Several days",1
"ali_2021_phq9","ali_2021_phq9_1","phq9_1","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Little interest or pleasure in doing things",NA,"More than half the days",2
"ali_2021_phq9","ali_2021_phq9_1","phq9_1","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Little interest or pleasure in doing things",NA,"Nearly every day",3
"ali_2021_phq9","ali_2021_phq9_1","phq9_2","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Feeling down, depressed, or hopeless",NA,"Not at all",0
"ali_2021_phq9","ali_2021_phq9_1","phq9_2","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Feeling down, depressed, or hopeless",NA,"Several days",1
"ali_2021_phq9","ali_2021_phq9_1","phq9_2","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Feeling down, depressed, or hopeless",NA,"More than half the days",2
"ali_2021_phq9","ali_2021_phq9_1","phq9_2","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Feeling down, depressed, or hopeless",NA,"Nearly every day",3
"ali_2021_phq9","ali_2021_phq9_1","phq9_3","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Trouble falling or staying asleep, or sleeping too much",NA,"Not at all",0
"ali_2021_phq9","ali_2021_phq9_1","phq9_3","Patient Health Questionnaire-9 (PHQ-9). Item wording is the column headers of the study's own S1 File (sheet 'Nurses Data'), PLOS ONE 10.1371/journal.pone.0254074 (CC BY 4.0), under the sheet's 'PHQ-9 Questionnaire' banner; the four response categories are the text values the same file stores, which data/ali_2021_covid_nurses_wellbeing.py maps to 0-3. Ali, Shah & Talib (2021), 'COVID-19 and mental well-being of nurses in a tertiary facility in Kenya'.",NA,NA,"Trouble falling or staying asleep, or sleeping too much",NA,"Several days",1
