"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"su_2024_gad7","su_2024_gad7_1","GAD_1","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感觉紧张，焦虑或急切","Feeling nervous, anxious or on edge",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_1","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感觉紧张，焦虑或急切","Feeling nervous, anxious or on edge",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_1","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感觉紧张，焦虑或急切","Feeling nervous, anxious or on edge",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_1","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感觉紧张，焦虑或急切","Feeling nervous, anxious or on edge",NA,NA,"Nearly every day",3
"su_2024_gad7","su_2024_gad7_1","GAD_2","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"不能够停止或控制担忧","Not being able to stop or control worrying",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_2","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"不能够停止或控制担忧","Not being able to stop or control worrying",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_2","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"不能够停止或控制担忧","Not being able to stop or control worrying",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_2","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"不能够停止或控制担忧","Not being able to stop or control worrying",NA,NA,"Nearly every day",3
"su_2024_gad7","su_2024_gad7_1","GAD_3","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"对各种各样的事情担忧过多","Worrying too much about different things",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_3","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"对各种各样的事情担忧过多","Worrying too much about different things",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_3","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"对各种各样的事情担忧过多","Worrying too much about different things",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_3","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"对各种各样的事情担忧过多","Worrying too much about different things",NA,NA,"Nearly every day",3
"su_2024_gad7","su_2024_gad7_1","GAD_4","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"很难放松下来","Trouble relaxing",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_4","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"很难放松下来","Trouble relaxing",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_4","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"很难放松下来","Trouble relaxing",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_4","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"很难放松下来","Trouble relaxing",NA,NA,"Nearly every day",3
"su_2024_gad7","su_2024_gad7_1","GAD_5","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"由于不安而无法静坐","Being so restless that it is hard to sit still",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_5","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"由于不安而无法静坐","Being so restless that it is hard to sit still",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_5","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"由于不安而无法静坐","Being so restless that it is hard to sit still",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_5","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"由于不安而无法静坐","Being so restless that it is hard to sit still",NA,NA,"Nearly every day",3
"su_2024_gad7","su_2024_gad7_1","GAD_6","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"变得容易烦恼或急躁","Becoming easily annoyed or irritable",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_6","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"变得容易烦恼或急躁","Becoming easily annoyed or irritable",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_6","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"变得容易烦恼或急躁","Becoming easily annoyed or irritable",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_6","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"变得容易烦恼或急躁","Becoming easily annoyed or irritable",NA,NA,"Nearly every day",3
"su_2024_gad7","su_2024_gad7_1","GAD_7","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感到似乎将有可怕的事情发生而害怕","Feeling afraid as if something awful might happen",NA,NA,"Not at all",0
"su_2024_gad7","su_2024_gad7_1","GAD_7","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感到似乎将有可怕的事情发生而害怕","Feeling afraid as if something awful might happen",NA,NA,"Several days",1
"su_2024_gad7","su_2024_gad7_1","GAD_7","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感到似乎将有可怕的事情发生而害怕","Feeling afraid as if something awful might happen",NA,NA,"More than half the days",2
"su_2024_gad7","su_2024_gad7_1","GAD_7","Generalized Anxiety Disorder 7-item scale (GAD-7), Chinese version","Chinese",NA,"Over the last 2 weeks, how often have you been bothered by the following problems?",NA,NA,"感到似乎将有可怕的事情发生而害怕","Feeling afraid as if something awful might happen",NA,NA,"Nearly every day",3
