table,note
EEN_Lacey_2024_Children,"Item text and response anchors come from the Stata variable/value labels in the authors replication package (Datasets/adolescent_cleaned.dta, Dropbox rep_pkg linked in data/EEN_Lacey_2024.R). data/EEN_Lacey_2024.R only selects and pivots, so each IRW item code IS the source .dta column name -- no positional or inferred mapping."
EEN_Lacey_2024_Children,"helpline_willcall item text is TRUNCATED: Stata caps variable labels at 80 characters and the stored label ends mid-word at ...to learn more about an org. IRW stripped the leading 2. numbering and appended ... to mark the truncation; the full adolescent question wording is not published in the deposit, the IZA WP (dp17166) or the AEA registry PAP (AEARCTR-0007778)."
EEN_Lacey_2024_Children,"Howcomfortabledidyoufeel ships the deposit label Comfort during call, an internal descriptor rather than the administered question; the paper only says respondents were asked how comfortable they felt during the survey, and no verbatim wording is published. Its 1-5 anchors are the file value labels."
EEN_Lacey_2024_Children,"depression_major, anxiety_major and mh_major are derived binary indicators (moderate-to-severe on the PHQ-8 / GAD-7 screens), not administered questions; their item_text is the deposit variable label describing the indicator."
EEN_Lacey_2024_Children,"Two literal deviations, both deliberate: the value label Not at all confortable was corrected to comfortable, and a leading space was stripped from Neither agree nor disagree. All other text is verbatim from the labels, including curly apostrophes and the quoted same-gender / mixed-gender in group_samesex."
EEN_Lacey_2024_Children,man_independent label reads Guys should never depend on someone else to help them; the IZA appendix A3 renders the same item as A guy should never depend on someone else to help him. The .dta label (adolescent file) was shipped. The other three masculinity items are identical in both sources.
EEN_Lacey_2024_Children,"Language: the deposit and both supplements carry English only, but this was a phone survey of rural Nepali adolescents (aged 10-16) run by local enumerators with Nepal Health Research Council IRB approval, so administration was almost certainly Nepali. No source states the language explicitly. language=Nepali with empty _translated columns per the documented fallback; text_source=translated_substitute."
EEN_Lacey_2024_Children,"Step 3b instrument check: live items are the adolescent survey block the processing script selects (masculinity subset, counselling preferences, helpline willingness, comfort, PHQ/GAD-derived flags) -- consistent with the table name; not a single named instrument, so the instrument field names the survey."
EEN_Lacey_2024_Children,"Rights: no non-commercial, redistribution or fee clause found for any of this wording. The four masculinity items are described in the paper as a subset adapted from the MRNI, but the wording IRW copied came from the authors own replication package, and no quotable restriction was located."
EEN_Lacey_2024_Parent,"Item wording is a mix of two study sources, both level-1: 10 items (counselling_willingnesstoattend, counselling_facetoface, counsellor_samesex, mh_treat_failure, mh_treat_weak, notasgood, notsmart, lessrespected, nottrusted) take the verbatim survey question reproduced in IZA DP No. 17166 Appendix 3; the remaining items take the parent_cleaned.dta variable label, which is abbreviated telegraphic phrasing rather than the full administered question."
