"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m30","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH PUBLIC TV – LRT TELEVISION, LRT PLIUS?",NA,"Never",1
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m30","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH PUBLIC TV – LRT TELEVISION, LRT PLIUS?",NA,"Rarely",2
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m30","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH PUBLIC TV – LRT TELEVISION, LRT PLIUS?",NA,"Neither rarely nor often",3
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m30","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH PUBLIC TV – LRT TELEVISION, LRT PLIUS?",NA,"Often",4
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m30","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH PUBLIC TV – LRT TELEVISION, LRT PLIUS?",NA,"Very often",5
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m31","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH OTHER LITHUANIAN COMMERCIAL TV STATIONS (LNK, TV3, BTV, LIETUVOS RYTO TV, INFO TV AND OTHERS)?",NA,"Never",1
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m31","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH OTHER LITHUANIAN COMMERCIAL TV STATIONS (LNK, TV3, BTV, LIETUVOS RYTO TV, INFO TV AND OTHERS)?",NA,"Rarely",2
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m31","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH OTHER LITHUANIAN COMMERCIAL TV STATIONS (LNK, TV3, BTV, LIETUVOS RYTO TV, INFO TV AND OTHERS)?",NA,"Neither rarely nor often",3
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m31","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH OTHER LITHUANIAN COMMERCIAL TV STATIONS (LNK, TV3, BTV, LIETUVOS RYTO TV, INFO TV AND OTHERS)?",NA,"Often",4
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m31","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH OTHER LITHUANIAN COMMERCIAL TV STATIONS (LNK, TV3, BTV, LIETUVOS RYTO TV, INFO TV AND OTHERS)?",NA,"Very often",5
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m32","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH EDUCATIONAL TV STATIONS – DISCOVERY, HISTORY CHANNEL, ANIMAL PLANET AND OTHERS?",NA,"Never",1
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m32","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH EDUCATIONAL TV STATIONS – DISCOVERY, HISTORY CHANNEL, ANIMAL PLANET AND OTHERS?",NA,"Rarely",2
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m32","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH EDUCATIONAL TV STATIONS – DISCOVERY, HISTORY CHANNEL, ANIMAL PLANET AND OTHERS?",NA,"Neither rarely nor often",3
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m32","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH EDUCATIONAL TV STATIONS – DISCOVERY, HISTORY CHANNEL, ANIMAL PLANET AND OTHERS?",NA,"Often",4
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m32","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH EDUCATIONAL TV STATIONS – DISCOVERY, HISTORY CHANNEL, ANIMAL PLANET AND OTHERS?",NA,"Very often",5
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m33","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH A RADIO STATION?",NA,"Never",1
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m33","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH A RADIO STATION?",NA,"Rarely",2
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m33","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH A RADIO STATION?",NA,"Neither rarely nor often",3
"skarzauskiene_2026_information_sources","skarzauskiene_2026_information_sources_1","m33","INFODEMIJA survey: Information Consumption & Sources (frequency of learning about science and research through each source)","Lithuanian",NA,NA,"HOW OFTEN DID YOU LEARN ABOUT SCIENCE AND RESEARCH THROUGH A RADIO STATION?",NA,"Often",4
