"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m22","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU VISIT MUSEUMS, EXHIBITIONS OR OTHER PLACES WHERE YOU CAN LEARN MORE ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m22","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU VISIT MUSEUMS, EXHIBITIONS OR OTHER PLACES WHERE YOU CAN LEARN MORE ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m22","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU VISIT MUSEUMS, EXHIBITIONS OR OTHER PLACES WHERE YOU CAN LEARN MORE ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m22","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU VISIT MUSEUMS, EXHIBITIONS OR OTHER PLACES WHERE YOU CAN LEARN MORE ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m22","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU VISIT MUSEUMS, EXHIBITIONS OR OTHER PLACES WHERE YOU CAN LEARN MORE ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Very often",5,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m23","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU PARTICIPATE IN EVENTS, TALKS OR DISCUSSIONS ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m23","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU PARTICIPATE IN EVENTS, TALKS OR DISCUSSIONS ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m23","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU PARTICIPATE IN EVENTS, TALKS OR DISCUSSIONS ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m23","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU PARTICIPATE IN EVENTS, TALKS OR DISCUSSIONS ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m23","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU PARTICIPATE IN EVENTS, TALKS OR DISCUSSIONS ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Very often",5,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m24","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU READ SCIENTIFIC BOOKS?",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m24","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU READ SCIENTIFIC BOOKS?",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m24","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU READ SCIENTIFIC BOOKS?",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m24","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU READ SCIENTIFIC BOOKS?",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m24","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU READ SCIENTIFIC BOOKS?",NA,"Very often",5,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m25","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU TALK TO FRIENDS AND ACQUAINTANCES ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m25","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU TALK TO FRIENDS AND ACQUAINTANCES ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_science_behaviors","skarzauskiene_2026_science_behaviors_1","m25","INFODEMIJA Survey of Lithuanian Residents (2024): Science-related Behaviors & Participation","Lithuanian",NA,NA,"HOW OFTEN DO YOU TALK TO FRIENDS AND ACQUAINTANCES ABOUT SCIENCE AND SCIENTIFIC RESEARCH?",NA,"Neither rarely nor often",3,NA,NA,NA,NA
