"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"strongly disagree",1
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"disagree",2
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"slightly disagree",3
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"neutral",4
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"slightly agree",5
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"agree",6
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_1","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I have so much in life to be thankful for.",NA,"strongly agree",7
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"strongly disagree",1
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"disagree",2
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"slightly disagree",3
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"neutral",4
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"slightly agree",5
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"agree",6
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_2","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"If I had to list everything that I felt grateful for, it would be a very long list.",NA,"strongly agree",7
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"strongly disagree",1
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"disagree",2
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"slightly disagree",3
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"neutral",4
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"slightly agree",5
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"agree",6
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_3","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"When I look at the world, I don't see much to be grateful for.",NA,"strongly agree",7
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_4","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I am grateful to a wide variety of people.",NA,"strongly disagree",1
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_4","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I am grateful to a wide variety of people.",NA,"disagree",2
"pellerin2020_gq6","pellerin2020_gq6_1","GQ_4","Gratitude Questionnaire-Six Item Form (GQ-6)","French",NA,NA,"I am grateful to a wide variety of people.",NA,"slightly disagree",3
