"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"liu_2018_shyness","liu_2018_shyness_1","Shyness01","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I feel tense when I’m with people I don’t know well.",NA,"very uncharacteristic or untrue",1,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness01","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I feel tense when I’m with people I don’t know well.",NA,"uncharacteristic",2,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness01","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I feel tense when I’m with people I don’t know well.",NA,"neutral",3,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness01","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I feel tense when I’m with people I don’t know well.",NA,"characteristic",4,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness01","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I feel tense when I’m with people I don’t know well.",NA,"very characteristic or true",5,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness02","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I am socially somewhat awkward.",NA,"very uncharacteristic or untrue",1,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness02","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I am socially somewhat awkward.",NA,"uncharacteristic",2,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness02","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I am socially somewhat awkward.",NA,"neutral",3,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness02","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I am socially somewhat awkward.",NA,"characteristic",4,NA,NA,NA,NA
"liu_2018_shyness","liu_2018_shyness_1","Shyness02","Revised Cheek and Buss Shyness Scale (RCBS)","Chinese",NA,NA,"I am socially somewhat awkward.",NA,"very characteristic or true",5,NA,NA,NA,NA
