"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n5","n5","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.",NA,NA,"¿Cómo te va en el colegio o jardín?","How are you doing at school or kindergarten?",NA,"Mal","Badly",1
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n5","n5","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.",NA,NA,"¿Cómo te va en el colegio o jardín?","How are you doing at school or kindergarten?",NA,"Más o menos","So-so",2
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n5","n5","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.",NA,NA,"¿Cómo te va en el colegio o jardín?","How are you doing at school or kindergarten?",NA,"Bien","Well",3
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n6","n6","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.",NA,NA,"¿En tu curso, los compañeros o compañeras se pelean mucho, poco o nada?","In your class, do your classmates fight a lot, a little or not at all?",NA,"Mucho","A lot",1
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n6","n6","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.",NA,NA,"¿En tu curso, los compañeros o compañeras se pelean mucho, poco o nada?","In your class, do your classmates fight a lot, a little or not at all?",NA,"Poco","A little",2
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n6","n6","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.",NA,NA,"¿En tu curso, los compañeros o compañeras se pelean mucho, poco o nada?","In your class, do your classmates fight a lot, a little or not at all?",NA,"Nada","Not at all",3
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n7","n7_1","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.","Cuando tienes algún problema en el colegio o jardín, ¿a quién le pides ayuda?","When you have a problem at school or kindergarten, who do you ask for help?","A tu mamá","Your mom",NA,"No","No",0
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n7","n7_1","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.","Cuando tienes algún problema en el colegio o jardín, ¿a quién le pides ayuda?","When you have a problem at school or kindergarten, who do you ask for help?","A tu mamá","Your mom",NA,"Sí","Yes",1
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n7","n7_2","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.","Cuando tienes algún problema en el colegio o jardín, ¿a quién le pides ayuda?","When you have a problem at school or kindergarten, who do you ask for help?","A tu papá","Your dad",NA,"No","No",0
"chile_2023_children-adolescents-survey_n","chile_2023_children-adolescents-survey_n_n7","n7_2","Encuesta de Actividades de Niños, Niñas y Adolescentes (EANNA) 2023 — Cuestionario Niños y Niñas 5 a 8 años, Módulos: Educación y Percepción; Tareas del Hogar","Spanish","Hola, mi nombre es %nombre encuestador% y hoy te voy a hacer unas preguntas, la idea es que escuches con atención y las respondas. Es importante que sepas que no hay respuestas buenas o malas y que lo más importante es que podamos compartir y conversar sobre las principales actividades que tú haces en un día. No vamos a compartir tus respuestas con nadie más.","Hi, my name is %interviewer name% and today I am going to ask you some questions; the idea is that you listen carefully and answer them. It is important that you know there are no right or wrong answers, and that the most important thing is that we can share and talk about the main activities you do in a day. We are not going to share your answers with anyone else.","Cuando tienes algún problema en el colegio o jardín, ¿a quién le pides ayuda?","When you have a problem at school or kindergarten, who do you ask for help?","A tu papá","Your dad",NA,"Sí","Yes",1
