"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"shi_2021_gentrification","shi_2021_gentrification_1","item_5","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Government Policy Guidance",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_5","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Government Policy Guidance",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_5","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Government Policy Guidance",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_5","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Government Policy Guidance",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_5","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Government Policy Guidance",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_6","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Commercialization of Urban Governance",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_6","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Commercialization of Urban Governance",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_6","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Commercialization of Urban Governance",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_6","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Commercialization of Urban Governance",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_6","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Commercialization of Urban Governance",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_7","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Marketization of Urban Land Use System and Housing System",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_7","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Marketization of Urban Land Use System and Housing System",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_7","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Marketization of Urban Land Use System and Housing System",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_7","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Marketization of Urban Land Use System and Housing System",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_7","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Marketization of Urban Land Use System and Housing System",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_8","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Economic Globalization",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_8","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Economic Globalization",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_8","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Economic Globalization",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_8","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Economic Globalization",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_8","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Economic Globalization",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_9","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Further Improvement of the Market Economy System",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_9","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Further Improvement of the Market Economy System",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_9","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Further Improvement of the Market Economy System",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_9","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Further Improvement of the Market Economy System",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_9","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Further Improvement of the Market Economy System",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_10","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Development of the Real Estate Market",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_10","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Development of the Real Estate Market",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_10","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Development of the Real Estate Market",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_10","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Development of the Real Estate Market",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_10","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Development of the Real Estate Market",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_11","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Urban Social Stratification",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_11","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Urban Social Stratification",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_11","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Urban Social Stratification",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_11","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Urban Social Stratification",NA,"Very important",4
"shi_2021_gentrification","shi_2021_gentrification_1","item_11","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Urban Social Stratification",NA,"Extremely important",5
"shi_2021_gentrification","shi_2021_gentrification_1","item_12","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Widening Gap between Rich and Poor",NA,"Can be ignored",1
"shi_2021_gentrification","shi_2021_gentrification_1","item_12","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Widening Gap between Rich and Poor",NA,"May be important",2
"shi_2021_gentrification","shi_2021_gentrification_1","item_12","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Widening Gap between Rich and Poor",NA,"Important",3
"shi_2021_gentrification","shi_2021_gentrification_1","item_12","Scale for the importance of super-gentrification driving factors (Shi, Duan, Xu & Li, 2021)","Chinese",NA,NA,"Widening Gap between Rich and Poor",NA,"Very important",4
