"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"shi_2025_dass21","shi_2025_dass21_1","item1","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it hard to wind down",NA,NA,0,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item1","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it hard to wind down",NA,NA,1,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item1","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it hard to wind down",NA,NA,2,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item1","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it hard to wind down",NA,NA,3,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item1","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it hard to wind down",NA,NA,4,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item2","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I was aware of dryness of my mouth",NA,NA,0,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item2","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I was aware of dryness of my mouth",NA,NA,1,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item2","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I was aware of dryness of my mouth",NA,NA,2,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item2","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I was aware of dryness of my mouth",NA,NA,3,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item2","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I was aware of dryness of my mouth",NA,NA,4,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item3","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I couldn't seem to experience any positive feeling at all",NA,NA,0,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item3","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I couldn't seem to experience any positive feeling at all",NA,NA,1,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item3","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I couldn't seem to experience any positive feeling at all",NA,NA,2,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item3","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I couldn't seem to experience any positive feeling at all",NA,NA,3,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item3","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I couldn't seem to experience any positive feeling at all",NA,NA,4,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item4","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA,NA,0,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item4","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA,NA,1,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item4","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA,NA,2,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item4","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA,NA,3,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item4","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I experienced breathing difficulty (eg, excessively rapid breathing, breathlessness in the absence of physical exertion)",NA,NA,4,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item5","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it difficult to work up the initiative to do things",NA,NA,0,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item5","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it difficult to work up the initiative to do things",NA,NA,1,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item5","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it difficult to work up the initiative to do things",NA,NA,2,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item5","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it difficult to work up the initiative to do things",NA,NA,3,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item5","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I found it difficult to work up the initiative to do things",NA,NA,4,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item6","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I tended to over-react to situations",NA,NA,0,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item6","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I tended to over-react to situations",NA,NA,1,NA,NA,NA,NA
"shi_2025_dass21","shi_2025_dass21_1","item6","Depression Anxiety Stress Scales - 21 (DASS-21), simplified Chinese version (Wen et al., 2012)","Chinese",NA,NA,"I tended to over-react to situations",NA,NA,2,NA,NA,NA,NA
