table,note
MGSISGCLQ_Hollyhead_2018,"Clean pass, with two caveats worth recording. (1) Mixed response scales in one table: 20 GCLQ items are binary (0=No, 1=Yes) and 5 MGSIS-5 items are a 4-point agreement scale (1=Strongly Disagree .. 4=Strongly Agree). The union resp set 0-4 therefore does not apply to any single item, and `irw-validate` may flag resp_ambiguous for exactly this reason -- it is a true property of the table, not a defect in the item text. Every item carries an option row for every level its own respondents used."
MGSISGCLQ_Hollyhead_2018,"(2) Two GCLQ items -- 'Have you experienced hip swelling in the past four weeks?' and 'Have you experienced groin swelling in the past four weeks?' -- have zero variance in the live data (all 31 respondents answered No, resp=0). That is a genuine feature of a healthy-male sample, not missing data; option rows for both 0 and 1 are shipped for them anyway."
MGSISGCLQ_Hollyhead_2018,"instructions and section_prompt are blank throughout. The OSF deposit contains only the Microsoft Forms response export and the ethics proposal; neither reproduces the instruction text the participants read, so nothing was invented to fill them."
MGSISGCLQ_Hollyhead_2018,"RETRY TEST: NO. A determinate verdict was reached -- the item set and resp set both match live data exactly, the mapping is inference-free from the deposit's own column headers, and the CSV is written. An unchanged retry now would produce the same result. The only thing an improved run could add is literal instruction text, which would require a copy of the original Microsoft Forms questionnaire that is not in the OSF deposit."
merlo2025_eng_cognitive,"STEP 3b PARTIAL MISMATCH (dictionary correction owed). The IRW Data Dictionary Description for merlo2025_eng_cognitive reads 'Student Engagement - Cognitive subscale (12 items); Italian university students; N=1065; 1-7 Likert'. The instrument half is right; the SAMPLE half is wrong. The respondents are 1065 Italian SECONDARY SCHOOL adolescents (paper abstract: '1065 Italian secondary school adolescents were involved in the study'; mean age 15.95, SD 1.46), not university students - the same error already logged for the sibling table merlo2025_eet in batch_105. The Description would also be more useful naming the instrument: it is the cognitive engagement subscale of the Student Engagement Scale (SES), the Italian version by Mameli & Passini (2017, TPM 24(4):527-541) of Lam et al.'s (2014) Student Engagement in School Questionnaire, and the 1-7 scale is a FREQUENCY scale (1=never..7=always), not the agreement scale used by the affective, behavioural and agentic subscales in the same deposit. Suggested Description: 'Student Engagement Scale (SES) - cognitive engagement subscale (12 items); Mameli & Passini (2017) Italian version of Lam et al. (2014); Italian secondary school students; N=1065; 1-7 frequency Likert (1=never, 7=always)'. CAVEATS ON THE SHIPPED TEXT: (1) The Italian response anchors were never published; option_text carries the authors' English for the two ENDS only (Never at 1, Always at 7) and the five interior points are blank, because no source labels them. (2) The deposit's data dictionary has had its commas and colons flattened to spaces by its exporter; the shipped Italian is verbatim with whitespace collapsed and no punctuation restored. (3) The English in the *_translated columns is IRW-produced, not the authors'; the upstream SESQ's own English (Lam et al. 2014, items b1-b12) exists but was deliberately not shipped because Mameli & Passini back-translated and reformulated several items, so it is not a rendering of what these respondents read. PAPER-SIDE FINDING (not a defect in this table): Merlo et al.'s Table 1 ENG_C composite is reproduced exactly by the 9 items left after dropping ENG_COGN_04, _05 and _11, while the paper's item-trimming sentence names only 'C5, C11' among the cognitive items - so C4's removal is missing from the paper's own list. All 12 items are present and complete in the IRW table. RETRY TEST: NO. This is a determinate clean pass - validate_items.R passed on both sets, both mapping axes verified against numbers (VERDICT: PASS), and the only unrecoverable elements are gaps the source never published rather than access failures. An unchanged retry would produce the same result."
merlo2025_eng_emotional,"STEP 3b (dictionary correction owed). The IRW Data Dictionary Description for merlo2025_eng_emotional reads ""Student Engagement - Emotional subscale (9 items); Italian university students; N=1065; 1-7 Likert"". The sample is wrong: these are 1065 Italian SECONDARY SCHOOL students (mean age 15.95, SD 1.46, per the paper's sec. 3.1), not university students -- the same error the sibling merlo2025_eet row carries. The instrument should also be named: it is the affective engagement subscale of the Student Engagement Scale (SES) as validated in Italian by Mameli & Passini (2017, TPM 24(4):527-541), itself the affective block of the SESQ (Hart, Stewart & Jimerson, 2011). Suggested Description: ""Student Engagement Scale (Mameli & Passini 2017) - affective/emotional engagement subscale (9 items, 1 reverse scored); Italian secondary school students; N=1065; 1-7 agreement Likert"". CAVEATS ON THE SHIPPED TEXT: (1) ENG_EMO_09 is the subscale's one reverse-worded item and is stored ALREADY REVERSED in the deposit (r = +0.205..+0.386 with all eight positive items; alpha 0.8902 as stored vs 0.8196 flipped, against a published .87), so its option_text is shipped REVERSED relative to the other eight -- resp 1 = ""Totally agree"", resp 7 = ""Completely disagree"". Consumers must not reverse it a second time. The same pre-recoding is visible in the behavioural block of the same deposit file (ENG_COMP_02/04/09), which is a caveat the sibling merlo2025_eng_* tables should check. (2) The deposit's data dictionary has had its apostrophes flattened to spaces by whatever exported it, so the shipped Italian reads ""Quanto sei d accordo"" and ""non vedo l ora""; the wording is verbatim and the punctuation was not restored (accents survived intact). (3) The Italian response anchors were never published -- option_text carries the English coding from the paper, and only the two ends are labelled; the five interior points are deliberately blank rather than padded with their own numbers. (4) The paper itself dropped the emotional and behavioural items from its final SEM after they cross-loaded in EFA, so this subscale is deposited and administered but not analysed in the article. RIGHTS: no block; see the provenance note for the quoted Mameli & Passini sentences (""Copies of the Italian questionnaire are available from the authors on request""; note 3, ""The precise formulation of the Italian items ... is available from the authors upon request""), which describe how to obtain a copy rather than reserving any right, and for why the journal's CC BY-NC-ND on the article does not reach an instrument the article never prints. A register row for the SES/SESQ family (verdict=ship) is recommended but was NOT written by this agent, since the register is shared and siblings are in flight. RETRY TEST: NO. A determinate clean pass -- validate_items.R passed on the live sets, the mapping verified at 0.00e+00 against the deposit, and the one gap (the administered Italian anchors) is text the source never published, not an access failure. An unchanged retry would produce the same result."
metacogmonitoring_double2025,"Clean pass, 67 items / 402 rows. Three items ship blank item_text (Q6_5, Q7_6 attention checks; Q3_7 the study's repeated item) because the source publishes wording for the 64-item pool only; option_text is blank at resp 2-5 because only the scale endpoints are labelled in the paper. RETRY TEST: NO -- an unchanged retry would reach the same result. The verdict is determinate: the mapping is verified against the supplement's own loading table with a deviation of 0.0000000 across all 64 pool items, and the three blanks are gaps the source never published, not access failures. It would take new material -- the Qualtrics survey file or a statement from the author giving the two attention-check wordings and the item Q3_7 repeats -- to fill them."
metacogmonitoring_double2025,"AUDIT WARN EXPLAINED (Step 5c, orchestrator). audit_batch.R WARNs '4.5% of rows have blank item_text | 66.7% of rows have blank option_text'. Both are correct-and-expected properties of what the SOURCE published, not itemtext defects, and neither is a defect in the response data. (a) Blank item_text is exactly 3 of 67 items x 6 resp levels = 18 of 402 rows (4.5%): Q6_5 and Q7_6 are the study's two instructed-response attention checks, for which Double (2025) prints only an 'e.g.' example wording rather than the administered text, and Q3_7 is the deliberately repeated item, which the supplement never identifies. All three are columns the study's OWN analysis script drops before analysis, so no published statistic exists to tie text to them. Nothing was invented to fill them -- correctly blank. (b) Blank option_text is resp levels 2-5 of 6 across all 67 items = 268 of 402 rows (66.7%): the paper labels only the endpoints (1='Strongly Disagree', 6='Strongly Agree'). Per the standing rule an unlabelled scale point is NEVER padded with its own number, so the interior four ship blank. Filling either gap needs new material (the Qualtrics survey file, or the author), not a retry."
merlo2025_eng_emotional,"STEP 5b ORCHESTRATOR RE-CHECK -- CLAIM CONFIRMED, with the numbers. The extracting agent reported that ENG_EMO_09 ('Penso che studiare sia noioso' / 'I think studying is boring') is stored ALREADY REVERSE-SCORED in the live data, and shipped its option_text reversed (resp 1 = 'Totally agree' ... 7 = 'Completely disagree') on that basis. This claim overrides the natural reading of a source and drives what ships, so it was re-checked independently against the live table (n=1065, 9 items). CONFIRMED: ENG_EMO_09 correlates POSITIVELY with all eight positively-worded affective items -- r = 0.21, 0.39, 0.24, 0.21, 0.37, 0.35, 0.38, 0.32 (against ENG_EMO_04, 05, 06, 07, 01, 08, 03, 02 respectively), with no negative correlation anywhere; a genuinely negatively-keyed item stored unrecoded would correlate negatively with all of them. Cronbach's alpha AS STORED = 0.89, versus 0.82 if ENG_EMO_09 is flipped (8 - resp); the published affective-subscale alpha in Mameli & Passini (2017) is .87, which the as-stored figure matches and the flipped figure does not. ENG_EMO_09's mean (3.5) is also the second-lowest of the nine, consistent with a boredom item scored in the agreement direction of the others. The agent's reported range (+0.205 to +0.386) reproduces. This is a property of the deposited data (the depositors pre-recoded that column), not an IRW processing defect and not an itemtext defect -- but it means resp on THIS item runs opposite to its literal wording, which is why the public_note calls it out."
merlo2025_eng_cognitive,"STEP 5b ORCHESTRATOR RE-CHECK -- CLAIM CONFIRMED, with the numbers. The extracting agent reported a defect in the PAPER (not in the IRW data): Merlo et al.'s Table 1 ENG_C composite is reproduced only after dropping THREE cognitive items (ENG_COGN_04, _05, _11), while the paper's own CFA-trimming sentence names only C5 and C11. Because this is a finding about a published source that is written into a note, it was re-checked independently against the live table (n=1065, 12 items). CONFIRMED. Paper Table 1 reports M=4.229, SD=1.316, Md=4.220, skew=-0.317, kurt=-0.169. Recomputed from live IRW data: all 12 items give M=4.356, SD=1.239, Md=4.417, skew=-0.426, kurt=+0.109 (no match); dropping the paper's OWN stated pair (05, 11) gives M=4.263, SD=1.282, Md=4.300, skew=-0.353, kurt=-0.044 (still no match); dropping 04, 05 and 11 gives M=4.229, SD=1.316, Md=4.222, skew=-0.317, kurt=-0.164 -- matching the published M and SD to three decimals and skew to three decimals, with Md and kurt within rounding/estimator convention. So the composite the authors actually analysed excluded ENG_COGN_04, and the paper's trimming list omits it. This is a reporting gap in the article, NOT an IRW data defect: all 12 items are present and complete in the IRW table (per-item n=1065), and anyone rebuilding the paper's ENG_C from this table must drop 04, 05 and 11."
