"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"algner2022_cse","algner2022_cse_1","CSE8","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"I am filled with doubts about my competence.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE5","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"I complete tasks successfully.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE10","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"I do not feel in control of my success in my career.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE6","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"Sometimes, I do not feel in control of my work.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE12","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"There are times when things look pretty bleak and hopeless to me.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE3","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"When I try, I generally succeed.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE9","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"I determine what will happen in my life.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE1","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"I am confident I get the success I deserve in life.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE2","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"Sometimes I feel depressed.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE7","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"Overall, I am satisfied with myself.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE11","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"I am capable of coping with most of my problems.",NA,"Strongly Disagree",1,NA,NA,NA,NA
"algner2022_cse","algner2022_cse_1","CSE4","Core Self-Evaluations Scale (German version: G-CSES; Heilmann & Jonas, 2010)","German","Below are several statements about you with which you may agree or disagree. Using the response scale below, indicate your agreement or disagreement with each item.",NA,"Sometimes when I fail I feel worthless.",NA,"Strongly Disagree",1,NA,NA,NA,NA
