table,note
wang2022_dass_depression,"PASS with caveats, not a clean pass. text_source=translated_substitute: the study administered the Chinese DASS-21 (Wang K et al. 2016, Psychol Assess 28:e88) and neither the figshare deposit (bare headers DASS1..DASS21, no variable or value labels) nor the article publishes any Chinese wording, so the canonical English DASS-21 depression items ship in the base fields with item_text_translated empty and language=Chinese."
wang2022_dass_depression,"option_text ships only the study's own two endpoint labels ('0 = completely inconsistent', '3 = completely in line', paper Measures). resp 1 and 2 are deliberately BLANK -- the paper labels no middle anchors and nothing was padded with its own number. The canonical DASS anchors were deliberately not substituted because this administration relabelled the scale."
wang2022_dass_depression,"instructions and section_prompt are blank by design: the paper reproduces no instruction text, and the canonical DASS-21 instruction was not substituted because it names a rating scale this administration relabelled and tells the reader to 'circle a number'."
wang2022_dass_depression,"Mapping verification is PARTIAL, not VERIFIED. The depression block and each live item's deposit column are both pinned exactly (see verification_wang2022_dass_depression.csv), but the order of the seven canonical sentences within the block rests on the DASS-21 numbering convention, which neither the deposit nor the paper states; the depression subscale has one content facet per item, so no within-block structural test exists to check it."
wang2022_dass_depression,"One published number does not reproduce: r(FoMO, depression) = 0.4783 pairwise / 0.4957 complete-case against the paper's 0.51, where the anxiety and stress equivalents do reproduce (0.5524 vs 0.56, 0.5762 vs 0.58). The paper's correlations are described as adjusted for gender, age, grade, game duration and game type, which is the likely cause. Recorded rather than omitted; it does not bear on the subscale assignment. ORCHESTRATOR RE-CHECK (Step 5b, batch_215): both numbers reproduce exactly (pairwise 0.4783 n=324; complete-case over the depression+FoMO columns 0.4957 n=319), so the finding stands as measured. But the stated cause is corrected: covariate adjustment is NOT needed to explain it. Deleting listwise across all four scales at once (depression, anxiety, stress and FoMO, n=309) gives r=0.5019 -- i.e. the published 0.51 to within rounding -- while anxiety and stress barely move (0.5517 and 0.5749 against published 0.56 and 0.58). Only 5 rows have any missing DASS depression value and none are missing in FoMO, so depression is simply the one subscale whose correlation is sensitive to which missing-data rule is used. Missing-data handling is a sufficient explanation; the covariate-adjustment reading in the sentence above is an unverified guess and should not be relied on."
wang2022_dass_depression,"Rights: not blocked. Applied verdict=ship from itemtext/instrument_rights_register.csv rather than re-deriving it. The DASS-21 form copied from (maic.qld.gov.au, sha256 c7e455096c6fefefdd2614dbeb26c1c071405e9ef8574ee80acf4bf6fabb9e53) carries a fitness caution -- 'The DASS-21 should not be used to replace a face to face clinical interview...' -- which disclaims fitness, reserves no right and creates no counterparty, so per the 2026-09-08 LOT-R ruling it is quoted and does not block."
wang2022_dass_depression,"Transcription deviation: the source PDF uses typographic apostrophes (couldn't, wasn't -- U+2019); the shipped strings use ASCII apostrophes, matching rosharudin_2023_dass21 (batch_161) already in the corpus."
wang2022_dass_depression,"Retry test: NOT APPLICABLE -- this table is a PASS, not a block. Nothing was left unresolved by an access failure. The one open item (within-block sentence order) is a determinate limit of the published record, not a retryable one: it would change only if the administered Chinese DASS-21 or an item-keyed codebook for this deposit were published."
wang2022_dass_stress,"PASS with caveats, not a clean pass. (a) text_source=translated_substitute: the administration was Chinese (Wang K et al., 2016 Chinese DASS-21) and no Chinese wording exists in the deposit (figshare 19158812, bare DASS1..DASS21 headers, no variable or value labels) or in the article, so the canonical English DASS-21 stress items ship in the base fields with item_text_translated empty and language=Chinese. (b) option_text carries only the two endpoints the paper publishes ('0 = completely inconsistent', '3 = completely in line'); resp 1 and 2 are deliberately BLANK and were not padded. (c) mapping_basis=reconstructed with Step 5b status PARTIAL: the stress block and each live code's deposit column are pinned by exact (n, mean, sd) matches, the published alphas 0.87/0.84/0.86 and the paper's Table 1 stress group means, but the canonical sentence order WITHIN the stress subscale rests on the deposit's numbering convention and is not independently checkable. (d) instructions and section_prompt are blank by decision -- the canonical DASS-21 instruction was not substituted because it names a rating scale this administration relabelled. (e) RETRY TEST: not a block, so the question is moot for shipping; but on the one gap that remains (the administered Chinese wording, and the within-subscale order), an unchanged retry right now would NOT produce a different result -- the deposit and the paper are the whole in-scope surface and neither holds item wording. What would have to change: the Chinese DASS-21 wording from Wang K et al. (2016) Psychol Assess 28:e88 becoming available, which is off-source and out of scope for this step."
wang2022_fomo,"BLOCKED ON INSTRUMENT RIGHTS -- no wang2022_fomo__items.csv was written. INSTRUMENT, established rather than assumed: Wang Y, Liu B, Zhang L, Zhang P (2022), Front. Psychiatry 13:827519, Measures section, states 'the single-dimensional FoMO scale developed by Przybylski et al. (20) was used to assess the FoMO level of participants. It has 10 items and Likert 5-point scoring (1 = completely non-conforming, 5 = completely conforming)' and that the authors made their own Chinese version ('we revised the scale into Chinese by translating it from English to Chinese and back to English again'); reference 20 is Przybylski AK, Murayama K, DeHaan CR, Gladwell V (2013) 'Motivational, emotional, and behavioral correlates of fear of missing out', Computers in Human Behavior 29:1841-1848, doi:10.1016/j.chb.2013.02.014 -- i.e. the FoMOs, 10 items, and NOT one of the study's other measures. RIGHTS POSITION, verified rather than assumed: the prompt's premise that the 2013 FoMOs paper was published open access is FALSE. Crossref reports no Creative Commons licence for 10.1016/j.chb.2013.02.014 (only Elsevier's text-and-data-mining user licence; cached crossref.json), and the article PDF itself (selfdeterminationtheory.org/wp-content/uploads/2014/04/2013_PrzybylskiMurayamaDeHaanGladwell_CIHB.pdf, fetched 2026-09-15, sha256 82a2be1d77469acb774bc06871a35ab2e608533fdb60e105202b06c52add9e14) carries only 'Copyright 2013 Elsevier Ltd. All rights reserved.' on its front matter and again at the foot of page 1841. A bare copyright notice on a journal article is NOT a block by itself (the PANAS case in SKILL.md), so that is not the basis here. THE BLOCKING CLAUSE is the authors' own statement of terms on the scale document they distribute ('Fear of Missing Out Scale -- Participant Instructions / Scoring'), which reserves commercial rights: 'This scale is provided free for personal and academic use. However, if you want to use this measure in a commercial or for profit organization let me know and we can work out licensing.' (first-person, i.e. the corresponding author). The same terms are recorded by third-party scale databases: db.arabpsychology.com/scales/fear-of-missing-out-scale/ (fetched 2026-09-15, sha256 17d3554f1c585051a2da3c34ab626f7304fcfa21968d5d9348b4cea8a0ea04f0) states under 'Permissions & Fee': 'The Fear of Missing Out Scale is provided free for personal and academic research use. Researchers are encouraged to randomize the presentation order of the items whenever possible. For commercial or for-profit organizational use, licensing arrangements must be sought directly from the corresponding author.' APA PsycTESTS's record for the scale is reported to carry the standard reserved-rights notice ('Test content may be reproduced and used for non-commercial research and educational purposes without seeking written permission ... Any other type of reproduction or distribution of test content is not authorized without written permission from the author and publisher'), which points the same way but is APA's redistribution notice, not the originator's, so it is not relied on. RULE APPLIED: irw#1945 / the 2026-09-05 HEXACO ruling. The clause is the hexaco.org shape almost word for word -- free of charge for academic/personal use, contact the author for anything else -- which RESERVES A RIGHT (commercial licensing, permission-required) rather than disclaiming fitness, so it blocks regardless of IRW's own use being academic, because IRW redistributes to downstream users whose use it cannot condition. The figshare deposit's CC BY 4.0 governs the response data, not the instrument wording, and this study's Chinese translation is a derivative of the restricted original, so shipping the administered Chinese would not route around the bar either (2026-09-08 ruling). No pre-existing row for this instrument exists in itemtext/instrument_rights_register.csv (checked: no 'FoMO'/'missing out' row); a 'block' row for 'Fear of Missing Out Scale (FoMOs), Przybylski, Murayama, DeHaan & Gladwell (2013)' is RECOMMENDED but was NOT written by this agent, because this round's scope is this table's own files and the register is shared with sibling agents writing concurrently. EVIDENCE WEAKNESS, stated plainly: the clause could not be fetched from a primary page. Elsevier (sciencedirect.com/science/article/pii/S0747563213000800), Scribd (documents 436508067, 408155514, 906015535), Studocu and ResearchGate all return 403 or gate the body, and selfdeterminationtheory.org/questionnaires/ is behind Cloudflare. What is above is the author's wording as reproduced by several independent third-party scrapes that agree on its substance across at least 2019-2025, plus one page actually fetched and hashed. The block does not rest on the article's Elsevier copyright line. THE BLOCK ACHIEVES SOMETHING: the live item codes are fomo_1..fomo_10, which carry no wording, so withholding item text really does withhold the instrument here (contrast irw#2101). RETRY TEST: NO. This is a determinate verdict -- a stated rights-holder restriction on the only publishable wording -- not an access failure. An unchanged retry would meet the same gated pages and the same clause. What would have to change: (a) Ben ruling that this clause shape does not block (it is the shape irw#1945 exists to block, so this is unlikely), (b) the authors relicensing the FoMOs openly or granting IRW permission, or (c) a primary copy of the participant-instructions document being obtained that turns out to carry NO such clause -- in which case the table is extractable and everything needed is banked below."
