table,note
EWAS_Sanford_2024_Flourish,"Clean pass with one caveat: wording_rights=NC is set on all 56 rows because eddiener.com/scales names the Flourishing Scale under a stated non-commercial-only clause. Shipping is still correct under the 2026-09-04 source-licence ruling -- IRW copied the wording from the study own CC BY 4.0 OSF deposit (osf.io/4td6k, SPSS variable labels), not from that page. instructions are blank because no source in the deposit or paper reproduces the FS instruction text; they were not filled in from the canonical instrument. Step 5b not applicable: mapping_basis=data_labels on both axes."
evpromisi_stone_2021_ddedanx,"BLOCKED ON RIGHTS -- no __items.csv written. The 7 live items DDEDANX01/05/30/40/46/53/54 are the PROMIS Emotional Distress-Anxiety item bank items EDANX01/05/30/40/46/53/54 with the recall window changed from ""In the past 7 days"" to ""In the last day""; the deposit's own codebooks label every one of them ""Modified daily diary version of EDANX<nn>"". The wording is therefore PROMIS instrument content, whose rights holder (PROMIS Health Organization / Northwestern University, via HealthMeasures) states an explicit, quotable bar on redistribution: ""User shall not reproduce HealthMeasures Instruments except as needed to conduct the authorized single use research, clinical, educational, or other activity. User shall not distribute, publish, sell, license, or provide HealthMeasures products, by any means whatsoever, to third parties not involved with the authorized single use as stated above, without the prior written agreement of the Provider. Users must request permission to reprint HealthMeasures Instruments for reasons not included in the single use case."" -- HealthMeasures Terms of Use, Approved Version 1.12-2017, section ""Single Use, Reproducibility, and Distribution"", fetched 2026-09-04 HTTP 200 from the rights holder's own live site, healthmeasures.net/wp-content/uploads/2026/06/Terms-of-Use_HM_approved_1-12-17-Updated-Copyright-Notices.pdf Publishing item text is distributing the instrument's test questions to third parties, which is exactly what that clause forbids without prior written agreement. Under the itemtext_standard.md ruling of 2026-09-04 (Daily Spiritual Experience Scale / Fetzer, CV_OASIS_ODSIS_PPE_Novak_2020_DSES) a quotable clause barring redistribution of the instrument governs EVEN WHERE IRW's wording came from an openly licensed deposit -- so the deposit's CC0 1.0 licence (Harvard Dataverse doi:10.7910/DVN/G4E2SR, latestVersion.license = CC0 1.0, no termsOfUse, no termsOfAccess) is not sufficient on its own. The same terms document additionally states ""Commercial Users must seek permission to use, reproduce, or distribute any HealthMeasures Measurement Systems and Instruments, regardless of purpose, at all times"", i.e. a non-commercial restriction as well, and bars derivative works (""User agrees not to adapt, alter, amend, abridge, modify, condense, make derivative works, or translate HealthMeasures Instruments without prior written permission""), so the daily-diary adaptation does not escape the bar. EXTRACTION WAS OTHERWISE COMPLETE AND CLEAN: the anxiety block of the hernia-surgery and chemotherapy sample codebooks (word-for-word identical) gives all 7 codes against their stems and their 1=Never..5=Always coding explicitly, matching the live item set (7/7) and resp set (1-5) exactly. Only the rights ruling stops it. RETRY TEST: NO -- determinate verdict (licence/redistribution bar). An unchanged retry now returns the same result. What would have to change: HealthMeasures granting written permission, or Ben ruling that PROMIS is an exception to the 2026-09-04 redistribution rule."
evpromisi_stone_2021_ddedanx,"CONFLICT FOR THE ORCHESTRATOR/BEN -- THIS BLOCK CONTRADICTS SEVEN ALREADY-SHIPPED TABLES. batch_022 extracted and stamped uploaded=2026-09-04 for promis1wave1_{anger,anxiety,depression,fatigue,pain,physicalfunction,...} -- 616 PROMIS item-bank items including the EDANX bank -- on the basis that the source codebook deposit is CC0 1.0. Those tables were built under ""the source licence governs"" and have never been audited against the redistribution ruling made the same day; itemtext_standard.md says as much (""already-shipped tables have never been audited against it ... That sweep is outstanding work""). Either PROMIS is blocked, in which case batch_022's seven live tables need withdrawing and the three sibling evpromisi PROMIS tables in batch_031 (_ddeddep, _ddpainin, _global) are blocked too, or PROMIS is ruled an exception, in which case this table should be unblocked and shipped from the extraction described above. This is one decision, not four. Note the sibling evpromisi_stone_2021_cdiag (batch_030) is unaffected either way -- it is the study's own comorbidity checklist, not PROMIS wording, and its provenance says so."
evpromisi_stone_2021_ddeddep,"ORCHESTRATOR OVERRIDE 2026-09-04: WITHDRAWN, nothing shipped. The extracting agent shipped this file after judging the PROMIS rights question on the precedent of the batch_022 promis1wave1_* uploads. The orchestrator withdrew it at Step 5b: the HealthMeasures Terms of Use (Approved Version 1.12-2017) state ""User shall not reproduce HealthMeasures Instruments except as needed to conduct the authorized single use ... User shall not distribute, publish, sell, license, or provide HealthMeasures products, by any means whatsoever, to third parties not involved with the authorized single use ... without the prior written agreement of the Provider"", verified directly by the orchestrator in the rights holder's own PDF (md5 fe672ca0c092d6b324a8098ac049c7e3, fetched independently and byte-identically by two sibling agents). Under itemtext_standard.md's 2026-09-04 ruling a quotable redistribution bar governs even where the wording came from an openly licensed deposit, so the deposit's CC0 licence is not sufficient, and the batch_022 precedent does not outrank the ruling (the standard records that sweep as outstanding). The extraction itself was clean and is preserved under itemtext/quarantine/batch_031/ ready to restore if Ben rules PROMIS an exception. Retry test: NO -- determinate rights verdict."
evpromisi_stone_2021_ddeddep,"Clean pass with one caveat: the 8 items are the study's own modified daily-diary versions of PROMIS Emotional Distress-Depression bank items EDDEP04/05/06/17/22/29/36/41 (24-hour recall, 1=Never..5=Always), not the standard 7-day PROMIS short-form wording; the deposit codebooks label each 'Modified daily diary version of EDDEPnn' and note that the derived daily scale scores cannot be read as PROMIS T-scores. The codebook gives no whole-instrument instructions text, so instructions is left blank rather than invented."
evpromisi_stone_2021_ddpainin,"BLOCKED ON RIGHTS -- no __items.csv written. The six live items are the study's daily-diary adaptations of PROMIS Pain Interference bank items (PAININ03/08/09/10/14/20), i.e. PROMIS instrument wording with the recall window changed to ""In the last day ..."". The rights holder (Northwestern / PROMIS Health Organization, via HealthMeasures) states an explicit bar on redistribution: ""User shall not reproduce HealthMeasures Instruments except as needed to conduct the authorized single use research, clinical, educational, or other activity. User shall not distribute, publish, sell, license, or provide HealthMeasures products, by any means whatsoever, to third parties not involved with the authorized single use as stated above, without the prior written agreement of the Provider. Users must request permission to reprint HealthMeasures Instruments for reasons not included in the single use case."" -- HealthMeasures Terms of Use, section ""Single Use, Reproducibility, and Distribution"", Approved Version 1.12-2017, fetched 2026-09-04 from https://healthmeasures.net/wp-content/uploads/2026/06/Terms-of-Use_HM_approved_1-12-17-Updated-Copyright-Notices.pdf The same section adds ""Commercial Users must seek permission to use, reproduce, or distribute any HealthMeasures Measurement Systems and Instruments, regardless of purpose, at all times"", and the universal terms also bar making derivative works without written permission. Shipping item text IS providing the instrument to third parties, so the clause bites directly on what IRW does. Under the no-redistribution ruling in references/itemtext_standard.md (2026-09-04, CV_OASIS_ODSIS_PPE_Novak_2020_DSES), a quotable redistribution bar on the rights holder's own copy governs even though IRW's copy came from an openly licensed deposit (Harvard Dataverse doi:10.7910/DVN/G4E2SR, CC0 1.0, no termsOfUse/termsOfAccess)."
evpromisi_stone_2021_ddpainin,"RETRY TEST: NO on an unchanged retry -- the extraction itself is complete and verified (see below); what stops it is a licence clause, which a re-run cannot change. It IS reversible by a human ruling: the arguable points are (a) whether the study's own daily-diary adaptation, deposited CC0 by the authors, is still ""a HealthMeasures Instrument"" (the terms do cover derivative works, so I read it as yes), and (b) that HealthMeasures charges no fee and publishes PROMIS short forms for free download, so this is a distribution bar rather than an NC or fee bar. If Ben rules PROMIS wording shippable, the extraction below can be written out in minutes."
evpromisi_stone_2021_ddpainin,"AFFECTS SIBLINGS AND ALREADY-SHIPPED TABLES -- flagged for the orchestrator, not acted on by me. The same clause reaches the other PROMIS-content tables of this deposit (evpromisi_stone_2021_ddedanx, _ddeddep, and the PROMIS Global items in _global), and it reaches the seven promis1wave1_* tables shipped in batch_022 and stamped uploaded 2026-09-04, whose provenance records no rights analysis at all. batch_030's evpromisi_stone_2021_cdiag is NOT affected: its wording is the investigators' own comorbidity checklist, and its note already says the HealthMeasures terms ""are not engaged"" for it -- which is right for that table and is the converse of this one."
evpromisi_stone_2021_ddpainin,"EXTRACTION WAS COMPLETE BEFORE THE BLOCK, and is fully verified, so nothing has to be redone if the rights call changes. Source: the deposit's per-sample codebook .docx files (Variable Name | Notes | Item Stem | Responses), read with python-docx; the community, hernia-surgery and osteoarthritis codebooks each list all six DDPAININ codes against their stems and the shared 1=Not at all / 2=A little bit / 3=Somewhat / 4=Quite a bit / 5=Very much coding. mapping_basis would have been paper_explicit, not data_labels: pyreadstat reports column_names_to_labels = None for every DDPAININ column in both sas7bdat files, so the code-to-text tie comes from the codebook document, not from file metadata. Mapping VERIFIED by route 9: all 60 raw-vs-live cells (2 sample groups x 6 items x 5 levels) match exactly and all six count vectors are distinct within each group -- see verify_evpromisi_stone_2021_ddpainin.R."
evpromisi_stone_2021_ddpainin,"WORDING VARIANT NOTED (would have been shipped with a caveat): the three codebooks that contain the pain block disagree on DDPAININ20 by one character. Hernia-surgery codebook: ""In the last day ... how much did pain feel like a burden to you?""; community: ""H In the last day ... how much did pain feel like a burden to you?""; osteoarthritis: ""In the last day ... ow much did pain feel like a burden to you?"" -- an orphaned capital H, i.e. a copy-paste artifact of the same sentence. The other five stems are word-for-word identical across all three."
evpromisi_stone_2021_ddpainin,"DATA NOTE (not an itemtext defect): the deposit has three samples carrying the pain-interference block -- community (100 ids), osteoarthritis (100) and hernia surgery (99). The IRW table contains only CS and OA (group column), 200 ids and 5,256 rows per item; the hernia-surgery sample is absent."
