"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m70","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people can be trusted.",NA,"I completely disagree",1
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m70","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people can be trusted.",NA,"I rather disagree",2
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m70","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people can be trusted.",NA,"I neither agree nor disagree",3
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m70","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people can be trusted.",NA,"I agree more quickly",4
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m70","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people can be trusted.",NA,"I completely agree",5
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m71","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually only care about themselves.",NA,"I completely disagree",1
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m71","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually only care about themselves.",NA,"I rather disagree",2
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m71","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually only care about themselves.",NA,"I neither agree nor disagree",3
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m71","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually only care about themselves.",NA,"I agree more quickly",4
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m71","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually only care about themselves.",NA,"I completely agree",5
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m72","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Many people only seek profit.",NA,"I completely disagree",1
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m72","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Many people only seek profit.",NA,"I rather disagree",2
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m72","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Many people only seek profit.",NA,"I neither agree nor disagree",3
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m72","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Many people only seek profit.",NA,"I agree more quickly",4
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m72","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Many people only seek profit.",NA,"I completely agree",5
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m73","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people are honest.",NA,"I completely disagree",1
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m73","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people are honest.",NA,"I rather disagree",2
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m73","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people are honest.",NA,"I neither agree nor disagree",3
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m73","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people are honest.",NA,"I agree more quickly",4
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m73","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"Most people are honest.",NA,"I completely agree",5
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m74","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually try to help others.",NA,"I completely disagree",1
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m74","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually try to help others.",NA,"I rather disagree",2
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m74","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually try to help others.",NA,"I neither agree nor disagree",3
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m74","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually try to help others.",NA,"I agree more quickly",4
"skarzauskiene_2026_social_trust","skarzauskiene_2026_social_trust_1","m74","INFODEMIJA survey of Lithuanian residents (2024): Social Trust (generalised trust in people)","Lithuanian",NA,NA,"People usually try to help others.",NA,"I completely agree",5
