"table","note"
"imos_2015","Clean pass, with caveats. (1) resp 0-7 is the jury's mark out of 7 for a written proof, not a selected response; option_text is blank (NA) for all 48 rows and correct_response for all 48, and the unlabelled mark points were deliberately not padded with their own numbers. An audit WARN of '100% of rows have blank option_text' is the expected, correct result here. metadata/tags.csv tags item format as 'Likert Scale/selected response' for all imos_* rows, which is wrong for this table -- the same metadata defect reported in batches 049-052, still owed a tags.csv fix outside this round."
"imos_2015","(2) Option rows are emitted for all 8 marks 0-7 for every problem because that is the official per-problem mark range. Exactly one cell is unused in the 2015 competition (no contestant scored 5 on problem3), so that one option row exceeds the observed levels; a per-item coverage WARN on problem3/resp=5 is expected and is not a defect. The other 47 cells are occupied, and the same single zero cell appears in the official imo-official.org results table -- it is used as a structural fingerprint in verify_imos_2015.R."
"imos_2015","(3) The official 2015 PDF numbers all six problems explicitly (Day 1 prints Problems 1-3, Friday July 10; Day 2 prints Problems 4-6, Saturday July 11), so the statement-to-code tie does not rest on the IMO day convention -- it is printed. It is corroborated anyway cell for cell against the official results table's P1-P6 columns: 48 of 48 item x mark cells match, per-item means 4.307/1.359/0.653/4.794/1.513/0.355 identical on both sides, all 15 pairs of problems distinct."
"imos_2015","(4) Transcription route: pdftotext is useless on this PDF -- its text layer uses a custom glyph encoding and extracts as dingbats throughout, so the entire item text was transcribed against 150dpi page renders of both pages rather than the extracted stream. Two specific flattenings a text-only re-extraction will show and should not treat as discrepancies: Problem 6's absolute-value bars around the sum are dropped, and its 1007^2 extracts as '10072'."
"imos_2015","(5) Typeset mathematics is rendered in plain-text ASCII: calligraphic S as 'S', blackboard-bold R as 'R', Gamma/Omega spelled out, script ell as 'l', '>=' '<=' '!=' for the relation symbols, '->' for the function arrow, '^' for superscripts and '_' for subscripts, 'angle' and '90 degrees' for the angle and degree signs, and the summation inlined as |sum_(j=m+1)^n (a_j - b)|. Problem 1's (a)/(b) parts, Problem 2's and Problem 5's displayed formulae and Problem 6's (i)/(ii) conditions are inlined rather than kept as display lines. Wording otherwise verbatim, including the paper's own '. . .' ellipsis and its British spellings ('centre-free', 'orthocentre', 'circumcentre'). A reader wanting the typeset original should use https://www.imo-official.org/assets/documents/problems/2015/2015_eng.pdf"
"imos_2015","(6) instructions is populated from the footer printed identically at the foot of both day pages ('Time: 4 hours and 30 minutes' / 'Each problem is worth 7 points'). It is whole-instrument framing (identical across both sections), so it goes in instructions and not section_prompt; the per-day header block (language, day number, date) goes in section_prompt only, on imos_2015_day1 (problems 1-3) and imos_2015_day2 (problems 4-6). It independently corroborates the 0-7 resp range."
"imos_2015","(7) The IMO paper is sat in each contestant's own language (577 contestants from 104 countries at the 56th IMO, Chiang Mai, July 4-16 2015); the shipped item_text is the organisers' official English version, i.e. the canonical instrument rather than any one administered wording. language and the _translated columns are deliberately omitted rather than claiming a single administered language, following the batch_049-052 siblings. Carried as the public_note."
"imos_2015","(8) Rights: fetched https://www.imo-official.org/problems.aspx on 2026-09-07 -- the strings 'licen', 'commercial', 'redistribut' and 'permission' appear nowhere on the problem archive page, the only 'copyright' hit is the bare footer '(c) International Mathematical Olympiad', and the PDF itself carries no notice. Nothing quotable, so silence-is-permission applies (same finding as the batch_049/050/051/052 imos_* tables)."
"imos_2015","(9) RETRY TEST: not applicable -- this is a clean pass, not a block."
"imos_2017","Clean pass, with caveats. (1) resp 0-7 is the jury's mark out of 7 for a written proof, not a selected response; option_text is blank (NA) for all 48 rows and the unlabelled score points were deliberately not padded with their own numbers. metadata/tags.csv tags item format as 'Likert Scale/selected response' for all imos_* rows, which is wrong for this table (same metadata defect reported in batches 049-052; still owed a tags.csv fix outside this round)."
"imos_2017","(2) Option rows are emitted for all 8 marks 0-7 for every problem because that is the official per-problem mark range. Five of the 48 cells are unused in the live data -- problem3 has no marks of 2, 3 or 6, problem5 none of 4, problem6 none of 6 -- so a per-item coverage WARN on those five cells is expected and is not a defect; they are unused in imo-official.org's own 2017 results table too, which is part of the mapping evidence."
"imos_2017","(3) The official 2017 paper numbers all six problems explicitly across its two day pages (day 1 = Problems 1-3, Tuesday July 18; day 2 = Problems 4-6, Wednesday July 19), so the statement-to-code tie does not rest on the IMO day convention -- it is printed. It is corroborated anyway cell for cell against the official results table's P1-P6 columns (48/48, 615 contestants, 0 disagreements)."
"imos_2017","(4) Typeset mathematics is rendered in plain-text ASCII (a_0, a_{n+1}, sqrt(a_n), >=, 10^9, A_{n-1}, n^th, x^{n-1}, y^n, 'R' for the blackboard-bold reals, 'f : R --> R', 'Omega', 'Gamma', and 'ell' for the script-l tangent line in Problem 4). Displayed formulae are inlined (Problem 1's braced two-case definition, Problem 2's functional equation, Problem 6's polynomial identity), as are Problem 3's (i)/(ii)/(iii) and Problem 5's (1)/(2)/(N) numbered conditions; every ellipsis the paper prints -- low, centred-dot, and the VERTICAL one between Problem 5's conditions (2) and (N) -- is written '. . .'; the italics on 'primitive point' in Problem 6 are lost. pdftotext on this PDF is unusually clean but drops two superscripts and the printed forms were read off a 150dpi page render instead: Problem 3's '10^9 rounds' extracts as '109 rounds', and Problem 6's exponents extract on the baseline ('a0 xn + a1 xn-1 y + a2 xn-2 y 2'). Anyone re-extracting from plain text alone will see those and should not read them as discrepancies. A reader wanting the typeset original should use https://www.imo-official.org/assets/documents/problems/2017/2017_eng.pdf"
"imos_2017","(5) instructions is populated: both day pages print the identical footer 'Time: 4 hours and 30 minutes' / 'Each problem is worth 7 points', which is whole-table framing (identical across both sections) and is the only rubric the source publishes. It independently corroborates the 0-7 resp range. The day-specific header lines and dates go to section_prompt on imos_2017_day1 (problems 1-3, Tuesday July 18) and imos_2017_day2 (problems 4-6, Wednesday July 19)."
"imos_2017","(6) The IMO paper is sat in each contestant's own language (615 contestants from 111 countries at the 58th IMO, Rio de Janeiro, July 12-23 2017); the shipped item_text is the organisers' official English version, i.e. the canonical instrument rather than any one administered wording. language and the _translated columns are deliberately omitted rather than claiming a single administered language. Carried as the public_note."
"imos_2017","(7) Rights: fetched https://www.imo-official.org/problems.aspx on 2026-09-07 -- the strings copyright, licen(ce|se), commercial, redistribut and permission appear nowhere on the problem archive page, whose only rights-adjacent text is a bare '(c) International Mathematical Olympiad' footer, and the PDF carries no notice. Nothing quotable, so silence-is-permission applies (same finding as the batch_049/050/051/052 imos_* tables)."
"imos_2017","(8) RETRY TEST: not applicable -- this is a clean pass, not a block."
"imps2025_hf","Clean pass with a caveat: item_text is blank by design (Hearts and Flowers stimuli are pictures, per the 2026-09-05 picture-stimulus ruling), and the instructions/section prompts are the canonical Wright & Diamond (2014, CC BY) description of the standard task, not this study's own administration script, which was never published. Both source papers (Obradovic et al. 2018; DeJoseph et al. 2025) are closed access, and the same project's open account of this exact administration (Finch et al. 2019, AERA Open) is CC BY-NC, so nothing was copied from it; it was used only to confirm the administration matches (12/12/33 trials, 750 ms window raised to 1,250 ms in spring, matching the time_limit logic in data/imps2025_hf.R)."
"ipip_openpsychometrics_as","Clean pass. SUPERSEDED AT ROUND CLOSE: this table originally shipped the codebook's bare stems with the ""I "" prefix carried only in instructions; the orchestrator reconciled it against the sibling ipip_openpsychometrics_do (same deposit, same codebook.txt, which states ""All were prefixed with \""I \""."" on its own line) and rewrote item_text to the administered prefixed form (""I express myself easily.""), lowercasing the stem's first word. The two files now agree. Second caveat stands and is not a defect: option_text ships the source's typo ""Neither agree not disagree"" (sic, ""not"" for ""nor"") verbatim at resp=3, transcribed independently and identically by both sibling agents."
"ipip_openpsychometrics_do","Clean pass, 10/10 items and resp 1-5 exact against irw_table_sets(). One disclosed deviation: item_text applies the ""I "" prefix the codebook says every item was administered with, lowercasing the stem's first word; the codebook's own listing is the bare stem. instructions blank -- the 2012 experimental test page no longer exists and no administered instruction text survives in the deposit. option_text keeps the codebook's typo 'Neither agree not disagree' (sic) at resp=3."
"iwasa_2016_asi","BLOCKED on an enforced licence fee covering the instrument wording. iwasa_2016_asi holds the 16-item Anxiety Sensitivity Index (Reiss, Peterson, Gursky & McNally 1986), administered as the Japanese ASI-J. The ASI is fee-licensed by IDS Publishing Corporation: ""The copyright to the ASI is owned by IDS Publishing Corporation and registered with the U.S. Copyright Office."" (http://www.anxietysensitivityindex.com/), and its order form prices access as ""ASI Downloadable Basic Order / Three-year license to download and print 2,500 Test Forms and 5 Manuals / $260/unit"" (http://www.idspublishing.com/forms/ASI%20Downloadable%20Version%20Order%20Form.pdf, ""Prices Valid Through December 31, 2026""). Enforcement is visible on the rights holder's own page, which serves the test forms only behind ""Enter your access code to download ASI test forms"" and restricts Qualified Users to ""Licensed clinical psychologists, social workers, and counselors"". Per references/itemtext_standard.md (fee-licensed instruments, ruled 2026-09-04 on the TAS-20) this is a determinate block and it applies even where the response deposit is openly licensed. No __items.csv written."
"iwasa_2016_asi","RETRY TEST: NO. Determinate on two independent grounds. (1) Rights: the fee licence is a standing term of the rights holder, unchanged by re-running anything today; it would change only if IDS Publishing released the ASI wording under permissive terms. (2) Availability: the administered wording is not in scope-recoverable material at all -- see the next note -- so even absent the rights bar this table could not ship the Japanese wording, only a translated substitute."
"iwasa_2016_asi","SOURCE GAP, independent of the rights block: the administered Japanese ASI-J wording is NOT in the deposit or the paper's own supplements. Checked all four PLOS Supporting Information files of 10.1371/journal.pone.0164630 (fetched 2026-09-07, cached under itemtext/.cache/iwasa_2016_asi/): S1 is the data workbook whose header row 1 carries bare codes only (id, sex, age, dpss01..dpss16, pi01..pi60, asi01..asi16, stai-t01..stai-t20) with no variable labels or item text; S2 is the Japanese DPSS-R-J questionnaire (16 items) and S3 its English version (16 items) -- both DPSS-R only, neither contains any ASI item; S4 is a JavaScript/analysis file. The paper body names the instrument and its anchors but reproduces no items. The ASI-J itself was published by Muranaka et al. (2001, 2002) in Japanese conference proceedings (Nihon Koudou Ryouhou Gakkai Taikai Ronbunshu 27:227-228 and 28:120-121), which are off-source and not open. So the only shippable text would have been canonical English ASI wording as a translated_substitute -- exactly the class the fee rule blocks."
"iwasa_2016_asi","Step 3b instrument check PASSED before the block: the table really is the ASI, not a mis-named sibling. The paper's Measures section states ""The ASI is a 16-item measure ... ASI items are rated on 5-point Likert scale (from 0 'very little' to 4 'very much')"" and ""we used the Japanese version of ASI (ASI-J) ... consisted of 16-items and a single-factor structure identical to the original version"". Live data matches exactly: 16 items asi01..asi16, resp set {0,1,2,3,4}, n=481 per item, 7696 rows. The three sibling tables from the same workbook are on different scales (DPSS-R 1-5, STAI-T 1-4), so the 0-4 range is discriminating rather than incidental. data/iwasa_2016_dpss_battery.py melts the source columns asi01..asi16 by name, so the IRW item code IS the source column name; had the table shipped, its code derivation would have been exemption-eligible."
"iwasa_2016_asi","Rights-holder statements consulted, for the audit trail: IDS Publishing product page http://www.idspublishing.com/asi.htm (""Qualified Users: Licensed clinical psychologists, social workers, and counselors""; ""Pricing: Downloadable Version ... Paper-and-Pencil Version""); http://www.anxietysensitivityindex.com/ (copyright statement quoted above, plus the access-code gate); the priced order form PDF quoted above. A third-party distributor, the UW-Madison Addiction Research Center (https://arc.psych.wisc.edu/self-report/anxiety-sensitivity-index-asi/), states ""We do not have copyright authority over these measures and cannot grant permission for use"" and ""Please contact the author of the questionnaire for use permissions. Please note: Due to the volume of requests, emails requesting permission for use will not receive a reply."" -- corroborating that permission runs through the rights holder and is not obtainable by asking. Per the Shipley rule, no negotiation was opened."
"imps2025_hf","audit_batch.R WARN ""100% of rows have blank item_text"" is EXPECTED AND CORRECT, not an itemtext defect and not a response-data defect. Hearts and Flowers presents picture stimuli -- a red heart or a red flower on the left or right of a tablet screen -- and no item wording exists to transcribe; the 2026-09-05 picture-stimulus ruling covers exactly this case, and the item code carries the stimulus identity and side. The response rule that does differ between stimuli is carried in section_prompt (heart = press the same side, flower = press the opposite side) rather than being invented as item_text. Orchestrator re-ran verify_imps2025_hf.R at round close: 0 of 114,823 rows disagree with their own stim_shape/stim_side and 0 of 114,823 violate the shipped accuracy rule, so the blank item_text is a property of the paradigm, not a gap in the mapping."
