"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Instämmer delvis inte","Somewhat disagree",3
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Varken instämmer eller instämmer ej","Neutral (neither agree nor disagree)",4
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Instämmer delvis","Somewhat agree",5
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Instämmer","Agree",6
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI1","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Som sista utväg är jag personligen beredd att använda våld för Hammarbys skull.","As the last resort, I am prepared to use violence for the sake of Hammarby.",NA,"Instämmer verkligen","Strongly agree",7
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Instämmer delvis inte","Somewhat disagree",3
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Varken instämmer eller instämmer ej","Neutral (neither agree nor disagree)",4
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Instämmer delvis","Somewhat agree",5
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Instämmer","Agree",6
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI2","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"I extrema fall är jag beredd att använda våld för att försvara Hammarby.","In extreme cases I am prepared to use violence to defend Hammarby.",NA,"Instämmer verkligen","Strongly agree",7
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Instämmer delvis inte","Somewhat disagree",3
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Varken instämmer eller instämmer ej","Neutral (neither agree nor disagree)",4
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Instämmer delvis","Somewhat agree",5
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Instämmer","Agree",6
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI3","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är beredd att åka till andra städer och slåss för Hammarby","I am prepared to travel to other cities to fight for Hammarby.",NA,"Instämmer verkligen","Strongly agree",7
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Instämmer delvis inte","Somewhat disagree",3
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Varken instämmer eller instämmer ej","Neutral (neither agree nor disagree)",4
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Instämmer delvis","Somewhat agree",5
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Instämmer","Agree",6
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI4R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen inte använda våld för att hjälpa Hammarby","I would personally not use violence to help Hammarby.",NA,"Instämmer verkligen","Strongly agree",7
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Instämmer delvis inte","Somewhat disagree",3
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Varken instämmer eller instämmer ej","Neutral (neither agree nor disagree)",4
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Instämmer delvis","Somewhat agree",5
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Instämmer","Agree",6
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI5R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag är inte beredd att använda våld i någon situation.","I am not prepared to use violence in any situation.",NA,"Instämmer verkligen","Strongly agree",7
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Instämmer delvis inte","Somewhat disagree",3
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Varken instämmer eller instämmer ej","Neutral (neither agree nor disagree)",4
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Instämmer delvis","Somewhat agree",5
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Instämmer","Agree",6
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI6","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Jag skulle personligen använda våld mot människor som gör illa Hammarbysupportrar och Hammarbyspelare som jag bryr mig om.","I would personally use violence against people who harm Hammarby supporters or Hammarby players who I care about.",NA,"Instämmer verkligen","Strongly agree",7
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI7R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Inte ens som sista utväg skulle jag använda våld för Hammarbys skull.","Not even as the last resort would I use violence for the sake of Hammarby",NA,"Instämmer verkligen inte","Strongly disagree",1
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI7R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Inte ens som sista utväg skulle jag använda våld för Hammarbys skull.","Not even as the last resort would I use violence for the sake of Hammarby",NA,"Instämmer inte","Disagree",2
"lindstrom2021_violent_intentions","lindstrom2021_violent_intentions_1","VI7R","Violent behavioural intention (towards rival soccer supporters) scale (7 items; adapted from Doosje et al., 2013, and Obaidi et al., 2019)","Swedish",NA,NA,NA,NA,"Inte ens som sista utväg skulle jag använda våld för Hammarbys skull.","Not even as the last resort would I use violence for the sake of Hammarby",NA,"Instämmer delvis inte","Somewhat disagree",3
