"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_1","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Enseñanza","Education",NA,"Demasiados","Too many",1
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_1","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Enseñanza","Education",NA,"Los justos","The right amount",2
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_1","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Enseñanza","Education",NA,"Demasiado pocos","Too few",3
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_2","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Seguridad ciudadana","Public safety",NA,"Demasiados","Too many",1
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_2","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Seguridad ciudadana","Public safety",NA,"Los justos","The right amount",2
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_2","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Seguridad ciudadana","Public safety",NA,"Demasiado pocos","Too few",3
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_3","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Medio rural","Rural areas",NA,"Demasiados","Too many",1
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_3","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Medio rural","Rural areas",NA,"Los justos","The right amount",2
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_3","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Medio rural","Rural areas",NA,"Demasiado pocos","Too few",3
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_4","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Obras públicas","Public works",NA,"Demasiados","Too many",1
"spain_2025_europe_spending","spain_2025_europe_spending_1","p16_4","CIS Estudio 3523, Opiniones y actitudes ante la Unión Europea (II) (junio 2025), P.16: recursos públicos dedicados a los servicios públicos","Spanish","Dígame, por favor, si cree que en estos momentos en España se dedican demasiados, los justos o demasiado pocos recursos públicos a cada uno de los servicios públicos que le voy a mencionar.","Please tell me whether you think that at present in Spain too many, the right amount or too few public resources are devoted to each of the public services I am going to mention.",NA,NA,"Obras públicas","Public works",NA,"Los justos","The right amount",2
