"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK1","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am knowledgeable about environmental issues caused by human activities",NA,"very strongly disagree",1
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK1","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am knowledgeable about environmental issues caused by human activities",NA,NA,2
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK1","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am knowledgeable about environmental issues caused by human activities",NA,NA,3
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK1","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am knowledgeable about environmental issues caused by human activities",NA,NA,4
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK1","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am knowledgeable about environmental issues caused by human activities",NA,"very strongly agree",5
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK2","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I may see that the environment is deteriorating",NA,"very strongly disagree",1
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK2","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I may see that the environment is deteriorating",NA,NA,2
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK2","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I may see that the environment is deteriorating",NA,NA,3
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK2","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I may see that the environment is deteriorating",NA,NA,4
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK2","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I may see that the environment is deteriorating",NA,"very strongly agree",5
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK3","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I have good knowledge about the environmental issues caused by employees in the workplace",NA,"very strongly disagree",1
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK3","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I have good knowledge about the environmental issues caused by employees in the workplace",NA,NA,2
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK3","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I have good knowledge about the environmental issues caused by employees in the workplace",NA,NA,3
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK3","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I have good knowledge about the environmental issues caused by employees in the workplace",NA,NA,4
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK3","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I have good knowledge about the environmental issues caused by employees in the workplace",NA,"very strongly agree",5
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK4","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am conscious of how to protect the environment from air pollution",NA,"very strongly disagree",1
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK4","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am conscious of how to protect the environment from air pollution",NA,NA,2
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK4","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am conscious of how to protect the environment from air pollution",NA,NA,3
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK4","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am conscious of how to protect the environment from air pollution",NA,NA,4
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK4","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I am conscious of how to protect the environment from air pollution",NA,"very strongly agree",5
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK5","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should educate the next generation about green knowledge",NA,"very strongly disagree",1
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK5","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should educate the next generation about green knowledge",NA,NA,2
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK5","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should educate the next generation about green knowledge",NA,NA,3
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK5","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should educate the next generation about green knowledge",NA,NA,4
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK5","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should educate the next generation about green knowledge",NA,"very strongly agree",5
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK6","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should organize this meeting about green and clean living in the company",NA,"very strongly disagree",1
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK6","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should organize this meeting about green and clean living in the company",NA,NA,2
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK6","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should organize this meeting about green and clean living in the company",NA,NA,3
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK6","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should organize this meeting about green and clean living in the company",NA,NA,4
"thanh_2025_green_knowledge","thanh_2025_green_knowledge_1","GK6","Green Knowledge scale (adapted from Gatersleben et al.)","Vietnamese",NA,NA,"I suggest that we should organize this meeting about green and clean living in the company",NA,"very strongly agree",5
