"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB1","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I save energy by turning off the air-conditioning when not in the workplace",NA,"very strongly disagree",1
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB1","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I save energy by turning off the air-conditioning when not in the workplace",NA,NA,2
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB1","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I save energy by turning off the air-conditioning when not in the workplace",NA,NA,3
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB1","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I save energy by turning off the air-conditioning when not in the workplace",NA,NA,4
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB1","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I save energy by turning off the air-conditioning when not in the workplace",NA,"very strongly agree",5
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB2","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I print and photocopy double-sided",NA,"very strongly disagree",1
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB2","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I print and photocopy double-sided",NA,NA,2
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB2","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I print and photocopy double-sided",NA,NA,3
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB2","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I print and photocopy double-sided",NA,NA,4
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB2","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I print and photocopy double-sided",NA,"very strongly agree",5
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB3","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I recycle plastic bottle",NA,"very strongly disagree",1
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB3","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I recycle plastic bottle",NA,NA,2
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB3","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I recycle plastic bottle",NA,NA,3
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB3","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I recycle plastic bottle",NA,NA,4
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB3","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I recycle plastic bottle",NA,"very strongly agree",5
"thanh_2025_green_behavior","thanh_2025_green_behavior_1","EGB4","Employee Green Behavior (8 items, adapted and shortened from Blok et al., 2015)","Vietnamese",NA,NA,"I turn off the computer when I leave the office",NA,"very strongly disagree",1
