table,note
hoorani_2022_child_help,"PASS with a language caveat. The 5 live items CHELP01-CHELP05 are the round-two Young Lives 'is there someone who could help you if...' questions the paper uses as its Resilience indicators. Item codes ARE the source column names: data/hoorani_2022_young_lives_battery.py melts [f'CHELP0{i}' for i in 1..5] straight off the S2 Stata file, no rename and no positional step, so mapping_basis=data_labels and Step 5b is not owed (no verification row, no verify script). The .dta's variable labels pin each code ('Someone to help with problems with studies', '...worried about something at home', '...being teased by another child', '...advice about a religious matter', '...getting to school or work'); the WORDS shipped are the fuller full-question wording from the paper's Table 1 round-two Resilience rows, which match those five labels one-to-one and unambiguously. resp 0/1 = the .dta's own value labels No/Yes, and the script's MAP_YESNO uses exactly that. CAVEAT: administration language. The sample is the Young Lives older cohort in (undivided) Andhra Pradesh and the paper states testing was 'conducted in the native language or the language that the adolescent chose to answer in', so the questionnaire was not administered in English. No non-English wording exists anywhere in scope: the S2 .dta (63 variable labels, 26 value-label sets) is entirely ASCII English and the article XML contains no Telugu script and no translation statement. English therefore sits in the base fields with the _translated columns omitted -- the documented fallback -- and language=Telugu is INFERRED from the sample's region rather than stated by the source. instructions and section_prompt left blank: neither the paper nor the deposit publishes a participant-facing preamble. Rights: PLOS deposit is CC BY 4.0, the instrument is Young Lives' own cohort questionnaire, and no fee clause or no-redistribution clause is quotable for it, so neither 2026-09-04 trigger fires. RETRY TEST: NO -- a determinate verdict was reached; an unchanged retry right now produces the same table. Only a Young Lives round-two Telugu questionnaire surfacing (UK Data Service series 2000060, off-source) would change the language fields."
hoorani_2022_sp,"Clean pass with two caveats. (1) instructions/section_prompt left NA: neither the paper (10.1371/journal.pone.0271374) nor its S2 Stata deposit carries the questionnaire's own instruction text for the pride block, and none was invented. (2) Administered language is not stated in either source; the study is the Young Lives older cohort in Andhra Pradesh, India, and the paper's only language remark concerns the PPVT ('conducted in the native language or the language that the adolescent chose'), so a non-English administration cannot be ruled out -- but the deposit and paper are English-only, so English is shipped with no language/_translated columns (same handling as other tables whose administration language is unstated). Also note SP1-SP4 were administered in one round only (Stata round==1, i.e. Young Lives Round 3, 2009 => IRW wave 2): 535 responses per item, the table's full n; wave 1 has none. RETRY TEST: NO -- a determinate verdict was reached, the item text shipped, and an unchanged retry would reproduce it."
hori_2019_radiation_risk,"Clean pass with three caveats, all disclosed in provenance. (1) The IRW table stores the authors' ANALYSIS coding, not the raw administered responses: every item is 2-level, while the administered questionnaire (S1 Fig) asks Q1/Q6/Q8 as open numeric write-ins and Q5 as six distance bands and Q13/Q14/Q18/Q20/Q21 on 4-point anchors. option_text is left blank for Q1/Q6/Q8 because no response options were administered; for Q5/Q13/Q14/Q18/Q20/Q21 it composes the administered anchors that fold into each code, joined with ' / '. The paper's Tables 1-2 label only the affirmative code (e.g. 'Older than 40 years', 'Living in the area for more than 7 years', 'Has worked for more than 21 years'), and those labels are NOT shipped in option_text because their complements are unpublished. (2) resp codes are not 1/2 for two items: Q7 uses 2=elementary/3=junior high and Q9 uses 4=general teacher/5=principal teacher, consistent with a code frame shared with the municipal-staff arm named in the Japanese questionnaire title; both are pinned by the count check. (3) Step 3b: the table is the study's whole 21-question survey, not a radiation-risk-perception scale -- Q1-Q12 are demographic and background items and only Q13-Q21 are risk/teaching perceptions, so 'radiation_risk' in the table name names the study, not a scale. metadata/tags.csv calls the item format 'Likert Scale/selected response'; 19 of 21 items are binary in the live data. Source typos kept verbatim: S2 Fig Q20 reads '...conducting classes about radiation about radiation?' and its instruction line reads 'circle that apply'."
horiuchi_2024_attachment,"PARTIAL EXTRACTION. 13 of 20 items carry item_text; attach4, attach9, attach12, attach14, attach16, attach19 and attach20 ship blank because no evidence ties any of the 7 remaining published wordings to a specific column. The paper's S2 Table (.s003, 'Questionnaire items used in Survey 1') lists all 20 attachment wordings but is NOT in questionnaire/column order: the 13 attachment items the paper says survived into the RS-MSM (S3 Table, .s004) cannot be reconciled with it even as a SET -- S2's order would put 'hurtful to animals', 'trouble making eye contact' and 'responds to friendly overtures with avoidance' in the retained set and leave out 'remorse', 'self-centered' and 'tests how far people will accept him/her', which S3 prints as retained. S2 also duplicates one wording (its items 4 and 12 are the same sentence), so it is demonstrably not a careful transcript. Mapping rebuilt from S4 Table (.s005) + S3 Table + the raw data; see verify_horiuchi_2024_attachment.R. Response anchors: the only published coding is the legend in the raw file's own header row, x=0 / triangle=1 / circle=2, with no verbal labels anywhere, so option_text ships those three marks verbatim and option_text_translated is left blank -- they are marks, not words. Administered in Japanese to Japanese teachers and orphanage staff; neither the paper, its 9 supplements nor the raw workbooks contain a single Japanese character of item wording (checked: 0 CJK characters in .s003 and in the S7 workbook), so the English of the study's own supplement ships in the base fields under the translated_substitute fallback. Supplement numbering in this article is internally inconsistent -- the file listed as 'S2 Table' (.s003) is titled 'S3 Table' inside the DOCX, and .s005 is titled 'S5 Table' while the article cites it as S4; file ids are given here to be unambiguous."
horiuchi_2024_attachment,"RETRY TEST: NO. Determinate verdict for the 7 blank items -- the source published no per-item statistic, factor loading or ordering information for any item dropped before the final scale, so nothing an unchanged retry could fetch would tie those 7 wordings to columns. It would change only if the authors released the Survey 1 questionnaire form itself, or a codebook giving the administered column order."
horiuchi_2024_dissociation,"Clean pass with caveats. (1) Administered in Japanese, shipped in English: no Japanese wording exists in the deposit (.s008/.s009 hold zero CJK apart from the coding key; .s003 and .s004 are English-only), so this is the translated_substitute fallback -- language=Japanese, _translated columns empty. (2) option_text is Putnam's canonical CDC v3 anchors, not the study's: the study published no anchors and its raw file records only the marks × / △ / 〇 keyed 0 / 1 / 2, which confirms the ascending direction but supplies no words. (3) instructions left blank on purpose -- the study published none and the CDC form's own instructions address a parent about 'your child', not these teacher raters. (4) dissoc17 and dissoc20 carry option rows for resp=2 that no respondent in this sample ever used; the level exists table-wide and this is a property of the data, not a coverage gap. (5) The paper's body cites the questionnaire supplement as 'S2 Table' while the file itself is headed 'S3 Table'; .s003 is the file. (6) Rights checked and clear: no quotable fee or no-redistribution clause for the CDC, and the wording was copied from a CC BY 4.0 PLOS supplement. RETRY TEST: NO -- determinate clean result, nothing unresolved."
horiuchi_2024_rsmsm,"PASS with caveats. (1) Administered in Japanese (orphanage staff / homeroom teachers rating Japanese children); the Japanese wording is not recoverable from the deposit or the paper: zero CJK characters across the article HTML and every supplement (S1-S8: s001-s009, including the S8 raw-data workbook the IRW table is built from). Shipped the study's own English wording from S4 Table (s004) in the base fields, language=Japanese, no _translated columns -- the documented fallback. (2) The study never states the 3-point response anchors (article only says ""items were answered on a 3-point Likert scale""), so option_text is blank for all 60 rows rather than borrowing the CDC v3 anchors; resp rows 0/1/2 are emitted for every item. (3) Leading item numbering and the S4 ""(A)""/""(D)"" source-scale markers were stripped from item_text; wording is otherwise verbatim from S4. (4) Mapping verified PARTIAL: the S6 Table CFA loadings reproduce item-by-item on the live data, but four near-tied loading clusters cannot be separated by that route. (5) RETRY TEST: NO -- a determinate verdict was reached; an unchanged retry would land in the same place. Only a source publishing the Japanese questionnaire or the response anchors would change the outcome."
hori_2019_radiation_risk,"AUDIT WARN EXPLAINED (orchestrator, Step 5c). audit_batch.R WARNs '14.3% of rows have blank option_text | 3 of 21 items have NO option_text rows while others do (Q1, Q6, Q8)'. This is CORRECT AND EXPECTED, not an itemtext defect: Q1 (age), Q6 (years resident) and Q8 (years worked) were administered as open numeric write-ins (S1 Fig), so no response options exist to transcribe. The 2-level resp codes on those items are the authors' post-hoc analysis dichotomisation, and the paper's Tables 1-2 publish a label for the affirmative code only, so option_text was correctly left blank rather than invented for a half-labelled split. It is a property of the response data (a recoded table standing in for raw write-ins), and it is disclosed in the provenance public_note."
horiuchi_2024_attachment,"AUDIT WARN EXPLAINED (orchestrator, Step 5c). audit_batch.R WARNs '33.9% of rows have blank item_text'. This is the deliberate partial extraction, not an itemtext defect and not a data defect: attach4/9/12/14/16/19/20 ship blank because those 7 columns were dropped before the paper published any per-item statistic, loading or ordering information, so no route ties any of the 7 remaining published wordings to a specific column. Shipping them in S3 Table's printed order would have been a guess, and that order is demonstrably unreliable (see this table's other note). Blank is the honest outcome per SKILL.md; the 13 pinned items are verified PARTIAL."
horiuchi_2024_dissociation,"CHECK_PROVENANCE REVIEW RESOLVED (orchestrator, Step 5c). check_provenance.R lists this table under 'translation_source=mixed, no issues-page entry -- REVIEW, NOT A FAILURE'. Determination: NO issues-page entry is owed. Neither shipped component was written by this project. item_text is the study's own English (study_supplied, S3 Table .s003). option_text is Putnam's canonical published CDC v3 anchors (NOT TRUE / SOMEWHAT or SOMETIMES TRUE / VERY TRUE) -- an external published instrument, not an IRW translation. Orchestrator confirmed those three strings appear nowhere in the article text, i.e. they are correctly attributed to the CDC form rather than to the paper. The 2026-09-02 disclosure ruling covers English this project generated; none was generated here."
