"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM1","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child indiscriminately approaches a stranger.",NA,NA,0
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM1","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child indiscriminately approaches a stranger.",NA,NA,1
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM1","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child indiscriminately approaches a stranger.",NA,NA,2
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM2","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child lacks internalized moral reasoning and lacks a conscience.",NA,NA,0
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM2","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child lacks internalized moral reasoning and lacks a conscience.",NA,NA,1
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM2","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child lacks internalized moral reasoning and lacks a conscience.",NA,NA,2
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM3","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"They frequently lie, with or without apparent reason.",NA,NA,0
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM3","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"They frequently lie, with or without apparent reason.",NA,NA,1
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM3","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"They frequently lie, with or without apparent reason.",NA,NA,2
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM4","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child does not seem to understand the meaning of remorse or giving a sincere apology.",NA,NA,0
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM4","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child does not seem to understand the meaning of remorse or giving a sincere apology.",NA,NA,1
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM4","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child does not seem to understand the meaning of remorse or giving a sincere apology.",NA,NA,2
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM5","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child exhibits a serious lack of empathy for others.",NA,NA,0
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM5","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child exhibits a serious lack of empathy for others.",NA,NA,1
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM5","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child exhibits a serious lack of empathy for others.",NA,NA,2
"horiuchi_2024_rsmsm","horiuchi_2024_rsmsm_1","MSM6","Rating Scale for Maladaptive Symptoms due to Maltreatment (RS-MSM)","Japanese",NA,NA,"The child shows rapid personality changes. They may go from being shy to being outgoing, from feminine to masculine, from timid to aggressive.",NA,NA,0
