"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"ma2026_bsmas","ma2026_bsmas_1","bsmas1","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"spent a lot of time thinking about social media or planned use of social media?",NA,"Very rarely",1,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas1","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"spent a lot of time thinking about social media or planned use of social media?",NA,"Rarely",2,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas1","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"spent a lot of time thinking about social media or planned use of social media?",NA,"Sometimes",3,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas1","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"spent a lot of time thinking about social media or planned use of social media?",NA,"Often",4,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas1","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"spent a lot of time thinking about social media or planned use of social media?",NA,"Very often",5,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas2","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"felt an urge to use social media more and more?",NA,"Very rarely",1,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas2","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"felt an urge to use social media more and more?",NA,"Rarely",2,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas2","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"felt an urge to use social media more and more?",NA,"Sometimes",3,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas2","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"felt an urge to use social media more and more?",NA,"Often",4,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas2","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"felt an urge to use social media more and more?",NA,"Very often",5,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas3","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media to forget about personal problems?",NA,"Very rarely",1,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas3","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media to forget about personal problems?",NA,"Rarely",2,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas3","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media to forget about personal problems?",NA,"Sometimes",3,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas3","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media to forget about personal problems?",NA,"Often",4,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas3","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media to forget about personal problems?",NA,"Very often",5,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas4","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"tried to cut down on the use of social media without success?",NA,"Very rarely",1,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas4","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"tried to cut down on the use of social media without success?",NA,"Rarely",2,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas4","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"tried to cut down on the use of social media without success?",NA,"Sometimes",3,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas4","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"tried to cut down on the use of social media without success?",NA,"Often",4,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas4","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"tried to cut down on the use of social media without success?",NA,"Very often",5,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas5","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"become restless or troubled if you have been prohibited from using social media?",NA,"Very rarely",1,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas5","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"become restless or troubled if you have been prohibited from using social media?",NA,"Rarely",2,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas5","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"become restless or troubled if you have been prohibited from using social media?",NA,"Sometimes",3,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas5","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"become restless or troubled if you have been prohibited from using social media?",NA,"Often",4,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas5","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"become restless or troubled if you have been prohibited from using social media?",NA,"Very often",5,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas6","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media so much that it has had a negative impact on your job/studies?",NA,"Very rarely",1,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas6","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media so much that it has had a negative impact on your job/studies?",NA,"Rarely",2,NA,NA,NA,NA
"ma2026_bsmas","ma2026_bsmas_1","bsmas6","Bergen Social Media Addiction Scale (BSMAS)","Chinese","How often during the last year have you...",NA,"used social media so much that it has had a negative impact on your job/studies?",NA,"Sometimes",3,NA,NA,NA,NA
