"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"busch_2023_stigma","busch_2023_stigma_1","lgbq","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"Do you identify as a member of the LGBTQ+ community?",NA,"No",0
"busch_2023_stigma","busch_2023_stigma_1","lgbq","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"Do you identify as a member of the LGBTQ+ community?",NA,"Yes",1
"busch_2023_stigma","busch_2023_stigma_1","depression2","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"Someone who does not have depression",0
"busch_2023_stigma","busch_2023_stigma_1","depression2","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"Someone who has or has had depression",1
"busch_2023_stigma","busch_2023_stigma_1","anxiety2","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"Someone who does not have anxiety",0
"busch_2023_stigma","busch_2023_stigma_1","anxiety2","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"Someone who has or has had anxiety",1
"busch_2023_stigma","busch_2023_stigma_1","lowses","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"Growing up in a middle-income household; Growing up in an upper-income household",0
"busch_2023_stigma","busch_2023_stigma_1","lowses","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"Growing up in a low-income household",1
"busch_2023_stigma","busch_2023_stigma_1","fgen","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"A non-first-generation college student (at least one of my parents or guardians has a bachelor’s degree or equivalent)",0
"busch_2023_stigma","busch_2023_stigma_1","fgen","Concealable stigmatized identity self-report items (Busch et al. 2023 survey of U.S. science and engineering faculty)","We are trying to learn more about potentially concealable identities that individuals in science and engineering hold. Potentially concealable identities are defined as identities that others may not know you hold unless you tell them. We recognize that some identities that are visible for many individuals may be concealable, or hidden, for others. This survey will ask about some of the most common potentially concealable identities. After you select how you identify, you may be asked to what extent an identity is concealable for you personally.",NA,"I most closely identify as",NA,"A first-generation college student",1
