"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"coroiu_2018_scs","coroiu_2018_scs_1","SCS1","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"I am disapproving and judgmental about my own flaws and inadequacies",NA,NA,"sehr selten","very rarely",1
"coroiu_2018_scs","coroiu_2018_scs_1","SCS1","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"I am disapproving and judgmental about my own flaws and inadequacies",NA,NA,"selten","rarely",2
"coroiu_2018_scs","coroiu_2018_scs_1","SCS1","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"I am disapproving and judgmental about my own flaws and inadequacies",NA,NA,"gelegentlich","sometimes",3
"coroiu_2018_scs","coroiu_2018_scs_1","SCS1","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"I am disapproving and judgmental about my own flaws and inadequacies",NA,NA,"oft","often",4
"coroiu_2018_scs","coroiu_2018_scs_1","SCS1","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"I am disapproving and judgmental about my own flaws and inadequacies",NA,NA,"sehr oft","very often",5
"coroiu_2018_scs","coroiu_2018_scs_1","SCS2","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"When I'm feeling down I tend to obsess and fixate on everything that's wrong",NA,NA,"sehr selten","very rarely",1
"coroiu_2018_scs","coroiu_2018_scs_1","SCS2","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"When I'm feeling down I tend to obsess and fixate on everything that's wrong",NA,NA,"selten","rarely",2
"coroiu_2018_scs","coroiu_2018_scs_1","SCS2","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"When I'm feeling down I tend to obsess and fixate on everything that's wrong",NA,NA,"gelegentlich","sometimes",3
"coroiu_2018_scs","coroiu_2018_scs_1","SCS2","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"When I'm feeling down I tend to obsess and fixate on everything that's wrong",NA,NA,"oft","often",4
"coroiu_2018_scs","coroiu_2018_scs_1","SCS2","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"When I'm feeling down I tend to obsess and fixate on everything that's wrong",NA,NA,"sehr oft","very often",5
"coroiu_2018_scs","coroiu_2018_scs_1","SCS3","Self-Compassion Scale (SCS; Neff, 2003), German version (SCS-D; Hupfeld & Ruffieux, 2011)","German",NA,NA,NA,NA,"When things are going badly for me, I see the difficulties as part of life that everyone goes through",NA,NA,"sehr selten","very rarely",1
