table,note
enkavi_2019_gonogo,"PASS with caveats. Ships 8 rows (4 items x resp 0/1) under the picture-stimulus ruling (itemtext_standard.md, 2026-09-05): item_text is BLANK for all four items by design, because the go/no-go stimulus is a wordless coloured square -- the raw `stimulus` column takes exactly 4 distinct values, all '<div class = centerbox><div id = stimN></div></div>', leaving 0 characters of readable text after stripping HTML. audit_batch.R's '100% of rows have blank item_text' WARN is the expected result here, not a defect. What IS shipped is what the source really publishes: the instrument name ('Go-Nogo Task', config.json), the verbatim whole-task instructions page (experiment.js line 206), correct_response per item (spacebar for go_*, no response for nogo_*), and the accuracy labels Incorrect/Correct on resp 0/1. DEVIATION FROM LITERAL TRANSCRIPTION, disclosed: the instructions interpolate the participant's own counterbalanced go colour ('If you see the <font color=""'+stims[0][0]+'"">...'), so no single literal string exists; the two interpolated colour words are replaced with the placeholders [go color] and [no-go color]. Every other character is the source's own. correct_response renders the task's key codes (32 / -1) in the instructions' own words ('pressing the spacebar' / 'not respond'), matching the shipped sibling enkavi_2019_stroop's 'B key' convention. Step 3b: table name matches the task it was built from (data/enkavi_2019_conflict_tasks.py::_prep_gonogo, item = condition + '_' + stim_id). RIGHTS: not an issue -- the Self-Regulation Ontology deposit and the expfactory task source are openly licensed (authors' explicit CC BY confirmation recorded in the processing script header); no NC clause, no redistribution bar, no fee. RETRY TEST: NO. This is a determinate outcome -- the source was fully accessible, was read in full, and publishes no item wording because the task has none; the extraction is complete under the current ruling. Nothing would flip it except a reversal of the picture-stimulus ruling (which would add IRW-authored stimulus descriptions, e.g. 'orange square, go stimulus'); the material that pass would need (style.css #stim1=orange / #stim2=DodgerBlue, with the colour<->id binding fixed and only the go/no-go role counterbalanced) is banked in verify_enkavi_2019_gonogo.R section (4)."
enkavi_2019_simon,"PASS with caveats, written up because the table is unusual rather than because anything failed. 16 rows = 8 items x resp {0,1}. item_text is blank on every row BY DESIGN under the 2026-09-05 picture-stimulus ruling: the Simon stimulus is an untexted coloured box, so audit_batch.R's expected '100% of rows have blank item_text' WARN is the correct result here, not a defect (same shape as twod_rotation_mather2023). Two deliberate deviations from literal transcription, both disclosed in provenance and in the public_note: (a) `instructions` substitutes [KEY FOR RED]/[KEY FOR BLUE] for the two response keys, because experiment.js shuffles [['left arrow',37],['right arrow',39]] per participant and no single administered sentence exists for the table; the rest of the sentence is verbatim from the task's instructions page. (b) `correct_response` is given as the key NAME ('left arrow'/'right arrow') rather than as a resp value; resp here is trial accuracy, so a resp-valued key would be the constant 1 and carry nothing. This follows the ruling's own contrast with enkavi_2019_stopsignal, which was noted as having no shippable correct_response because its shape-to-key mapping is shuffled per session -- simon's is not: the key is determined by the item code (congruent = same-side arrow, incongruent = opposite), 8/8 with purity 1.0000 across 67,300 raw trials. Sibling context: enkavi_2019_ant_flanker, _navon and _stroop are already live with IRW-authored stimulus descriptions in item_text; per the ruling those stand but are NOT precedent, so this table does not copy them. RETRY TEST: NO -- this is a determinate outcome, not an access failure. The extraction completed, validate_items.R passed against live sets, and verify_enkavi_2019_simon.R returns VERDICT: PASS; an unchanged retry would produce the same 16 rows. The only thing that would change the file's content is a policy reversal (e.g. a ruling that IRW-authored stimulus descriptions belong in item_text after all, or that a counterbalanced instruction must not be shipped with placeholders)."
enkavi_2019_stopsignal,"Picture-stimulus task, shipped under the 2026-09-05 ruling in references/itemtext_standard.md ('Picture-stimulus tasks: ship the table, leave item_text blank'), following twod_rotation_mather2023. item_text is BLANK by design for all 16 items: expfactory-experiments/stop_signal/experiment.js preloads pentagon.png, hourglass.png, tear.png and square.png and renders each trial as <img class = stim src = .../images/<shape>.png>, so the stimuli carry zero characters of readable text and any item_text would be an IRW-authored picture description. The stimulus identity stays where it already is, in the item code. correct_response is BLANK for the reason the ruling itself names: experiment.js assigns the shape-to-key mapping with jsPsych.randomization.shuffle over ['M key','M key','Z key','Z key'], so which of Z/M is correct for a given shape differs by session (confirmed in the raw deposit in batch_029: all 2,088 worker x shape cells have exactly one correct key, while pooled every shape takes both keys at 0.48-0.51). instructions are transcribed verbatim from experiment.js -- the two poldrack-instructions pages plus the post-practice paragraph that introduces the stop signal, which every participant sees before the test phase. The one token that is not verbatim is '[prompt_text]', the source's OWN variable name for the shape-to-key legend at that point in the sentence; the legend is rendered as <img> tags and is participant-specific, so no literal string exists. Nothing else was normalised, expanded or paraphrased. option_text carries the accuracy labels: resp is trial accuracy computed by data/enkavi_2019_conflict_tasks.py::_clean from the source's own boolean 'correct' column, not a chosen response option, so 1='Correct'/0='Incorrect' -- verified cell for cell, see verification sidecar. mapping_basis=data_labels because every item- and resp-specific value shipped comes from the source file's own values with no inference: _prep_stopsignal builds item as condition_SS_trial_type_shape_id from the source's own 'condition' and 'SS_trial_type' columns plus a regex extract of the stimulus PNG stem, and option_text comes from the source's own 'correct' column. A verification row and verify script were written anyway, because the option axis (Correct<->1) is a real claim that route 9 can settle decisively. RIGHTS: not an issue -- the Self-Regulation Ontology deposit is fully open, with the authors' explicit CC BY confirmation recorded in the processing script header; no non-commercial, redistribution or fee clause was found on the task source or the deposit. CARRIED FORWARD from batch_029, unresolved and about the RESPONSE table not the item text: the item code's high/low component is stop-signal FREQUENCY, not delay -- experiment.js draws ss_freq from ['high','low'] and the raw data show 40% stop trials in high blocks vs 20% in low, with SS_delay a separate column, while data/enkavi_2019_conflict_tasks.py maps condition to itemcov_delay. itemcov_ss_frequency would be correct. This affects the shared processing script, not just this table. RETRY TEST: would an unchanged retry, right now, plausibly produce a different result? NO -- this is a clean determinate pass, gated and verified; nothing is outstanding for a retry to resolve."
fatima_2025_mslq,Administered wording is S1 Table's 'Amendment after content validation' column where non-empty (23 of 81 items) and its 'Initial adaptation' column otherwise; the paper states the content-validity amendments were made before the questionnaire was administered to the 349 respondents.
fatima_2025_mslq,"S2 Appendix (the final 75-item MSLQ-CL) was NOT used for wording: it reproduces the pre-amendment 'initial adaptation' text for several items (e.g. items 3, 16, 46) and, under Critical Thinking, prints item 63's text a second time in place of item 66's. It was used only to reproduce the subscale membership independently of the canonical MSLQ."
fatima_2025_mslq,Response anchors conflict between sources: the paper body says '1 being strongly disagree and 7 being strongly agree' while the study's own instrument document (S2 Appendix) says '1 being not at all true of me' to '7 being very true of me'. The instrument document's anchors are shipped for resp 1 and 7; points 2-6 are unlabelled in both sources and left blank rather than padded.
fatima_2025_mslq,"No participant-facing instructions are published in the paper or any supplement, so instructions is blank. section_id is the single trivial fatima_2025_mslq_1 (the 15 MSLQ subscales are not testlets)."
fatima_2025_mslq,"Items 63, 64 and 67 are transcribed with the space-before-comma printed in S1 Table ('for this clinical posting , I'); not silently normalised."
fatima_2025_mslq,"Responses are stored raw: the eight reverse-worded items (Q33r, Q37r, Q40r, Q52r, Q57r, Q60r, Q77r, Q80r) correlate -0.14 to +0.21 with the mean of the other 73 items, so they are not pre-reversed in the IRW table."
fatima_2025_mslq,"RETRY TEST: NO. Determinate pass -- the wording was located, transcribed and gated, and the mapping verified; an unchanged retry would reproduce it."
