"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2401","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Vivir en el mismo barrio en el que viven muchos inmigrantes","Living in the same neighbourhood where many immigrants live",NA,"Acepta/ría","Accepts/would accept",1
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2401","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Vivir en el mismo barrio en el que viven muchos inmigrantes","Living in the same neighbourhood where many immigrants live",NA,"Trataría de evitarla","Would try to avoid it",2
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2401","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Vivir en el mismo barrio en el que viven muchos inmigrantes","Living in the same neighbourhood where many immigrants live",NA,"Rechazaría","Would reject it",3
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2402","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Vivir en el mismo bloque en el que viven inmigrantes","Living in the same building where immigrants live",NA,"Acepta/ría","Accepts/would accept",1
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2402","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Vivir en el mismo bloque en el que viven inmigrantes","Living in the same building where immigrants live",NA,"Trataría de evitarla","Would try to avoid it",2
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2402","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Vivir en el mismo bloque en el que viven inmigrantes","Living in the same building where immigrants live",NA,"Rechazaría","Would reject it",3
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2403","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Alquilar un piso a inmigrantes","Renting a flat to immigrants",NA,"Acepta/ría","Accepts/would accept",1
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2403","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Alquilar un piso a inmigrantes","Renting a flat to immigrants",NA,"Trataría de evitarla","Would try to avoid it",2
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2403","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Alquilar un piso a inmigrantes","Renting a flat to immigrants",NA,"Rechazaría","Would reject it",3
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2404","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Trabajar/estudiar con inmigrantes","Working/studying with immigrants",NA,"Acepta/ría","Accepts/would accept",1
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2404","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Trabajar/estudiar con inmigrantes","Working/studying with immigrants",NA,"Trataría de evitarla","Would try to avoid it",2
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2404","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Trabajar/estudiar con inmigrantes","Working/studying with immigrants",NA,"Rechazaría","Would reject it",3
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2405","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Que un inmigrante sea su jefe en el trabajo","An immigrant being your boss at work",NA,"Acepta/ría","Accepts/would accept",1
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2405","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Que un inmigrante sea su jefe en el trabajo","An immigrant being your boss at work",NA,"Trataría de evitarla","Would try to avoid it",2
"spain_2015_immigration_distance","spain_2015_immigration_distance_1","p2405","CIS Estudio 3119, Actitudes hacia la inmigración (VIII) (noviembre-diciembre 2015), P.24: aceptación de relaciones con personas inmigrantes","Spanish","Ahora le voy a leer una serie de posibles relaciones entre Ud. y personas inmigrantes. Por favor, dígame en cada caso, si acepta o aceptaría ese tipo de relación, trataría de evitarla o la rechazaría.","I am now going to read you a series of possible relationships between you and immigrants. Please tell me in each case whether you accept or would accept that type of relationship, would try to avoid it, or would reject it.",NA,NA,"Que un inmigrante sea su jefe en el trabajo","An immigrant being your boss at work",NA,"Rechazaría","Would reject it",3
