table,note
jiang_2024_instituinteg,"PASS WITH CAVEAT. (1) The paper's section 2.2.4 states the institutional integrity scale 'has three questions' while the live table and the study's own .sav both hold five (InstituInteg1-5); extracted against the data, all five shipped, discrepancy carried in public_note. (2) The English _translated columns are IRW's own translation (translation_source=machine_translation), so an issues-page entry is owed at upload. (3) mapping_basis=data_labels with a Step 5b pattern-1 exemption (the processing script's melt makes item == source column name), so no verify_*.R / verification row is written; be aware no independent statistical corroboration was possible - all five columns have n=1792 and all 7 levels, giving no distinguishing signature. RETRY TEST: NO - a determinate verdict was reached (item text extracted, gated and shipped); an unchanged retry would reproduce this result. Only a new source publishing the authors' own English, or the authors clarifying the three-vs-five item count, would change anything."
jiang_2024_ptsacc,"Clean pass with one caveat: the English in the _translated columns is IRW's own machine translation of the Chinese variable labels (the deposit and the paper publish no English item list for this subscale, only one example item), so it owes a line on the public issues page. RETRY TEST: NO - a determinate verdict was reached (item text extracted, validate_items.R --table-sets passes on item and resp sets, mapping exempt via data_labels + source-column-name derivation); an unchanged retry would produce the same result. It would only change if the authors published an English version of the questionnaire."
jiang_2025_empathy,"BLOCKED -- no item wording is published for any of the seven items, and the code->item mapping cannot be established by any route. The IRW table holds empathy1..empathy7 (240 responses each, resp 2-7); data/jiang_2025_empathy.py melts the S1 Data workbook's own columns of those names, so the code IS the source column name -- but that name carries no text. The deposit is a single XLSX (S1 Data, 10.1371/journal.pone.0321066.s001, one sheet '480样本-英文 loc 2024.3.11', 240 rows x 48 columns) whose header row is bare codes (ID, sentiments1-5, attitudes1-5, concerns1-5, PL1-2, EI1-2, ITE1-6, CE1-6, BME1-6, empathy1-7, gender, education, level); there are no variable or value labels of any kind, and S1 Data is the article's ONLY supplementary file. The PLOS ONE article (CC BY 4.0) names the instrument -- 'the empathy dimension of Davis's (1996) Interpersonal Response Indicator Questionnaire ... seven question items on a 7-point scale, ranging from 1 to 7, representing complete disagreement to complete agreement' -- and quotes exactly ONE example sentence ('I often feel soft and caring toward those less fortunate than me', the study's own rendering of IRI Empathic Concern item 2) without saying which code it is. Its tables are images and were fetched and read rather than assumed (t001, t002 via the article/figure/image endpoint): Table 2 lists Empathy1..Empathy7 with factor loadings only (0.824-0.916, alpha 0.949, CR 0.958, AVE 0.766) and no wording; no other table reproduces items. So the seven canonical IRI Empathic Concern statements (IRI items 2, 4R, 9, 14R, 18R, 20, 22) are known, but which of them is empathy1 is not, and nothing in the data distinguishes them: item means are 5.39-5.56 (all seven within 0.17, SDs 0.93-0.98), every inter-item correlation is positive and large (r = 0.65-0.88), and all seven share one 7-point range (six span 3-7, empathy7 spans 2-7) -- so Step 5b routes 1, 2, 3, 5, 7 and 8 have no purchase and all 5040 assignments remain equally consistent with every available fact. Route 6 is worse than silent: the canonical EC subscale has three reverse-worded items, and the uniformly positive correlation matrix means the deposit either stores them already reversed or the Chinese adaptation reworded them -- so canonical wording shipped against this table's 1=disagree..7=agree anchors would be inverted for three unidentifiable items, breaking the option_text<->resp axis as well as item_text<->item. LANGUAGE: administration was Chinese (Heze University pre-service teachers; the paper states the English instruments were translated into Chinese and back-translated), and no Chinese wording exists in scope -- the XLSX holds no CJK outside its sheet name and the article prints none -- so even a shipped table would have been the English fallback. RIGHTS: not the reason for the block; Davis's IRI carries no quotable fee or no-redistribution clause found, and the article is CC BY 4.0. No __items.csv written; per Step 5b a blocked table has no live item text and so carries no mapping_verification row and no verify_jiang_2025_empathy.R. RETRY TEST: NO -- determinate. Every source was retrieved successfully (article HTML, S1 XLSX, table images); the source simply never published the item wording or the code->item key. It would flip only if the authors deposited the administered Chinese questionnaire with its item codes, or published per-item statistics for empathy1..7 that could be matched against item_stats.R output. SIBLINGS: jiang_2025_sacie, jiang_2025_inclusive_efficacy and jiang_2025_teaching_motivation come from this same workbook and face the identical header-with-no-labels situation; no file belonging to any of them was created, edited or read for writing."
jiang_2025_inclusive_efficacy,"BLOCK. Ground truth (irw_table_sets, no export): 4,320 rows, 18 items BME1-6/CE1-6/ITE1-6, resp set {1,2,3,4,5,6}, n=240 per item; BME4, ITE1 and ITE3 use only 5 of the 6 levels (min 2). Step 3b instrument check PASSED at scale level -- 18 items in three 6-item blocks on a 1-6 agreement scale is exactly the TEIP structure the paper describes, and the three sibling tables melted from the same S1 sheet are different instruments (sacie 15 items, empathy 7, teaching_motivation 4). The block is not about which instrument it is; it is that no wording is published for it and the code-to-item tie is unrecoverable below the subscale. See provenance_jiang_2025_inclusive_efficacy.csv for the full evidence chain."
jiang_2025_inclusive_efficacy,"Why nothing was shipped rather than shipping a best guess: the only text available is canonical English TEIP wording, and assigning it would mean choosing one of 720 within-subscale permutations per facet with zero evidence, for an instrument that was additionally revised into Chinese (Li 2018) and administered in Chinese. Shipping the anchors alone was also rejected -- 1='strongly disagree' to 6='strongly agree' is the generic agreement scale an analyst already infers from resp in 1..6, and under irw#1770 an option-only table whose rows carry no item referent is held, not shipped."
jiang_2025_inclusive_efficacy,"RETRY TEST: NO. An unchanged retry now would reach the same verdict. This is determinate, not an access failure -- the article, its two table images and S1 Data were all fetched successfully and read, and the missing material is material the source never published. It would flip only if (a) the Li (2018) CNKI thesis appendix (or an author-supplied questionnaire) were obtained, listing the Chinese items against the ITE/CE/BME numbering, or (b) the authors published per-item statistics for the 18 codes that could be matched to a source printing the same items' statistics. Both require something IRW does not currently have."
jiang_2025_inclusive_efficacy,"No verify_jiang_2025_inclusive_efficacy.R was written: nothing shipped, so there is no mapping to re-run. A verification row IS recorded (status NO_ROUTE, evidence stating that nothing was shipped), following the atmadjaja_2026_pos precedent in mapping_verification.csv."
jiang_2025_inclusive_efficacy,"Rights: no restriction found for the TEIP and none was needed -- the block is evidentiary, not a rights block. Recorded so a later rights sweep does not read this row as one."
jiang_2025_sacie,"BLOCKED, no __items.csv written. Primary ground is rights: the canonical English SACIE-R wording is published in the Appendix of Forlin, Earle, Loreman & Sharma (2011), Exceptionality Education International 21(3):50-65, and that journal licenses it CC BY-NC -- ""Authors retain copyright and grant the journal right of first publication with the work simultaneously licensed under a Creative Commons Attribution Non-Commercial License that allows others to share the work for non-commercial purposes with an acknowledgement of the work's authorship and initial publication in this journal."" (https://ojs.lib.uwo.ca/index.php/eei/article/view/7682, fetched 2026-09-07). Per references/itemtext_standard.md the licence of the source IRW actually copied from governs and a CC BY-NC source does not ship (chinvararak_2021_ecr). The study's own PLOS article is CC BY 4.0 but reproduces no item wording, so it is not an alternative source. Europe PMC full-text search on seven canonical item strings plus a listing of all 15 open-access SACIE hits found no permissively licensed reproduction of the 15-item English scale."
jiang_2025_sacie,"SECOND, INDEPENDENT ground: the code->item mapping is unestablishable. Codes are sentiments1-5 / attitudes1-5 / concerns1-5, a within-dimension renumbering of a canonically INTERLEAVED 15-item form (sentiments = canonical 2,5,9,11,13; attitudes = 3,6,8,12,15; concerns = 1,4,7,10,14), and no source publishes the within-dimension order. Nothing in the data separates the 1,728,000 candidate assignments: from the S1 workbook, item means 4.00-4.25 (SD 1.06-1.18, n=240 each), within-dimension inter-item r 0.64-0.74 with no outlier, one shared 1-6 range for all 15 items, and Table 2's per-indicator PLS loadings all within .045 within a dimension (Sentiments1-5 .860/.853/.855/.850/.842; Concerns1-5 .876/.844/.850/.844/.831). Step 5b routes 1, 2, 3, 5, 6, 7 and 8 are all dead. So even a permissively licensed copy of the wording would not have produced a shippable table without a published within-dimension key."
