"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,1
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,2
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,3
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,4
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,5
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,6
"sun_2024_usage","sun_2024_usage_1","Usage1","Usage","Chinese",NA,NA,"I am likely to use AI computing power leasing services",NA,NA,7
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,1
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,2
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,3
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,4
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,5
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,6
"sun_2024_usage","sun_2024_usage_1","Usage2","Usage","Chinese",NA,NA,"I desire to use AI computing power leasing services",NA,NA,7
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,1
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,2
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,3
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,4
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,5
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,6
"sun_2024_usage","sun_2024_usage_1","Usage3","Usage","Chinese",NA,NA,"I plan to use AI computing power leasing services",NA,NA,7
