"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sabers_vesper2023","sabers_vesper2023_1","negaf1_r","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I feel disturbed by strikes.",NA,"Agree",1
"sabers_vesper2023","sabers_vesper2023_1","negaf1_r","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I feel disturbed by strikes.",NA,"Partially agree",2
"sabers_vesper2023","sabers_vesper2023_1","negaf1_r","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I feel disturbed by strikes.",NA,"Neither disagree, nor agree",3
"sabers_vesper2023","sabers_vesper2023_1","negaf1_r","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I feel disturbed by strikes.",NA,"Partially disagree",4
"sabers_vesper2023","sabers_vesper2023_1","negaf1_r","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I feel disturbed by strikes.",NA,"Do not agree",5
"sabers_vesper2023","sabers_vesper2023_1","leg1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"Strikes are necessary.",NA,"Do not agree",1
"sabers_vesper2023","sabers_vesper2023_1","leg1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"Strikes are necessary.",NA,"Partially disagree",2
"sabers_vesper2023","sabers_vesper2023_1","leg1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"Strikes are necessary.",NA,"Neither disagree, nor agree",3
"sabers_vesper2023","sabers_vesper2023_1","leg1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"Strikes are necessary.",NA,"Partially agree",4
"sabers_vesper2023","sabers_vesper2023_1","leg1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"Strikes are necessary.",NA,"Agree",5
"sabers_vesper2023","sabers_vesper2023_1","info1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I read news about strikes.",NA,"Do not agree",1
"sabers_vesper2023","sabers_vesper2023_1","info1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I read news about strikes.",NA,"Partially disagree",2
"sabers_vesper2023","sabers_vesper2023_1","info1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I read news about strikes.",NA,"Neither disagree, nor agree",3
"sabers_vesper2023","sabers_vesper2023_1","info1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I read news about strikes.",NA,"Partially agree",4
"sabers_vesper2023","sabers_vesper2023_1","info1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I read news about strikes.",NA,"Agree",5
"sabers_vesper2023","sabers_vesper2023_1","sozn1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I share information about strikes in the social media.",NA,"Do not agree",1
"sabers_vesper2023","sabers_vesper2023_1","sozn1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I share information about strikes in the social media.",NA,"Partially disagree",2
"sabers_vesper2023","sabers_vesper2023_1","sozn1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I share information about strikes in the social media.",NA,"Neither disagree, nor agree",3
"sabers_vesper2023","sabers_vesper2023_1","sozn1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I share information about strikes in the social media.",NA,"Partially agree",4
"sabers_vesper2023","sabers_vesper2023_1","sozn1","Strike Attitude and Behavioral Reactions Scale (SABeRS)","English; German; French",NA,NA,"I share information about strikes in the social media.",NA,"Agree",5
