"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit1","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"Antibiotics kill viruses as well as bacteria",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit1","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"Antibiotics kill viruses as well as bacteria",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit2","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The Sun goes around the Earth",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit2","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The Sun goes around the Earth",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit3","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The center of the Earth is very hot",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit3","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The center of the Earth is very hot",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit4","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The oxygen we breathe comes from plants",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit4","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The oxygen we breathe comes from plants",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit5","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The earliest human beings lived at the same time as the dinosaurs",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit5","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"The earliest human beings lived at the same time as the dinosaurs",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit6","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"By consuming genetically modified fruit we alter our genes",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit6","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"By consuming genetically modified fruit we alter our genes",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit7","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"All radioactivity is man-made",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit7","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"All radioactivity is man-made",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit8","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"It is the mother's genes that decide whether the baby is a boy or a girl",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit8","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"It is the mother's genes that decide whether the baby is a boy or a girl",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit9","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"More than half of human genes are identical to those of mice",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit9","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"More than half of human genes are identical to those of mice",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit10","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"Electrons are smaller than atoms",NA,"Not correct or don't know",0
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit10","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"Electrons are smaller than atoms",NA,"Correct",1
"pavic_2022_science_literacy","pavic_2022_science_literacy_1","Lit11","Oxford scale of science literacy (Durant, Evans & Thomas, 1989; Miller, 1998) - 15 items","Croatian",NA,NA,"Lasers work by focusing sound waves",NA,"Not correct or don't know",0
