table,note
pellerin2020_3dws,"PASS with caveats. (1) English fallback: administered in French, no French wording in the OSF deposit (2 files, neither carrying item text) or the CC BY Frontiers article (no supplementary material); Ardelt distributes the French translation by email request only. Ships the instrument publisher's English with language=French and no _translated columns. (2) Mapping is PARTIAL: the reflective block and the three positively-worded items are verified against numbers, but the affective within-pair order and the entire cognitive within-facet order are order inference no route separates. (3) `instructions` deliberately blank: the 3D-WS-12's own instruction line goes with its 1-5 'true of myself' anchors, which this study did not use (it used a 1-7 strongly disagree..strongly agree Likert), and the French instruction is not published. (4) Scale points 2-6 are unlabelled in the source and left blank, not padded. (5) Data caveat: the authors' own P.Wisdom score drops Cog_1, which correlates -0.21 to -0.23 with the reflective items once keyed; the IRW table retains it. (6) Rights: no reserved-right clause locatable for the 3D-WS/3D-WS-12 -- Ardelt's own page publishes the full questionnaires as free PDFs and its only contact sentence offers an MS Word file or a translation. Not blocked; no register row written."
preschool_sel_emt,"Clean pass with three caveats. (1) SPSS's 255-character label cap truncates the twelve Part 1 items and emta3_1s_t1 mid-sentence; the untruncated text is only in the LDbase codebook PDF, which is CC BY-NC-SA and so was not used. (2) section_prompt for emtb4 is blank because that part's warm-up column label is mis-entered in the source file. (3) All 48 of these items ALSO appear in the live preschool_sel_akt response table (65 items = 17 AKT + these 48 EMT), and the already-published preschool_sel_akt itemtext carries shorter wording for all 48 of them (e.g. emta2_4s_t1 there reads 'Show me the one whose nice drawing was just torn up by a mean kid' while the v35 label reads 'nice block tower was just kicked over by a mean kid'). Two IRW tables therefore publish the same 48 EMT items, with divergent text; worth a human reconciliation (cf. irw#1611)."
ramadan_2026_perceived_competence,"Clean pass with two caveats. (1) option_text ships in English while item_text is the administered Arabic - the Mendeley deposit (10.17632/xd27t4g547, two files only, no associated article) publishes the 1-5 anchors solely as codebook.csv's English coding string '5=strongly agree,...,1=strongly disagree' and never gives the Arabic labels, so the administered anchor wording is not recoverable within the deposit's scope; option_text_translated is left blank for that reason. instructions and section_prompt are blank: the deposit publishes no administered instruction text."
ramadan_2026_perceived_competence,"(2) Step 3b naming: the codebook tags all six PC items dimension '3 Prompt Engineering & Critical Appraisal' while the IRW table is named perceived_competence, and PC5/PC6 are negatively worded difficulty items ('I experience weakness in accurate Arabic content when using AI tools...') rather than competence claims. The instrument field follows the codebook; the IRW dictionary Description could be corrected to name the dimension. Same class of naming looseness the batch_283 sibling ramadan_2026_attitudes ('4 Aspiration & Vision') carries - a dictionary question, not an itemtext defect: the item set, resp set and per-item mapping all verify exactly."
ramadan_2026_perceived_competence,Confirmed the batch_283 orchestrator's warning: PC5 and PC6 are NOT duplicates and were not collapsed. They differ only in the final phrase - 'الجانب اللُّغويّ' / 'on the linguistic side' vs 'الجانب الأدبيّ' / 'on the literary side' - and the same contrast separates PC1 from PC2. Both languages checked in full; their response-count fingerprints also differ (5/27/53/42/16 vs 3/25/60/40/16).
ramadan_2026_perceived_competence,"Retry test: NO - not a block, the table was written and gated. The one gap (Arabic response anchors) is determinate within the deposit's scope: the deposit has exactly two files and no paper, neither carries the Arabic anchor labels, so an unchanged retry would find the same thing. It would change only if the depositor published the original Arabic questionnaire form."
pellerin2020_3dws,"ORCHESTRATOR STEP 5b RE-CHECK: the recovered scoring key was reproduced independently -- the mean of 11 columns (Cog_1 dropped, 7-x reversal, Refl_1/Aff_1/Aff_2 raw) equals P.Wisdom to 4.441e-15 on the 674 complete WAVE-0 records. The wave restriction is load-bearing: pooling all 1010 person-wave records the same rule misses by 1.727, because P.Wisdom is a baseline covariate repeated across waves. Anyone re-deriving this must filter Wave==0. The Cog_1 finding was also re-checked and confirmed negative (-0.210/-0.209/-0.212 vs keyed Refl_2/Refl_3/Refl_4 at wave 0); the public_note's original '-0.21 to -0.23' mixed the wave-0 and pooled samples and was tightened by the orchestrator to state both explicitly."
preschool_sel_emt,"ORCHESTRATOR: lint_verification WARN 'VERIFIED but its evidence hedges' reviewed and the VERIFIED status is kept. The hedge is a level-1 source-trust statement (whether the .sav's own label-to-column assignment is itself correct) plus SPSS 255-char label truncation, neither of which is about distinguishing items: all 48 items match their identically-named source column's 0/1/2 counts cell-for-cell and all 48 count triples are distinct, so the route does discriminate every item from every other item, which is what VERIFIED requires."
preschool_sel_emt,"ORCHESTRATOR CONFIRMED the cross-table finding: all 48 item codes also appear in the published preschool_sel_akt itemtext, and 42 of 48 carry different wording. Most of the divergence is stylistic (this batch ships the interviewer's full administration script from the v35 .sav variable labels, e.g. emta1_1s_t1 'Look at her face. point to Key expression ...', where the published akt text is the short stem 'Show me which one of these feels the same as this one (Mad)'). But emta2_4s_t1 is a genuine CONTENT conflict -- published 'nice drawing was just torn up by a mean kid' vs the v35 label 'nice block tower was just kicked over by a mean kid'. One of the two is wrong; two IRW tables publishing the same item codes with different text needs a human decision (cf. irw#1611), and this table should not be uploaded alongside the existing akt itemtext until that is settled."
ramadan_2026_perceived_competence,"ORCHESTRATOR CONFIRMED against the cached codebook.csv: all six PC items are tagged dimension '3 Prompt Engineering & Critical Appraisal' while the IRW table is named perceived_competence (same class of naming mismatch as the sibling ramadan_2026_attitudes / '4 Aspiration & Vision' -- a dictionary/Description question, not an itemtext defect). Also confirmed PC5 and PC6 are NOT duplicates: they differ only in 'on the linguistic side' vs 'on the literary side', the same contrast that separates PC1 from PC2, so collapsing them would have been wrong."
