"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q1","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"From the beginning i supported the establishment of KSNP",NA,"strongly agree",1
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q1","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"From the beginning i supported the establishment of KSNP",NA,"agree",2
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q1","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"From the beginning i supported the establishment of KSNP",NA,"no opinion (neutral)",3
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q1","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"From the beginning i supported the establishment of KSNP",NA,"disagree",4
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q1","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"From the beginning i supported the establishment of KSNP",NA,"strongly disagree",5
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q2","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the practices of KSNP conservation",NA,"strongly agree",1
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q2","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the practices of KSNP conservation",NA,"agree",2
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q2","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the practices of KSNP conservation",NA,"no opinion (neutral)",3
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q2","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the practices of KSNP conservation",NA,"disagree",4
"temesgen_2025_elephant_park_attitude","temesgen_2025_elephant_park_attitude_1","Q2","Attitude statement toward KSNP conservation","Tigrinya","According to the following conservation initiatives, how is your attitude and feeling of choice based on the degree statement of the agreement/disagreement? Choose and put your feedback according to the five Likert-type scale response categories as (1=strongly agree, 2=agree, 3=no opinion (neutral), 4=disagree, & 5=strongly disagree). Note: KSNP=Kafta Sheraro National Park",NA,"I support the practices of KSNP conservation",NA,"strongly disagree",5
