"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_1","p14","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,NA,NA,"En general, ¿Ud. con que frecuencia recibe o tiene conocimiento de chistes o memes?","In general, how often do you receive or come across jokes or memes?",NA,"A diario","Daily",1
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_1","p14","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,NA,NA,"En general, ¿Ud. con que frecuencia recibe o tiene conocimiento de chistes o memes?","In general, how often do you receive or come across jokes or memes?",NA,"Varias veces a la semana","Several times a week",2
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_1","p14","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,NA,NA,"En general, ¿Ud. con que frecuencia recibe o tiene conocimiento de chistes o memes?","In general, how often do you receive or come across jokes or memes?",NA,"Varias veces al mes","Several times a month",3
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_1","p14","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,NA,NA,"En general, ¿Ud. con que frecuencia recibe o tiene conocimiento de chistes o memes?","In general, how often do you receive or come across jokes or memes?",NA,"Pasan varios meses sin recibir memes o chistes","Several months go by without receiving memes or jokes",4
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_1","p14","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,NA,NA,"En general, ¿Ud. con que frecuencia recibe o tiene conocimiento de chistes o memes?","In general, how often do you receive or come across jokes or memes?",NA,"Nunca o rara vez los recibo","Never or rarely receive them",7
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_1","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Inmigrantes","Immigrants",NA,"Muchos","Many",1
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_1","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Inmigrantes","Immigrants",NA,"Bastantes","Quite a few",2
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_1","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Inmigrantes","Immigrants",NA,"Pocos","Few",3
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_1","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Inmigrantes","Immigrants",NA,"Ninguno","None",4
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_2","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Mujeres","Women",NA,"Muchos","Many",1
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_2","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Mujeres","Women",NA,"Bastantes","Quite a few",2
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_2","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Mujeres","Women",NA,"Pocos","Few",3
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_2","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Mujeres","Women",NA,"Ninguno","None",4
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_3","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Hombres","Men",NA,"Muchos","Many",1
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_3","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Hombres","Men",NA,"Bastantes","Quite a few",2
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_3","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Hombres","Men",NA,"Pocos","Few",3
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_3","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Hombres","Men",NA,"Ninguno","None",4
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_4","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Políticos de ideología distinta o contraria a la suya","Politicians of an ideology different from or opposed to yours",NA,"Muchos","Many",1
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_4","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Políticos de ideología distinta o contraria a la suya","Politicians of an ideology different from or opposed to yours",NA,"Bastantes","Quite a few",2
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_4","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Políticos de ideología distinta o contraria a la suya","Politicians of an ideology different from or opposed to yours",NA,"Pocos","Few",3
"spain_2026_disinformation_memes","spain_2026_disinformation_memes_2","p15_4","Centro de Investigaciones Sociológicas, Estudio 3563 'Desinformación y humor', P.14 and P.15 (recepción de chistes y memes)","Spanish",NA,NA,"¿Diría Ud. que de los chistes y memes que suele recibir a través de las redes son muchos, bastantes, pocos o ninguno los que se refieren a...?","Would you say that, of the jokes and memes you usually receive through social networks, many, quite a few, few or none refer to...?","Políticos de ideología distinta o contraria a la suya","Politicians of an ideology different from or opposed to yours",NA,"Ninguno","None",4
