table,note
DMCT_Addis_2020_PSIQ,"Pass with caveats. (1) Dictionary/metadata: the table is named DMCT_Addis_2020_* but its biblio row cites Suggate, S.P. (2024) Behav Res Methods 56:8658-8676 - there is no Addis 2020 anywhere in the source; the author/year in the table name is wrong for all three DMCT_Addis_2020_* tables (PSIQ, MCT, SUIS). (2) Instrument name is correct: the live data is the 35-item Plymouth Sensory Imagery Questionnaire (7 modalities x 5 items, 0-10), confirmed by the .sav's own subscale columns. (3) Administered in German; English shipped as the documented fallback (language=German, no _translated columns), because no German wording exists in the OSF deposit or the paper. (4) Within-modality item order is the Psi-Q form's own order; two peer-reviewed validation appendices (Spanish, Japanese) print a different within-block order and the data cannot separate them - see verification_DMCT_Addis_2020_PSIQ.csv. Modality assignment itself is exact. (5) instructions left blank - the administered instruction text is not published in either source. (6) irw-validate emits one WARN, name_charset: the live table name is mixed-case; that is a property of the existing IRW table, not of this extraction, and the item CSV reproduces it exactly as required. RETRY TEST: not applicable, the table shipped."
di_riso_2025_mask_emotion,"Pass with caveats. The instrument is an ad hoc section of the authors' Socio-Demographic Interview, administered in Italian; no Italian wording is published in the article, the S1/S5 Supporting Information (dataset_linear_model.csv, dataset_network.csv, the two .R scripts, README.txt, robustness_check.pdf) or the cited Dryad/Zenodo DOIs, which no longer resolve (10.5061/dryad.fbg79cp3g returns no record; 10.5281/zenodo.14056914 and .14056916 return DOI Not Found). English fallback per SKILL.md core model 4: language=Italian, base fields English, _translated columns empty. item_text is the one-word emotion label the paper's Table 2 uses (Controlled, Weak, Scared, Silly, Brave, Caring, Strong, Protected) -- the study never printed a full item stem, so the labels are transcribed at the source's own terseness rather than padded into sentences. instructions is Table 2's section heading 'Emotions experienced when wearing face masks', the paper's own framing of the block; it is not a verbatim on-screen instruction, and no verbatim instruction is published. Anchors 1='I strongly disagree' and 5='I strongly agree' come from the Methods sentence covering the Ad Hoc interview's 5-point items; 2-4 are unlabelled in the source and left blank."
dominguez_2018_jcs,"PASS WITH CAVEATS. (1) ITEM_17 IS NOT AN ITEM RESPONSE -- shipped with blank item_text and blank option_text. In the S1 File workbook (PLOS ONE 10.1371/journal.pone.0197276.s001, sheet Hoja1) the column headed 'Item 17' (0-based col 25, the first of the 'Increasing challenging Job Demands' block) does not hold 1-5 responses: 141 of its 202 values are non-integers taking exact quarters (1.5, 2.25, 2.5, 2.75, ...), and it equals the mean of the four columns 'Item 18'..'Item 21' in 200 of 202 rows. The workbook's own challenging-block Subtotal (col 30, =AVERAGE(Z:AD)) is algebraically identical to it. data/dominguez_2018_job_crafting.py melts that column as item_17 and applies astype(int), so the live table's item_17 is floor() of a 4-item composite: live counts 1/46/103/46/6 reproduce trunc() of the column exactly. Attaching the canonical DJCS item 17 wording ('When an interesting project comes along, I offer myself proactively as project co-worker') would have been false, so no text is shipped for it. This is a defect in the RESPONSE table, not in the extraction, and it is worth an IRW data-fix issue: item_17 should probably be dropped from dominguez_2018_jcs. (2) LANGUAGE FALLBACK: the study administered a Spanish version of the DJCS in Colombia (paper's ref 44, Ficapal-Cusi et al. 2014 IN3 working paper). No Spanish wording exists in the deposit (the S1 workbook carries only 'Item 1'..'Item 21' headers, the four subscale names and the English anchor legend) or in the paper's body, which quotes four items in English only. English canonical wording is therefore shipped in the base fields with text_source=translated_substitute, language=Spanish and empty _translated columns, per the itemtext standard's fallback. (3) MAPPING is PARTIAL: item_N = workbook column N is proven cell-for-cell, and the four subscale blocks reproduce the paper's published skill means (4.505/2.719/3.862 vs 4.50/2.71/3.86); nothing in the data separates items within a block. (4) wording_rights=NC set on every row: arnoldbakker.com/questionnaires-details (retrieved 2026-09-04) states 'These questionnaires can be used for free in scientific research. Those who want to use the questionnaires commercially, need to contact Dr. Bakker.' The list of covered questionnaires is behind a login, so that the JCS is on it could not be confirmed directly; the flag is set conservatively. The table still ships because IRW's copy of the wording is from a CC BY 4.0 source (Nursing Reports 14(4), PMC11587447, Table 2), not from Bakker's own restricted download -- the source-licence rule of itemtext_standard.md (ECR-R ruling, 2026-09-04). The sibling dominguez_2018_uwes is blocked because for the UWES the rights holders' NC-clause manual IS the only source of the administered wording."
dominguez_2018_uwes,"BLOCKED ON RIGHTS -- no __items.csv written. The instrument is the Spanish UWES-17 (Encuesta de Bienestar y Trabajo). The paper's Measures section states only ""we used a Spanish version of the Utrecht Work Engagement Scale (UWES-17) [47]"", and reference 47 is Schaufeli & Bakker, Work Engagement Scale, Preliminary Manual, Occupational Health Psychology Unit, Utrecht University -- i.e. the rights holders' own manual is the cited and only source of the administered wording. That manual prints the 17-item Spanish work version on pp.54-55 and carries, immediately beneath it and on every other instrument page, the clause: ""(c) Schaufeli & Bakker (2003). The Utrecht Work Engagement Scale is free for use for non-commercial scientific research. Commercial and/or non-scientific use is prohibited, unless previous written permission is granted by the authors."" (Test_manual_UWES_English.pdf v1.1 Dec 2004, retrieved 2026-09-04 from wilmarschaufeli.nl/publications/Schaufeli/Test%20Manuals/; the Spanish student version on p.56 carries the same clause under Schaufeli, Salanova & Bakker 2003.) That is a quotable, rights-holder-stated non-commercial restriction on the item wording, so the itemtext_standard.md 2026-09-04 ruling (irw#1891) fires exactly as written: write no items CSV, record blocked, quote the clause. WHY THE ECR-R SOURCE-LICENCE CARVE-OUT DOES NOT RESCUE IT: that ruling says the licence of the source IRW actually copied from governs, so an instrument author's NC statement cannot narrow what an openly licensed publication published. Here there is no such publication to copy from. The study's CC BY 4.0 deposit is a single XLSX (S1 File, 10.1371/journal.pone.0197276.s001, sheet Hoja1, 210x89) whose UWES block, columns 32-48, is headed only ""Item 1"" ... ""Item 17"" with a VIG/DED/ABS subscale tag -- zero item wording -- and the article body reproduces exactly ONE of the 17 items as an illustration (""I find the work that I do full of meaning and purpose"", = manual item 2, DE1). This is the chinvararak_2021_ecr / de_vries_2022_hexaco_* shape (the only publication of the wording is restricted), not the ECR-R shape. THE MAPPING IS FULLY ESTABLISHED, recorded so an unblock is cheap and needs no re-investigation. data/dominguez_2018_job_crafting.py assigns item_1..item_17 positionally to XLSX columns 32..48; those columns are headed ""Item 1""..""Item 17"" in the sheet's own header row, and every live per-item mean and n reproduces its source column exactly (max |diff| = 0.00e+00 over 17 items, n = 202 each; the same comparison shifted one column left misses by up to 1.14). The sheet's own subscale row tags cols 32-48 VIG DED ABS VIG DED ABS DED VIG ABS DED ABS VIG DED ABS VIG ABS VIG, which equals the canonical UWES-17 assignment (vigour 1,4,8,12,15,17; dedication 2,5,7,10,13; absorption 3,6,9,11,14,16) at 17/17 positions -- so item_N is the manual's printed item N, and the one item the paper does quote lands on item_2 as it should. Response anchors were also fully recoverable and are NOT the blocked part: the sheet's own row-0 header gives them verbatim in English (""0: Never 1: Almost never (A few times a year or less) 2: Rarely (once a month or less) 3: Sometimes (A few times a month) 4: Often (once a week) 5: Very often ( A few times a week) 6: Always (Every day)""), matching the live resp set {0,...,6}. They were not shipped alone: per the option-only rule (irw#1770) a generic 0-6 Never..Always ladder carries no item referent, and unlike estevez_2021 the stems here are determinately barred rather than one hop away, so a fixes/ park would never be completed. Step 3b instrument check: no mismatch. Live ground truth via irw_table_sets (no export): 3,434 rows, 17 items, resp {0,1,2,3,4,5,6}, n = 202 per item -- consistent with the UWES-17 on its published 0-6 scale, and the sibling scales in the same file (JCS 21 items 1-5, MBI 22 items 0-6, ITL 3 items 1-5) are separate tables. RETRY TEST: NO. A determinate verdict was reached, not an access failure -- every source needed was retrieved successfully (PLOS article HTML, the S1 File XLSX, the UWES Preliminary Manual PDF). It would flip only if (a) Schaufeli & Bakker relicensed the UWES or granted IRW written permission, (b) an openly licensed (non-NC) publication reproducing the full Spanish UWES-17 wording turned up and Ben accepted it under the ECR-R source-licence rule, or (c) Ben ruled that this clause is not the kind of non-commercial restriction irw#1891 was about. ESCALATION: this rule reaches the whole UWES family. Two UWES tables already shipped under the pre-ruling regime and have never been audited against it -- algner2022_uwes (batch_003, uploaded 2026-08-17, text_source=canonical_instrument, wording taken from the official German UWES-9 PDF on wilmarschaufeli.nl, i.e. the same NC-clause source) and baka2023_uwes (batch_007, uploaded 2026-08-18, Polish UWES-17 taken from the study's own CC BY figshare .sav variable labels, which is the ECR-R shape and may well survive). The sibling table dominguez_2018_mbi in this same paper is the MBI-HSS, a Mind Garden commercial instrument, and is likely to hit the fee-licence rule; dominguez_2018_jcs (Dutch Job Crafting Scale) and dominguez_2018_itl are not affected by this clause."
donati_2021_cfq7,"Clean pass on item text, but the live table's cov_population labels are INVERTED: the group labelled 'clinical' has 258 participants and reproduces the paper's NON-clinical Table 1 statistics exactly (skewness .04/.46/-.04/.18/.08/.01/.01, kurtosis -.61/-.51/-.86/-.85/-.81/-.91/-1.01, all matched to <=0.007), while the group labelled 'non_clinical' has 107 participants (paper reports a clinical sample of 105). data/donati_2021_cfq7.py maps Population 1.0 -> 'clinical' and 2.0 -> 'non_clinical'; the paper's Participants section gives n=258 non-clinical and n=105 clinical, so the mapping is the wrong way round. Response-data defect, not an item-text one; needs a fix in data/donati_2021_cfq7.py and a re-upload of the response table. Item text itself is unaffected (the join key is item, not cov_population). Also: the S1 Appendix publishes no instructions text for the Italian CFQ-7, so instructions is left blank rather than filled from the canonical form."
dong_2025_teacher_leadership,"Language fallback: the questionnaire was administered to 400 primary and secondary school teachers in Xinjiang, China, and the wording shipped here is the authors' English rendering from the S1 Data column headers. Neither S1 Data nor S2 Data nor the article contains a single CJK character (checked programmatically: 0 across both workbooks' headers and cells), and the paper never states the administration language explicitly, so language=Chinese is an inference from the sample and the questionnaire's title rather than a stated fact. Second caveat: the paper's Results prose quotes several items in a different English rendering than the S1 headers (e.g. header item 5 'I try to lead and effectively interact with individuals from different backgrounds, ethnicities, and cultures simultaneously.' vs prose 'I attempt to guide students from different backgrounds and cultures to interact effectively'); the S1 header wording is shipped because it is the file the IRW table was built from. Third: items 14-16 are phrased in the second person ('You have a very good understanding of teacher leadership.') while items 1-13 are first person; that is how the source file reads and was not normalised. No instructions text is published anywhere in the article or supplements, so instructions is blank."
dopmeijer_2022_loneliness,"Item text shipped is ENGLISH but the administration was Dutch (Windesheim/HAN students): the PLOS deposit's only supplement is the .sav and its 11 variable labels are the authors' own English. Fallback per SKILL.md core model 4 -- language=Dutch, _translated columns empty. Backfill is available off-source: Van Tilburg & de Jong Gierveld's Manual of the Loneliness Scale prints all 11 items in Dutch (item 3: 'Ik ervaar een leegte om me heen') and English, plus the administration instructions ('Wilt u van elk van de volgende uitspraken aangeven in hoeverre die op u, zoals u de laatste tijd bent, van toepassing is?') and the 5 anchors ('ja!', 'ja', 'min-of-meer', 'nee', 'nee!')."
dopmeijer_2022_loneliness,"IRW resp direction is the REVERSE of the source .sav's value labels and of the paper's stated coding; the processing script's MAP_LON does this on purpose. Shipped option_text follows the live data and is verified cell for cell (0 of 55 cells mismatched; reversed reading off by 41,586). Anyone comparing IRW scores to the paper's published loneliness means must account for the flip."
dopmeijer_2022_loneliness,"item_text transcribed verbatim from the .sav labels including three source typos: 'woth' (Loneliness_H), 'abondoned' (Loneliness_J), 'cosyness' (Loneliness_E). Not corrected, per the literal-transcription rule."
dopmeijer_2022_loneliness,"Rights judgement call for a human: wording_rights was NOT set. The De Jong Gierveld manual has no copyright, licence or redistribution statement, but does say 'The scale is available for scientific research programs, under the following conditions: a. The source of the scale should be mentioned ...'. That is a use condition, not a quotable non-commercial or no-redistribution clause, and IRW's copy came from a CC BY 4.0 PLOS deposit -- so no rights rule fires on the 2026-09-04 rulings. Flagged only because 'for scientific research programs' is arguably NC-flavoured."
