"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q2","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to help you if you were confined to bed",NA,"None of the time",1
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q2","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to help you if you were confined to bed",NA,"A little of the time",2
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q2","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to help you if you were confined to bed",NA,"Some of the time",3
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q2","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to help you if you were confined to bed",NA,"Most of the time",4
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q2","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to help you if you were confined to bed",NA,"All of the time",5
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q3","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone you can count on to listen to you when you need to talk",NA,"None of the time",1
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q3","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone you can count on to listen to you when you need to talk",NA,"A little of the time",2
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q3","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone you can count on to listen to you when you need to talk",NA,"Some of the time",3
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q3","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone you can count on to listen to you when you need to talk",NA,"Most of the time",4
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q3","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone you can count on to listen to you when you need to talk",NA,"All of the time",5
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q4","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to give you good advice about a crisis",NA,"None of the time",1
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q4","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to give you good advice about a crisis",NA,"A little of the time",2
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q4","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to give you good advice about a crisis",NA,"Some of the time",3
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q4","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to give you good advice about a crisis",NA,"Most of the time",4
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q4","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to give you good advice about a crisis",NA,"All of the time",5
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q5","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to take you to the doctor if you needed it",NA,"None of the time",1
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q5","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to take you to the doctor if you needed it",NA,"A little of the time",2
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q5","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to take you to the doctor if you needed it",NA,"Some of the time",3
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q5","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to take you to the doctor if you needed it",NA,"Most of the time",4
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q5","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone to take you to the doctor if you needed it",NA,"All of the time",5
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q6","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone who shows you love and affection",NA,"None of the time",1
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q6","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone who shows you love and affection",NA,"A little of the time",2
"COACH_Chen_2022_MOS_SSS_C","COACH_Chen_2022_MOS_SSS_C_1","ra_mos_sss_c_q6","Medical Outcomes Study Social Support Survey, Chinese version (MOS-SSS-C)","Chinese","People sometimes look to others for companionship, assistance, or other types of support. How often is each of the following kinds of support available to you if you need it?",NA,"Someone who shows you love and affection",NA,"Some of the time",3
