"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q1","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Shopping",NA,"Completely unable to shop",0
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q1","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Shopping",NA,"Needs to be accompanied on any shopping trip",1
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q1","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Shopping",NA,"Shops independently for small purchases",2
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q1","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Shopping",NA,"Takes care of all shopping needs independently",3
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q2","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Mode of Transportation",NA,"Does not travel at all",0
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q2","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Mode of Transportation",NA,"Travel limited to taxi or automobile with assistance of another",1
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q2","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Mode of Transportation",NA,"Arranges own travel via taxi, but does not otherwise use public transportation",2
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q2","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Mode of Transportation",NA,"Travels on public transportation",3
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q2","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Mode of Transportation",NA,"Travels independently on public transportation or drives own car",4
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q3","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Food Preparation",NA,"Needs to have meals prepared and served",0
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q3","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Food Preparation",NA,"Heats and serves prepared meals or prepares meals but does not maintain adequate diet",1
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q3","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Food Preparation",NA,"Prepares adequate meals if supplied with ingredients",2
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q3","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Food Preparation",NA,"Plans, prepares, and serves adequate meals",3
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q4","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Housekeeping",NA,"Does not participate in any housekeeping tasks",0
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q4","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Housekeeping",NA,"Needs help with all home maintenance tasks",1
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q4","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Housekeeping",NA,"Performs light daily tasks, but cannot maintain acceptable level of cleanliness",2
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q4","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Housekeeping",NA,"Performs light daily tasks such as dishwashing, bed making",3
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q4","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Housekeeping",NA,"Maintains house alone with occasion assistance (heavy work)",4
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q5","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Laundry",NA,"All laundry must be done by others",0
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q5","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Laundry",NA,"Launders small items, rinses socks, stockings, etc",1
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q5","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Laundry",NA,"Does personal laundry completely",2
"COACH_Chen_2022_IADL","COACH_Chen_2022_IADL_1","ra_iadl_q6","Lawton Instrumental Activities of Daily Living (IADL) Scale, Hong Kong Chinese version (Tong & Man, 2002)","Chinese",NA,NA,"Ability to Use Telephone",NA,"can't finish",0
