"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,1
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,2
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,3
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,4
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,5
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,6
"sun_2024_innovation","sun_2024_innovation_1","innovation1","SME innovativeness","Chinese",NA,NA,"Our company is always the first to try it out among other colleagues and peers",NA,NA,7
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,1
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,2
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,3
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,4
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,5
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,6
"sun_2024_innovation","sun_2024_innovation_1","innovation2","SME innovativeness","Chinese",NA,NA,"Overall, our company would like to try and experiment with new things",NA,NA,7
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,1
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,2
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,3
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,4
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,5
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,6
"sun_2024_innovation","sun_2024_innovation_1","innovation3","SME innovativeness","Chinese",NA,NA,"The belief in being ahead of our peers drives our company to look ways to experiment with AI power computing leasing service",NA,NA,7
