"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,1
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,2
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,3
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,4
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,5
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,6
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE1","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Our company finds AI computing power leasing service useful in daily work",NA,NA,7
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,1
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,2
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,3
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,4
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,5
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,6
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE2","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would help our company accomplish things more quickly",NA,NA,7
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,1
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,2
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,3
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,4
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,5
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,6
"sun_2024_performance_expectancy","sun_2024_performance_expectancy_1","PerformanceE3","Performance expectation (Sun et al. 2024 AI computing power leasing adoption survey; items based on Venkatesh et al.)","Chinese",NA,NA,"Using AI computing power leasing service would increase our company's productivity and flexibility in daily work",NA,NA,7
