"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_01","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How important is it for you to accept your personality?",NA,"not at all",1
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_01","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How important is it for you to accept your personality?",NA,"somewhat",2
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_01","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How important is it for you to accept your personality?",NA,"moderately",3
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_01","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How important is it for you to accept your personality?",NA,"very",4
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_01","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How important is it for you to accept your personality?",NA,"extremely",5
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_02","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How difficult is it for you to work on accepting your personality?",NA,"not at all",1
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_02","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How difficult is it for you to work on accepting your personality?",NA,"somewhat",2
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_02","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How difficult is it for you to work on accepting your personality?",NA,"moderately",3
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_02","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How difficult is it for you to work on accepting your personality?",NA,"very",4
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa01_02","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How difficult is it for you to work on accepting your personality?",NA,"extremely",5
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa05","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"Do you want to be better at accepting yourself?",NA,"yes",1
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa05","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"Do you want to be better at accepting yourself?",NA,"no",2
"personalitychange_kramer_2025_sa","personalitychange_kramer_2025_sa_1","sa06_01","Self-acceptance intervention measures (Krämer et al., 2025, Personality Change Intervention Study): general acceptance goal, facet-level acceptance goals, personal project dimensions, facet-level perceived acceptance, frequency of self-acceptance behavior, perceived effectiveness",NA,NA,"How much do you want to be better at accepting yourself for who you are?",NA,"not at all",1
