"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_othersthink","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, regardless of what others think of them.",NA,"Strongly disagree",1
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_othersthink","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, regardless of what others think of them.",NA,NA,2
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_othersthink","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, regardless of what others think of them.",NA,NA,3
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_othersthink","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, regardless of what others think of them.",NA,NA,4
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_othersthink","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, regardless of what others think of them.",NA,"Strongly agree",5
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_isolate","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, even if this may isolate me from others.",NA,"Strongly disagree",1
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_isolate","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, even if this may isolate me from others.",NA,NA,2
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_isolate","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, even if this may isolate me from others.",NA,NA,3
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_isolate","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, even if this may isolate me from others.",NA,NA,4
"mede_2025_outspokenness","mede_2025_outspokenness_1","OUTSPOKEN_isolate","Outspokenness about science (TISP core questionnaire, block OUTSPOKEN)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","Thank you very much for your responses! You have completed the majority of this survey. Please indicate how strongly you agree or disagree with the following statements.",NA,"I will share my opinions about scientific issues, even if this may isolate me from others.",NA,"Strongly agree",5
