"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_A","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"The feeling that you have to perform",NA,"I never experience this",1,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_A","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"The feeling that you have to perform",NA,"I rarely experience this",2,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_A","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"The feeling that you have to perform",NA,"I experience this sometimes",3,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_A","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"The feeling that you have to perform",NA,"This is often my experience",4,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_A","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"The feeling that you have to perform",NA,"This is very often my experience",5,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_B","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"That you always set high standards for yourself",NA,"I never experience this",1,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_B","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"That you always set high standards for yourself",NA,"I rarely experience this",2,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_B","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"That you always set high standards for yourself",NA,"I experience this sometimes",3,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_B","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"That you always set high standards for yourself",NA,"This is often my experience",4,NA,NA,NA,NA
"dopmeijer_2022_performance_pressure","dopmeijer_2022_performance_pressure_1","PerformancePressure_B","Performance pressure items (study-developed; Study Environment, Health and Study Success survey), 12 items","Dutch",NA,NA,"That you always set high standards for yourself",NA,"This is very often my experience",5,NA,NA,NA,NA
