"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"pang_2023_media_influence","pang_2023_media_influence_1","item_01","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on low carbon and environment protection affect my BI to accept NEVs？",NA,"Definitely agree",1,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_01","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on low carbon and environment protection affect my BI to accept NEVs？",NA,"Agree",2,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_01","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on low carbon and environment protection affect my BI to accept NEVs？",NA,"Neither",3,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_01","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on low carbon and environment protection affect my BI to accept NEVs？",NA,"Disagree",4,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_01","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on low carbon and environment protection affect my BI to accept NEVs？",NA,"Definitely disagree",5,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_02","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on young culture affect my BI to accept NEVs？",NA,"Definitely agree",1,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_02","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on young culture affect my BI to accept NEVs？",NA,"Agree",2,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_02","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on young culture affect my BI to accept NEVs？",NA,"Neither",3,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_02","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on young culture affect my BI to accept NEVs？",NA,"Disagree",4,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_02","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media reports on young culture affect my BI to accept NEVs？",NA,"Definitely disagree",5,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_03","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media Reports on smart technology will affect my BI to accept NEVs？",NA,"Definitely agree",1,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_03","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media Reports on smart technology will affect my BI to accept NEVs？",NA,"Agree",2,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_03","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media Reports on smart technology will affect my BI to accept NEVs？",NA,"Neither",3,NA,NA,NA,NA
"pang_2023_media_influence","pang_2023_media_influence_1","item_03","Mass media (MM) subscale, Factors Influencing Users' Willingness to Use New Energy Vehicles questionnaire","Chinese",NA,NA,"Media Reports on smart technology will affect my BI to accept NEVs？",NA,"Disagree",4,NA,NA,NA,NA
