"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,"very much disagree",1,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,NA,2,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,NA,3,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,NA,4,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,NA,5,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,NA,6,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E28","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Usar aplicaciones externas (p.ej. WhatsApp, Telegram) para enviar mensajes a pacientes",NA,"very much agree",7,"The desirable software for your center should allow...",NA,"Use external applications (e.g. WhatsApp, Telegram) to send messages to patients",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,"very much disagree",1,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,NA,2,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,NA,3,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,NA,4,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,NA,5,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,NA,6,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E29","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Acceder a mensajes-tipo editables para enviar a pacientes con un fin (p.ej. recordatorio, publicidad)",NA,"very much agree",7,"The desirable software for your center should allow...",NA,"Access editable standard messages to send to patients for a purpose (e.g. reminder, advertising)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E30","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Enviar comunicaciones masivas (p.ej. para publicidad, promociones) a grupos de interés (corredores, por sexo, patología...)",NA,"very much disagree",1,"The desirable software for your center should allow...",NA,"Send mass communications (e.g., for advertising, promotions) to interest groups (runners, by gender, pathology...)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E30","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Enviar comunicaciones masivas (p.ej. para publicidad, promociones) a grupos de interés (corredores, por sexo, patología...)",NA,NA,2,"The desirable software for your center should allow...",NA,"Send mass communications (e.g., for advertising, promotions) to interest groups (runners, by gender, pathology...)",NA
"arzamoncunill_2023_epq_admin","arzamoncunill_2023_epq_admin_1","E30","Expectations of Physiotherapists Questionnaire (EPQ), administrative activities area","Spanish","EL SOFTWARE DESEABLE PARA SU CENTRO DEBERÍA PERMITIR....",NA,"Enviar comunicaciones masivas (p.ej. para publicidad, promociones) a grupos de interés (corredores, por sexo, patología...)",NA,NA,3,"The desirable software for your center should allow...",NA,"Send mass communications (e.g., for advertising, promotions) to interest groups (runners, by gender, pathology...)",NA
