"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","environmental","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Environmental aspects",NA,"Least relevant",1
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","environmental","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Environmental aspects",NA,NA,2
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","environmental","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Environmental aspects",NA,NA,3
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","environmental","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Environmental aspects",NA,"Most relevant",4
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","health","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Human health aspects",NA,"Least relevant",1
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","health","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Human health aspects",NA,NA,2
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","health","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Human health aspects",NA,NA,3
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","health","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Human health aspects",NA,"Most relevant",4
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","economic","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Socio-economic aspects",NA,"Least relevant",1
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","economic","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Socio-economic aspects",NA,NA,2
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","economic","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Socio-economic aspects",NA,NA,3
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","economic","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Socio-economic aspects",NA,"Most relevant",4
"pakseresht_2021_gmfood_risk_ranking","pakseresht_2021_gmfood_risk_ranking_1","ethical","GM food policy-scenario risk-dimension ranking task","Swedish","Please carefully read the scenario profile which will give you a clear picture of the context of the questions that will follow. <<[policy scenario]>> Which of the following aspects are most relevant to you for the evaluation of the above scenario? Rank 1-4 (where 1=Least relevant, 4=Most relevant)",NA,"Ethical aspects",NA,"Least relevant",1
