table,note
rzeszutek_2020_wwii_matgrandmother,"Pass with caveats; no block. (1) The administered questionnaire offered THREE responses per item (TAK / NIE / NIE WIEM); data/rzeszutek_2020_wwii_grandparent_trauma.py maps yes->1, no->0 and drops don't know, so only 0=NIE and 1=TAK ship. Expected per-item n, computed from the S3 .sav as yes+no counts (the script is deterministic; not re-exported from Redivis to spare the export cap): 106-322 of 500, median 231, total 6562 rows; 379 of 500 respondents know at least one item. (2) EXPECTED audit_batch WARN, same shape as the matgrandfather sibling: audit flags n < median/1.5 = 154, which catches mwojb26 (136), mwojb27 (106), mwojb28 (139), mwojb29 (144); mwojb25 (155) sits just above. These are the tail of a smooth gradient in the 'was your grandmother a witness to:' block, not item-code conflation: n peaks at mwojb9 Nazi concentration camp = 322 and mwojb17 Siberia = 315 (the paper reports the fewest don't-knows for exactly these two events) and bottoms at mwojb27 witnessed rape = 106 (the paper reports the most don't-knows there). The item set is exactly mwojb1..mwojb29, validated by validate_items.R --table-sets. (3) Minor raw-data quirk, no effect on the live table: mwojb20, mwojb22 and mwojb23 each hold one unlabelled out-of-range code 4 in the S3 .sav (value labels are 1=yes, 2=no, 3=don't know). The processing script's yes/no map turns these into missing, so the live resp set is still {0,1}. (4) Item stems are the shared grandmother/grandfather row wording; the side and grandparent scoping is carried in instructions (the mother's-side table heading) and in the instrument name. Section blocks 1-8 / 9-23 / 24-29 are read from this table's own mother's-side S1 copy, where item 23 is in block 2, matching S2, so the father's-side item-23 wrinkle does not apply. DOCX word-wrap tabs and line breaks collapsed to single spaces. (5) Rights reasoning from batch_164 re-checked and still applies: the article page still carries CC BY 4.0 (creativecommons.org/licenses/by/4.0/, fetched 2026-09-10), S1/S2 are byte-identical to the batch_164 copies, the instrument is not commercially published, and its authors published it themselves; no restriction was located, and no register row exists or was written. RETRY TEST: not applicable - this table passed the gate and was written."
rzeszutek_2020_wwii_patgrandfather,"Clean pass (validate_items.R --table-sets: item set 29/29 and resp set {0,1} exact) with caveats. (1) DON'T KNOW DROPPED. The questionnaire offered TAK / NIE / NIE WIEM (yes / no / don't know); data/rzeszutek_2020_wwii_grandparent_trauma.py maps yes->1, no->0 and drops don't know as missing, so only the option rows 0=NIE and 1=TAK ship. Live per-item n (irw_table_sets, server-side, no export) runs 76-216 of 500 respondents, 4,341 rows, and reproduces the S3 File .sav's yes+no counts for all 29 owojdz columns exactly (0 mismatches; e.g. owojdz1 150 = 124 no + 26 yes). (2) ITEM 23 PLACEMENT. In the Polish S1 File the FATHER'S-side copy places item 23 as the first row under 'Czy podczas wojny Pani/Pana (pra)babcia/dziadek była/był świadkiem:' (was a witness to:), while the mother's-side Polish copy and BOTH English copies in S2 File (mother's and father's side) end block 2 with it. Shipped in section 2, the same call batch_164 made for matgrandfather, because the father's-side placement reads as a layout artifact rather than a different administration: (a) grammar -- 'świadkiem:' needs a genitive noun, which items 24-29 are ('Walki frontowej?', 'Postrzelenia kogoś?', ...), whereas item 23 opens with a finite verb ('Przeżył/a fakt, że ktoś z jego/jej najbliższych...') and cannot complete that prompt; (b) the father's-side copy is reflowed across a page break -- its tables are split at different rows than the mother's side (items 1-5 / 6-22 / 23-29 instead of 1-8 / 9-23 / 24-29), the continuation header row reads only 'wiem', and the block-1 prompt is repeated before item 6 while the separate block-2 prompt is gone; (c) the .sav's English variable label for owojdz23 ('The closest person subjected to torture, sexual violence or serious injury') lacks the 'Witnessed ...' prefix that all six of owojdz24..owojdz29 carry. The item wording is identical either way; only the section_prompt attached to that one item is affected. No evidence was found that the witness placement was what respondents treated as the question, and the data cannot separate the two readings. (3) SECTION PROMPTS are literal from the father's-side copy. There the prompt heading items 9-22 is 'Czy podczas wojny Pani/Pana (pra)babcia/dziadek:', identical to block 1 (the mother's-side copy, and so matgrandfather, has '(pra) babcia' with a space). So the Polish section_prompt is the same string for sections 1 and 2; only the English distinguishes them ('did' vs 'was'). (4) INSTRUCTIONS are the shared intro paragraphs plus this side's table heading, '(PRA)DZIADKOWIE/(PRA)BABCIE STRONY OJCA:' / '(GREAT)GRANDFATHER/(GREAT)GRANDMOTHER FROM FATHER'S SIDE:'. Not shipped but worth knowing: S2 File's father's-side fill-in line reads 'Please fill in who you have chosen from your mother's side of family', a copy-paste error in the English form (the Polish reads 'ze strony ojca'). (5) TRANSCRIPTION. DOCX word-wrap tabs and line breaks inside cells were collapsed to single spaces; no other edit. Father's-side item text is identical to the mother's-side copy for all 29 items in both languages (0 differences after that collapse). Option headers vary in case across the DOCX tables (the (PRA)DZIADEK column reads 'Tak'/'Nie' in the first father's-side table and 'TAK'/'NIE' in the last); 'TAK'/'NIE' shipped, matching the instructions text and matgrandfather. (6) MAPPING exempt from Step 5b: item codes ARE the S3 .sav column names owojdz1..owojdz29 (pattern 1, no rename). The .sav labels all 29 in English, matching the questionnaire numbering 1:1 (e.g. owojdz9 'Being Imprisoned in a Nazi Concentration Camp', owojdz17 'Being Forcedly Relocated to Siberia', owojdz27 'Witnessed Rape or other Form of Sexual Abuse'; owojdz10 'Being Imprisoned in a Soviet Camp' = 'Był/a w łagrze?' / 'In a labour camp?'). Value labels 1=yes, 2=no, 3=don't know. (7) EXPECTED AUDIT WARN, a property of the response data and not an itemtext defect: live median n is 150, and the witnessed items sit low (owojdz26 104, owojdz27 76, owojdz28 98, owojdz29 103; owojdz23 also 104), while owojdz17 (216), owojdz9 (210) and owojdz12 (207) are highest. This is the same don't-know gradient batch_164 found for matgrandfather and matched to the paper's prose (that prose was not re-read for this table). (8) RIGHTS, same reasoning as batch_164 and still applicable: the questionnaire is by Lis-Turlejska, Ćwiklińska & Halimoniuk (named on the S1/S2 title pages); Lis-Turlejska co-authored this paper, and the full Polish and English forms are published by the authors as S1/S2 Files of a PLOS ONE article under the 'Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium' (re-confirmed in the cached article text). It is not a commercially published instrument, and itemtext/instrument_rights_register.csv has no row for it (0 matches). No fee, permission-required, NC, ND or no-redistribution clause was located, so under silence-is-permission it ships. No register row written (a round may not write ship rows). RETRY TEST: not applicable, table passed."
rzeszutek_2020_wwii_patgrandmother,"Pass with caveats. (1) ITEM 23 SECTION PLACEMENT, a decision made here and disclosed. The Polish S1 File prints the questionnaire twice. The mother's-side copy puts item 23 in block 2. The FATHER's-side copy, which is the one this paternal-grandmother table uses, puts it straight after the witness heading 'Czy podczas wojny Pani/Pana (pra)babcia/dziadek była/był świadkiem:' (S1 table 6 of 6). The English S2 File puts item 23 in block 2 in both of its copies. This table places owojb23 in section 2 (items 9-23), matching batch_164's rzeszutek_2020_wwii_matgrandfather. Four reasons: (a) the English form and the mother's-side Polish copy both put it in block 2; (b) grammatically, the witness heading takes genitive noun phrases (items 24-29: 'Walki frontowej?', 'Postrzelenia kogoś?'), while item 23 is a finite clause ('Przeżył/a fakt, że ktoś z jego/jej najbliższych był poddany torturom...') that cannot complete 'was a witness to:'; (c) in the deposit's own S3 .sav, owojb24..owojb29 are all labelled 'Witnessed ...' but owojb23 is labelled 'The closest person subjected to torture, sexual violence or serious injury', with no 'Witnessed'; (d) the father's-side copy also re-flows the other headings at page breaks: its first prompt is repeated before item 6, and there is no separate heading before item 9. So the misplaced heading looks like a pagination artifact, not a different instrument. CAVEAT: nothing in the paper or deposit says whether respondents got a printed or an online form. If the S1 father's-side layout was administered exactly as printed, paternal-side respondents saw item 23 directly under the witness heading. This round cannot rule that out. It affects only section_id/section_prompt for owojb23, not its item_text. (2) The Polish section_prompt text comes from the father's-side copy. Its heading over items 6-22 reads 'Czy podczas wojny Pani/Pana (pra)babcia/dziadek:', word for word the same as its heading over items 1-5. Sections 1 and 2 therefore carry identical Polish prompts. Their English prompts differ ('did your' vs 'was your', S2 File) because the English form distinguishes the two blocks and Polish does not need to. This differs by one space from batch_164's section-2 Polish prompt, '(pra) babcia/dziadek:', which came from the mother's-side copy. (3) The father's-side Polish item wording was compared character by character with the mother's-side copy: all 29 items are identical after collapsing whitespace (items 13 and 23 differ only in line breaks). The English father's-side copy (S2 table 2) is identical to the mother's-side copy (S2 table 1). DOCX word-wrap tabs and line breaks inside cells were collapsed to single spaces; nothing else was edited. (4) The administered form offered THREE responses per item: TAK / NIE / NIE WIEM, the header row of the (PRA)BABCIA columns in the father's-side table. data/rzeszutek_2020_wwii_grandparent_trauma.py maps yes->1 and no->0 and drops ""don't know"" as missing, so only NIE=0 and TAK=1 ship. Checked against the .sav (route 9 style): live per-item n from irw_table_sets(per_item=TRUE) equals the .sav yes+no count for 29/29 items, and the total of 4916 equals the live n_rows. The .sav yes-share also matches the live item mean for all 15 means item_stats.R printed (e.g. owojb15 117 yes / 63 no = .65, live mean .65; owojb14 79/77 = .51, live .51), which confirms 1=TAK rather than the reverse. (5) EXPECTED audit_batch WARN, explained ahead of time: this is a property of the response data. Per-item n runs 90-238, median 161, because don't-know is dropped. The lowest counts are the hardest-to-know items: the witnessed events owojb27 = 90 (witnessed rape/sexual abuse), owojb26 = 111, owojb28 = 111, owojb29 = 117, owojb25 = 122, plus owojb23 = 114. The highest are owojb17 (Siberia) = 238, owojb10 (Soviet camp) = 235, owojb18 (forced labour) = 233, owojb11 (ghetto) = 230 and owojb9 (Nazi camp) = 229. This is the same gradient batch_164 documented for the maternal grandfather, where the paper's prose reports the fewest don't-knows for Siberia/Nazi camp and the most for witnessed rape. If the audit's cut is about two-thirds of the median, as batch_164's flags (116/84/116/117 against median 176) suggest, expect owojb27 to be flagged, and possibly owojb26/owojb28. The 29 codes are distinct and none conflates two questions. (6) Scoping: this table is the father's-side (PRA)BABCIA column of a four-grandparent grid. Following batch_164, the side-of-family heading goes at the end of instructions ('(PRA)DZIADKOWIE/(PRA)BABCIE STRONY OJCA:' / ""(GREAT)GRANDFATHER/(GREAT)GRANDMOTHER FROM FATHER'S SIDE:"") and the named grandparent goes in the instrument name. The 'Rok urodzenia ... proszę wpisać o kogo chodzi ze strony ojca' fill-in line is not shipped, as in batch_164. Its English counterpart in S2 contains a source typo: under the FATHER's-side heading it reads 'Please fill in who you have chosen from your mother's side of family'. That line is not shipped. (7) Mapping: exempt from Step 5b. The processing script melts the .sav column names owojb1..owojb29 unchanged as item (pattern 1: the code IS the source column name). The S3 .sav gives all 29 an English variable label that matches the S1/S2 numbering 1:1, 29/29 (e.g. owojb9 'Being Imprisoned in a Nazi Concentration Camp', owojb10 'Being Imprisoned in a Soviet Camp' = 'Był/a w łagrze?', owojb17 'Being Forcedly Relocated to Siberia', owojb24 'Witnessed Combat'). The script's own header comment gives the owojb = paternal grandmother prefix, and table_context.R's dictionary Description agrees ('paternal grandmother'). (8) Rights: the batch_164 reasoning still applies, re-checked here. The questionnaire (Lis-Turlejska, Ćwiklińska, Halimoniuk) is not commercially published. The study's authors, one of whom is Lis-Turlejska, publish it in full in Polish and English as S1/S2 Files of a PLOS ONE article whose copyright line reads 'distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium'. The paper cites its earlier use as ref 19 (Lis-Turlejska, Szumiał & Drapała 2018, Eur J Psychotraumatol); that page was not fetched this round. instrument_rights_register.csv has no row for this instrument, and no fee, permission-required, NC, ND or no-redistribution clause could be found. Shipped under silence-is-permission; no register row written (a round may not write a ship row). RETRY TEST: not applicable. The table passed and was written."
SABFI2_Gallardo_Pujol_2018_LOT,"CLEAN PASS WITH CAVEATS -- written, not blocked. Fallback shipping (translated_substitute): administered Spanish (Ferrando, Chico & Tous 2002 LOT-R) not in the OSF kp572 deposit or the postprint; English LOT-R from Carver's own page in item_text, language=Spanish, _translated empty. Checked and found without Spanish LOT wording: 'Data/Study 3/Study 3 data.csv' (no label row), 'Spanish_BFI-2_Final_Postprint.pdf' (BFI-2 appendix only), Supplementary Tables SM10 and SM11 (scale-level correlations). Carver's page links a Spanish LOT-R -- not used (off-source, not tied to the Ferrando version); lead for a later backfill."
SABFI2_Gallardo_Pujol_2018_LOT,"ANCHORS: option_text is the postprint's English ('0 = strongly disagree, 1 = disagree, 2 = neutral, 3 = agree, and 4 = strongly agree') shifted to the stored 1-5. Direction verified: keyed scale M 3.330/SD 0.826/alpha 0.876 vs published 3.33/0.83/.88; reversed reading gives M 2.670. The postprint's '4-point scale' label is its own miscount of five anchors. Instructions blank: Carver's instructions go with his A-E letter format, which this study did not use."
SABFI2_Gallardo_Pujol_2018_LOT,"MAPPING reconstructed, verification PARTIAL: LOT1..LOT6 = LOT-R 1,3,4,7,9,10 by canonical order + the study's own key c(1,-1,1,-1,-1,1). Of all 20 optimism-triple assignments only {LOT1,LOT3,LOT6} reproduces the published scale (dist 0.008; next 0.668 is the direction-flipped mirror; all others alpha <= -0.087); 15/15 inter-item correlation signs match. Order within each polarity class is NOT established -- no per-item LOT statistics are published."
SABFI2_Gallardo_Pujol_2018_LOT,"RIGHTS: register verdict LOT-R = ship_with_note applied. Quoted caution from https://www.psy.miami.edu/faculty/ccarver/lot-r.html (sha256 a14bb11e425dfbb6f79d3dd1ea397493e3863a459f6fa4c7d523d6761639d0e9, fetched 2026-09-10): 'Please note that this is a research instrument, not intended for clinical applications.' It disclaims fitness and reserves no right (no fee/permission/NC/ND/no-redistribution term on the page; the only copyright line is the UM site footer), so per the 2026-09-08 ruling it does not block."
rzeszutek_2020_wwii_matgrandmother,"AUDIT WARN EXPLAINED (orchestrator, batch_165 Step 5c): row-count anomaly median=231 flagged mwojb26, mwojb27, mwojb28, mwojb29 -- exactly the four the agent predicted (136/106/139/144 below the median/1.5 = 154 threshold). PROPERTY OF THE RESPONSE DATA, NOT AN ITEMTEXT DEFECT: the processing script drops 'NIE WIEM' (don't know) to missing, and the 'witnessed' events (24-29) draw the most don't-knows, as the paper itself reports. Same WARN as sibling rzeszutek_2020_wwii_matgrandfather in batch_164."
rzeszutek_2020_wwii_patgrandfather,"AUDIT WARN EXPLAINED (orchestrator, batch_165 Step 5c): row-count anomaly median=150 flagged owojdz27 (76) and owojdz28 (98). PROPERTY OF THE RESPONSE DATA, NOT AN ITEMTEXT DEFECT: 'NIE WIEM' (don't know) is dropped to missing and the witnessed-event items draw the most don't-knows; the agent confirmed live per-item n equals the .sav yes+no count on all 29 items (4,341 rows, 0 mismatches), which rules out item-code conflation. Same pattern as batch_164 matgrandfather."
rzeszutek_2020_wwii_patgrandmother,"AUDIT WARN EXPLAINED (orchestrator, batch_165 Step 5c): row-count anomaly median=161 flagged owojb27 (witnessed rape, n=90) only. PROPERTY OF THE RESPONSE DATA, NOT AN ITEMTEXT DEFECT: 'NIE WIEM' (don't know) dropped to missing; live per-item n matches the .sav yes+no counts on all 29 items (4,916 rows). Same pattern as batch_164 matgrandfather."
