table,note
gerber_2022_eas_temperament,"PASS WITH CAVEATS, five of them, none of which affects the item<->code mapping. (1) LANGUAGE. The children answered a FRENCH child self-report EAS (Gasman et al. 2002, ref [36] of the PLOS paper); the deposit (journal.pone.0276665.s001, a single unlabelled 256x113 RawData sheet whose only text is the column headers) and the paper contain no French item wording, so the translated_substitute fallback applies: English in the base fields, language=French, _translated columns empty. (2) WHOSE ENGLISH. The shipped English is neither Buss & Plomin's own wording nor the study's: it is the English rendering of the 20 EAS items published in IJERPH 2022;19(3):1387 Table 2 (CC BY 4.0), a Mexican study using the Spanish adaptation. It was chosen because it is the only open-access source I found that carries all 20 items in one consistent register with the reversal markers; MoBa (PMC4690074) and PMC4721433 give Buss & Plomin's own English verbatim for only 14 of the 20, and stitching three renderings together would still have left item 16 unsourced. Transcribed verbatim including that table's typo 'When goings from one place to another' (ACT2). Its rendering of item 16 ('Is lonely', SOC4) drifts from the Spanish it translates ('Es algo solitario', i.e. somewhat solitary/a loner) -- flagged in public_note. (3) PERSON. The shipped text is third-person ('Has a tendency to be shy') while the administered form was first-person; the paper's own four English examples read 'I cry easily', 'I run from morning to night', 'I like to be with others', 'I am rather shy'. Four items is not an instrument, so the consistent third-person source was used for all 20 rather than mixing. (4) TWO RESPONSE DIRECTIONS IN ONE TABLE, deliberately. data/gerber_2022_swisscamp.py recodes the six reverse-worded items (ACT2, ACT5, TIM2, TIM3, TIM5, SOC4) as 6 - raw, so for those six the stored resp runs 1=strongly agree .. 5=strongly disagree while the other fourteen run 1=strongly disagree .. 5=strongly agree. The option_text follows the DATA, not the questionnaire. irw-validate may flag resp_ambiguous on this table; that flag is correct and the anchors are still right. (5) resp 2, 3 and 4 ship blank and instructions is blank -- the paper labels only the two endpoints ('from 1 (strongly disagree) to 5 (strongly agree)') and publishes no instruction text. RIGHTS: no restriction found to quote for the EAS; its wording is reproduced in full in a CC BY 4.0 article, so neither 2026-09-04 ruling fires. SOURCES THAT WERE BOT-WALLED: hal.science (Anubis proof-of-work, Rouxel 2013 French EAS), link.springer.com (303 to idp.springer.com; Gasman 2002 and the EASI encyclopedia entry), cataloguementalhealth.ac.uk (403), scribd (403). Any of those, or the Gasman 2002 full text, could supply the administered French and would upgrade this table."
gesbert_2021_tdeq,"Pass with caveats. (1) The paper publishes no instructions text and no French response anchors; option_text holds the English endpoints from Methods for resp 1 and 6 and is blank for 2-5 (never padded with the number). (2) Table 5's M16 entry for item 19 reads 4.31 where the data give 5.31 -- an apparent single-cell misprint; the other three age groups match to 0.01/0.00/0.06 and item 19 is still the unique best match, so the verification metric drops each item's worst age group. (3) Item 8 has no Table 5 row (it is the item the CFA dropped for low loading), so its wording is pinned by elimination rather than by its own numbers. (4) N=64 respondents; shipped under ben-domingue's 2026-08-04 approval recorded in data/gesbert_2021_tdeq.py."
ghanbari_2016_helma_access,"Pass with caveats. (1) INSTRUMENT/NAME MISMATCH (Step 3b): the table is named for the HELMA 'access' subscale, but its 11 item codes are the pre-final 47-item field-test form's access BLOCK. In the published 44-item HELMA only access5-access9 are the access subscale (questionnaire items 5-9); access1-access4 are the self-efficacy subscale (items 1-4) -- the paper states the access items 'were loaded into two separate factors' -- and access10/access11 were dropped altogether. The same caveat will apply to the six sibling ghanbari_2016_helma_* tables. Cronbach alpha computed from the .sav confirms the split: access1-4 = 0.614 vs the paper's self-efficacy 0.61, access5-9 = 0.705 vs the paper's access 0.71."
ghanbari_2016_helma_access,"(2) access10 and access11 ship with blank item_text/item_text_translated. They are two of the three items dropped between the 47-item field-test form and the published 44-item HELMA, and their wording is in neither S1 File, S2 File, Table 2, nor the article text. Not padded, not guessed."
ghanbari_2016_helma_access,"(3) For the orchestrator, on the shared source: the S3 File .sav has 47 item columns (access 11, reading 6, understand 9, appraise 5, use 5, com 8, num 3) and NO variable labels on any of them; only value labels (1=never...5=always for every Likert item). The published form has 44. Reconstruction, confirmed by per-subscale Cronbach alpha against Table 3: reading1-5 -> published reading (0.857 vs 0.86, reading6 moved), use1-4 -> published use (0.647 vs 0.65, use5 dropped), understand1-9 PLUS reading6 -> published understanding of 10 items (0.892 vs 0.89), appraise1-5 -> appraisal (0.815 vs 0.81), com1-8 -> communication (0.827 vs 0.83), num1-3 -> numeracy (0.632 vs 0.65). All 44 together give alpha 0.931 vs the published 0.93. So the three dropped items are access10, access11 and use5, and ghanbari_2016_helma_understand will need reading6's text (questionnaire item 15 or another of 15-24) while ghanbari_2016_helma_use has one blank-text item. ghanbari_2016_helma_appraise, _comm and _numeracy map 1:1 onto questionnaire items 25-29, 34-41 and 42-44 with nothing dropped."
ghanbari_2016_helma_access,"(4) Administered in Persian; S2 File carries the Persian form and S1 File the authors' own English, so the base fields are Persian and the _translated fields are study_supplied English, not machine translation. No public issues-page entry is owed on translation grounds."
ghanbari_2016_helma_appraise,"Pass with caveats. (1) The .sav (S3 File) has no variable labels on any of its 47 item columns, so item wording could not come from data labels; it comes from the deposited questionnaires, and the column-to-item tie was verified statistically (see verification_ghanbari_2016_helma_appraise.csv). (2) The administered form was a 47-item pilot pool and the deposited questionnaires are the 44-item final HELMA; three pilot items (access10, access11, use5) were dropped and one (reading6) was reassigned to the understanding subscale, but the appraisal block passes through unchanged 5-for-5, so this table is unaffected. (3) The study's English (S1 File) is a parallel version rather than a literal translation of the Persian (S2 File): the preambles differ in a confidentiality sentence and in 'Dear student' vs 'Dear respondent', and the scale point 4 reads 'Usually' on the English form but 'often' in the .sav value labels. (4) A Wingdings private-use glyph (U+F050) in the Persian instructions was replaced with U+2713."
ghanbari_2016_helma_comm,"Clean pass with two disclosed transcription caveats: (1) item_text_translated is the study's own English (S1 File) verbatim, retaining its typo 'health provide' for 'health provider' in item 40 (com7); (2) the Persian instructions' Wingdings checkbox glyph (U+F050, no Unicode equivalent) is rendered as a checkmark. Also for the record: the S3 .sav holds the 47-item pre-final HELMA, not the 44-item published form -- its access1..access9 are questionnaire items 1-9 (i.e. access1-4 are the paper's SELF-EFFICACY items), access10/access11 are dropped items, reading has 6 columns for 5 final items, and use has 5 for 4. The communication block is the one block where the .sav and the final form agree exactly (8 = 8), which is why this table's mapping is recoverable in order."
ghanbari_2016_helma_numeracy,"Pass with caveats, none blocking. (1) The S3 .sav that IRW processed carries 47 item columns (access1-11, reading1-6, understand1-9, appraise1-5, use1-5, com1-8, num1-3) while the published final HELMA has 44 items in 8 subscales (access 5, reading 5, understanding 10, appraisal 5, use 4, communication 8, self-efficacy 4, numeracy 3), and the .sav has no 'self-efficacy' block at all -- so the .sav's block names and within-block numbering do NOT line up with the published questionnaire for access/reading/understand/use. numeracy is unaffected (3 = 3, and they are the instrument's only 0/1-scored items), but the four affected sibling tables need this resolved before their item text can be trusted. (2) The instrument-level instructions describe checking a box on a Never..Always column, which is the format of HELMA items 1-41 and not of the three numeracy items; they are shipped because they are the whole-questionnaire instructions the respondents read. (3) The S4 scoring manual gives numeracy a raw score range of 3-15, implying 1-5 scoring, while the deposited data scores these three items 0/1; the live data governs. (4) option_text is blank for all six rows by design -- resp 0/1 is a correctness score with no source-published labels; expect audit_batch.R to WARN that 100% of rows have blank option_text."
ghanbari_2016_helma_access,"(5) ORCHESTRATOR STEP 5b, 2026-09-06: verification status DOWNGRADED VERIFIED -> PARTIAL. A 300-replicate bootstrap of the agent's own EFA route reproduces the claimed nearest-column identity for only q5 14.4% of replicates, with the runner-up access7 winning 34.7% -- the shipped answer loses to its own runner-up. Other items: q1 53.0, q2 26.7, q3 32.6, q4 52.5, q6 85.2, q7 50.8, q8 55.1, q9 42.4%. WHAT SURVIVES: the self-efficacy(access1-4)/access(access5-9) SPLIT, independently and order-invariantly confirmed by the orchestrator recomputing Cronbach alpha from the .sav (0.614 vs published 0.61; 0.705 vs 0.71). WHAT DOES NOT: the ordering of items WITHIN each of those two blocks. Triage should treat the 9 shipped wordings as correctly split into two blocks but possibly permuted inside them."
