"table","section_id","item","instrument","instructions","instructions_translated","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"ees_sarling_2024","ees_sarling_2024_1","IU1","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 2)","Ofta kan jag förstå hur människor känner sig innan de berättar för mig.","Often, I am able to understand how people feel even before they tell me.",NA,"Stämmer inte alls","Does not apply at all",1,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU1","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 2)","Ofta kan jag förstå hur människor känner sig innan de berättar för mig.","Often, I am able to understand how people feel even before they tell me.",NA,"Stämmer lite","Applies a little",2,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU1","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 2)","Ofta kan jag förstå hur människor känner sig innan de berättar för mig.","Often, I am able to understand how people feel even before they tell me.",NA,"Stämmer delvis","Applies partly",3,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU1","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 2)","Ofta kan jag förstå hur människor känner sig innan de berättar för mig.","Often, I am able to understand how people feel even before they tell me.",NA,"Stämmer mycket väl","Applies very well",4,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU1","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 2)","Ofta kan jag förstå hur människor känner sig innan de berättar för mig.","Often, I am able to understand how people feel even before they tell me.",NA,"Stämmer fullständigt","Applies completely",5,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU2","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 4)","När en vän är arg är jag vanligtvis genast medveten om det.","When a friend is angry, I am usually aware of it right away.",NA,"Stämmer inte alls","Does not apply at all",1,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU2","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 4)","När en vän är arg är jag vanligtvis genast medveten om det.","When a friend is angry, I am usually aware of it right away.",NA,"Stämmer lite","Applies a little",2,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU2","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 4)","När en vän är arg är jag vanligtvis genast medveten om det.","When a friend is angry, I am usually aware of it right away.",NA,"Stämmer delvis","Applies partly",3,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU2","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 4)","När en vän är arg är jag vanligtvis genast medveten om det.","When a friend is angry, I am usually aware of it right away.",NA,"Stämmer mycket väl","Applies very well",4,"Swedish"
"ees_sarling_2024","ees_sarling_2024_1","IU2","Empathic Experience Scale (EES), Swedish version (Sarling et al., 'Psychometric Evaluation of the Swedish Version of the Empathic Experience Scale'); deposit osf.io/fr7wz, items and instruction text from 'EES_Supplementary Materials.pdf', Appendix A and Table S1; the English in the *_translated columns is Table S2 of the same supplement, which reproduces the original English EES of Innamorati et al. (2019)","Vänligen läs följande påståenden noggrant och ange i vilken grad påståendena stämmer överens med dig i vanliga fall. Använd följande skala. Dröj inte kvar för länge vid enskilda påståenden och svara så ärligt som du kan.","Please read the following statements carefully and indicate the degree to which they usually apply to you. Use the following scale. Do not dwell too long on individual statements and answer as honestly as you can.","Intuitive Understanding (survey position 4)","När en vän är arg är jag vanligtvis genast medveten om det.","When a friend is angry, I am usually aware of it right away.",NA,"Stämmer fullständigt","Applies completely",5,"Swedish"
