"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","language"
"cavalini_mokken","cavalini_mokken_1","Item1","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Keep windows closed",NA,"never",0,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item1","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Keep windows closed",NA,"seldom",1,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item1","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Keep windows closed",NA,"often",2,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item1","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Keep windows closed",NA,"always",3,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item2","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"No laundry outside",NA,"never",0,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item2","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"No laundry outside",NA,"seldom",1,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item2","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"No laundry outside",NA,"often",2,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item2","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"No laundry outside",NA,"always",3,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item3","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Search source of malodor",NA,"never",0,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item3","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Search source of malodor",NA,"seldom",1,"Dutch"
"cavalini_mokken","cavalini_mokken_1","Item3","Coping strategies questionnaire on odour annoyance (Cavalini 1992, 'It's an ill wind that brings no good: studies on odour annoyance and the dispersion of odorant concentrations from industries', doctoral dissertation, University of Groningen), distributed as the cavalini data set in the mokken R package (CRAN, GPL-2+); see also Sijtsma & Molenaar (2002), pp. 82-86. The statements are the package's English rendering; the study itself was administered in Dutch and Cavalini's 1992 dissertation is not online, so no Dutch original is shipped","Respondents were asked how they coped actively with the bad smell from a factory in the neighbourhood of their homes.",NA,"Search source of malodor",NA,"often",2,"Dutch"
