"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,"Strongly disagree",1
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,NA,2
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,NA,3
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,"Neither agree nor disagree",4
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,NA,5
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,NA,6
"conner_2017_lot","conner_2017_lot_1","item1","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"In uncertain times, I usually expect the best",NA,"Strongly agree",7
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,"Strongly agree",1
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,NA,2
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,NA,3
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,"Neither agree nor disagree",4
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,NA,5
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,NA,6
"conner_2017_lot","conner_2017_lot_1","item2","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"If something can go wrong for me, it will",NA,"Strongly disagree",7
"conner_2017_lot","conner_2017_lot_1","item3","Life Orientation Test-Revised (LOT-R; Scheier, Carver & Bridges, 1994), six scored items. Item wording and response anchors taken from the SPSS variable and value labels of the trial's data file, PLOS ONE supplementary S1 for Conner, Brookie, Carr, Mainvil & Vissers (2017), doi:10.1371/journal.pone.0171206. IRW item1-item6 are lot1-lot6 (baseline) and rlot1-rlot6 (follow-up) under a number-preserving rename.",NA,NA,"I'm always optimistic about my future",NA,"Strongly disagree",1
