"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"gilbert_meta_28","gilbert_meta_28_2","maser_math_add1","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Arithmetic","Can do one digit sums",NA,NA,0
"gilbert_meta_28","gilbert_meta_28_2","maser_math_add1","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Arithmetic","Can do one digit sums",NA,NA,1
"gilbert_meta_28","gilbert_meta_28_2","maser_math_add2","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Arithmetic","Can do two digit sums",NA,NA,0
"gilbert_meta_28","gilbert_meta_28_2","maser_math_add2","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Arithmetic","Can do two digit sums",NA,NA,1
"gilbert_meta_28","gilbert_meta_28_1","maser_math_ident1","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Number reading and identification","No. of 1to9 Identified",NA,NA,0
"gilbert_meta_28","gilbert_meta_28_1","maser_math_ident1","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Number reading and identification","No. of 1to9 Identified",NA,NA,1
"gilbert_meta_28","gilbert_meta_28_1","maser_math_ident2","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Number reading and identification","No. of 11to20 numbers Identified",NA,NA,0
"gilbert_meta_28","gilbert_meta_28_1","maser_math_ident2","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Number reading and identification","No. of 11to20 numbers Identified",NA,NA,1
"gilbert_meta_28","gilbert_meta_28_1","maser_math_ident3","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Number reading and identification","No. of 20to100 numbers Identified",NA,NA,0
"gilbert_meta_28","gilbert_meta_28_1","maser_math_ident3","Mother ASER test, administered to mothers in the evaluation of a maternal literacy and participation programme (Banerji, Berry & Shotland 2017, 'The impact of maternal literacy and participation programs: evidence from a randomized evaluation in India', American Economic Journal: Applied Economics 9(4):303); deposit Harvard Dataverse doi:10.7910/DVN/19PPE7, CC0. Item text is the deposit's own variable labels in ml_merged.dta.","An orally administered numeracy and mobile-phone-use assessment. The deposit scores several of these as counts (numbers read or identified) and others as yes/no; the live resp is 0/1 throughout.","Number reading and identification","No. of 20to100 numbers Identified",NA,NA,1
