"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2017_politics_burden","spain_2017_politics_burden_1","p10","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"En general, teniendo en cuenta los servicios públicos y prestaciones sociales existentes, ¿diría Ud. que, en conjunto, la sociedad se beneficia mucho, bastante, poco o nada de lo que pagamos a las administraciones públicas en impuestos y cotizaciones?","In general, taking into account existing public services and social benefits, would you say that, overall, society benefits a lot, quite a lot, little or not at all from what we pay to the public administrations in taxes and contributions?",NA,"Mucho","A lot",1
"spain_2017_politics_burden","spain_2017_politics_burden_1","p10","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"En general, teniendo en cuenta los servicios públicos y prestaciones sociales existentes, ¿diría Ud. que, en conjunto, la sociedad se beneficia mucho, bastante, poco o nada de lo que pagamos a las administraciones públicas en impuestos y cotizaciones?","In general, taking into account existing public services and social benefits, would you say that, overall, society benefits a lot, quite a lot, little or not at all from what we pay to the public administrations in taxes and contributions?",NA,"Bastante","Quite a lot",2
"spain_2017_politics_burden","spain_2017_politics_burden_1","p10","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"En general, teniendo en cuenta los servicios públicos y prestaciones sociales existentes, ¿diría Ud. que, en conjunto, la sociedad se beneficia mucho, bastante, poco o nada de lo que pagamos a las administraciones públicas en impuestos y cotizaciones?","In general, taking into account existing public services and social benefits, would you say that, overall, society benefits a lot, quite a lot, little or not at all from what we pay to the public administrations in taxes and contributions?",NA,"Poco","Little",3
"spain_2017_politics_burden","spain_2017_politics_burden_1","p10","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"En general, teniendo en cuenta los servicios públicos y prestaciones sociales existentes, ¿diría Ud. que, en conjunto, la sociedad se beneficia mucho, bastante, poco o nada de lo que pagamos a las administraciones públicas en impuestos y cotizaciones?","In general, taking into account existing public services and social benefits, would you say that, overall, society benefits a lot, quite a lot, little or not at all from what we pay to the public administrations in taxes and contributions?",NA,"Nada","Not at all",4
"spain_2017_politics_burden","spain_2017_politics_burden_1","p11","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"Y más en concreto, teniendo en cuenta lo que Ud. y su familia reciben de las distintas administraciones públicas, ¿diría Ud. que las administraciones públicas le dan más de lo que Ud. paga en impuestos y cotizaciones, más o menos lo que paga, o menos de lo que paga en impuestos y cotizaciones?","And more specifically, taking into account what you and your family receive from the various public administrations, would you say that the public administrations give you more than you pay in taxes and contributions, more or less what you pay, or less than what you pay in taxes and contributions?",NA,"Más de lo que paga","More than what you pay",1
"spain_2017_politics_burden","spain_2017_politics_burden_1","p11","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"Y más en concreto, teniendo en cuenta lo que Ud. y su familia reciben de las distintas administraciones públicas, ¿diría Ud. que las administraciones públicas le dan más de lo que Ud. paga en impuestos y cotizaciones, más o menos lo que paga, o menos de lo que paga en impuestos y cotizaciones?","And more specifically, taking into account what you and your family receive from the various public administrations, would you say that the public administrations give you more than you pay in taxes and contributions, more or less what you pay, or less than what you pay in taxes and contributions?",NA,"Más o menos lo que paga","More or less what you pay",2
"spain_2017_politics_burden","spain_2017_politics_burden_1","p11","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"Y más en concreto, teniendo en cuenta lo que Ud. y su familia reciben de las distintas administraciones públicas, ¿diría Ud. que las administraciones públicas le dan más de lo que Ud. paga en impuestos y cotizaciones, más o menos lo que paga, o menos de lo que paga en impuestos y cotizaciones?","And more specifically, taking into account what you and your family receive from the various public administrations, would you say that the public administrations give you more than you pay in taxes and contributions, more or less what you pay, or less than what you pay in taxes and contributions?",NA,"Menos de lo que paga","Less than what you pay",3
"spain_2017_politics_burden","spain_2017_politics_burden_1","p12","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"¿Diría Ud. que lo que los/as españoles/as pagamos en impuestos es mucho, regular o poco?","Would you say that what we Spaniards pay in taxes is a lot, moderate or little?",NA,"Mucho","A lot",1
"spain_2017_politics_burden","spain_2017_politics_burden_1","p12","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"¿Diría Ud. que lo que los/as españoles/as pagamos en impuestos es mucho, regular o poco?","Would you say that what we Spaniards pay in taxes is a lot, moderate or little?",NA,"Regular","Moderate",2
"spain_2017_politics_burden","spain_2017_politics_burden_1","p12","CIS Estudio 3184, Opinión pública y política fiscal (XXXIV) (julio 2017), P.10-P.13: percepción de la presión fiscal y de las contraprestaciones","Spanish",NA,NA,NA,NA,"¿Diría Ud. que lo que los/as españoles/as pagamos en impuestos es mucho, regular o poco?","Would you say that what we Spaniards pay in taxes is a lot, moderate or little?",NA,"Poco","Little",3
