"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"nam_2024_function","nam_2024_function_1","FL1","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty seeing, even if wearing glasses?",NA,"No difficulty",1
"nam_2024_function","nam_2024_function_1","FL1","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty seeing, even if wearing glasses?",NA,"Some difficulty",2
"nam_2024_function","nam_2024_function_1","FL1","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty seeing, even if wearing glasses?",NA,"A lot of difficulty",3
"nam_2024_function","nam_2024_function_1","FL1","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty seeing, even if wearing glasses?",NA,"Cannot do at all",4
"nam_2024_function","nam_2024_function_1","FL2","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty hearing, even if using a hearing aid(s)?",NA,"No difficulty",1
"nam_2024_function","nam_2024_function_1","FL2","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty hearing, even if using a hearing aid(s)?",NA,"Some difficulty",2
"nam_2024_function","nam_2024_function_1","FL2","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty hearing, even if using a hearing aid(s)?",NA,"A lot of difficulty",3
"nam_2024_function","nam_2024_function_1","FL2","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty hearing, even if using a hearing aid(s)?",NA,"Cannot do at all",4
"nam_2024_function","nam_2024_function_1","FL3","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty walking or climbing steps?",NA,"No difficulty",1
"nam_2024_function","nam_2024_function_1","FL3","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty walking or climbing steps?",NA,"Some difficulty",2
"nam_2024_function","nam_2024_function_1","FL3","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty walking or climbing steps?",NA,"A lot of difficulty",3
"nam_2024_function","nam_2024_function_1","FL3","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty walking or climbing steps?",NA,"Cannot do at all",4
"nam_2024_function","nam_2024_function_1","FL4","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty remembering or concentrating?",NA,"No difficulty",1
"nam_2024_function","nam_2024_function_1","FL4","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty remembering or concentrating?",NA,"Some difficulty",2
"nam_2024_function","nam_2024_function_1","FL4","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty remembering or concentrating?",NA,"A lot of difficulty",3
"nam_2024_function","nam_2024_function_1","FL4","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty remembering or concentrating?",NA,"Cannot do at all",4
"nam_2024_function","nam_2024_function_1","FL5","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty with self-care, such as washing all over or dressing?",NA,"No difficulty",1
"nam_2024_function","nam_2024_function_1","FL5","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty with self-care, such as washing all over or dressing?",NA,"Some difficulty",2
"nam_2024_function","nam_2024_function_1","FL5","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty with self-care, such as washing all over or dressing?",NA,"A lot of difficulty",3
"nam_2024_function","nam_2024_function_1","FL5","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Do you have difficulty with self-care, such as washing all over or dressing?",NA,"Cannot do at all",4
"nam_2024_function","nam_2024_function_1","FL6","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Using your usual language, do you have difficulty communicating, for example understanding or being understood?",NA,"No difficulty",1
"nam_2024_function","nam_2024_function_1","FL6","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Using your usual language, do you have difficulty communicating, for example understanding or being understood?",NA,"Some difficulty",2
"nam_2024_function","nam_2024_function_1","FL6","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Using your usual language, do you have difficulty communicating, for example understanding or being understood?",NA,"A lot of difficulty",3
"nam_2024_function","nam_2024_function_1","FL6","Washington Group Short Set on Functioning (WG-SS)","Korean","The next questions ask about difficulties you may have doing certain activities because of a HEALTH PROBLEM.",NA,"Using your usual language, do you have difficulty communicating, for example understanding or being understood?",NA,"Cannot do at all",4
